#{"t_start": 1786951230.2173154, "env_id": "None"}
r,l,t
-266.48392,500,949.246258
-318.8824,500,959.897434
-226.34822,500,960.213425
-336.136,500,960.213461
-240.92827,500,960.213467
-416.02957,500,969.803815
-270.12442,500,970.043549
-452.47348,500,970.043608
-288.26965,500,970.043614
-262.33057,500,981.588678
-221.65265,500,981.826207
-256.57098,500,981.826239
-235.89363,500,981.826246
-256.03552,500,991.264791
-429.2596,500,991.504592
-235.68608,500,991.504628
-237.85922,500,991.504634
-117.7828,322,998.139592
-225.14905,500,1001.621207
-257.50177,500,1001.621243
-239.42542,500,1001.621249
-269.05167,500,1007.37386
-280.60037,500,1011.24233
-306.5461,500,1011.242365
-283.05225,500,1011.242371
-250.80426,500,1018.661235
-254.06718,500,1022.471681
-271.3154,500,1022.471714
-288.79358,500,1022.471721
-238.80005,500,1029.122488
-220.25676,500,1032.710891
-295.75623,500,1032.710927
-289.89267,500,1032.710934
-224.88358,500,1039.178249
-314.47995,500,1043.035571
-255.64763,500,1043.035607
-317.26804,500,1043.035614
-356.38318,500,1048.871116
-265.97015,500,1052.532738
-379.79425,500,1052.532776
-305.24106,500,1052.532783
-275.22333,500,1062.246526
-248.03076,500,1066.285989
-303.3983,500,1066.286027
-258.9288,500,1066.286033
-357.66046,500,1073.230857
-250.98698,500,1076.875213
-354.75317,500,1076.87525
-333.36502,500,1076.875257
-297.6693,500,1083.445356
-250.31918,500,1086.9674
-301.05914,500,1086.967435
-299.3224,500,1086.967442
-283.42856,500,1092.788122
-248.83342,500,1096.381137
-253.3469,500,1096.381174
-423.51675,500,1096.38118
-319.25137,500,1103.984468
-288.5043,500,1108.219262
-264.70966,500,1108.219298
-264.2777,500,1108.219305
-340.92255,500,1114.366332
-288.6087,500,1117.93003
-282.16263,500,1117.930066
-275.95898,500,1117.930073
-514.3246,500,1123.999958
-297.99936,500,1127.881114
-268.612,500,1127.881155
-299.8269,500,1127.881162
-357.51382,500,1134.080594
-302.22922,500,1137.754781
-306.20868,500,1137.754819
-499.7241,500,1137.754826
