#{"t_start": 1787048537.1936584, "env_id": "None"}
r,l,t
-124.88077,500,536.178973
-142.2353,500,536.178979
-135.68022,500,536.178983
-138.55908,500,545.903018
-133.98427,500,545.903058
-135.33311,500,545.903064
-132.74686,500,545.903068
-137.76465,500,558.67006
-124.703926,500,558.6701
-129.26282,500,558.670107
-132.04959,500,558.670111
-125.02825,500,569.75831
-132.37312,500,569.758353
-136.09009,500,569.75836
-139.54094,500,569.758364
-129.07602,500,579.762053
-133.43446,500,579.762093
-130.85468,500,579.762099
-148.46475,500,579.762103
-142.27838,500,591.029254
-133.79662,500,591.029294
-149.13966,500,591.0293
-127.37629,500,591.029304
-143.22598,500,602.107921
-137.5778,500,602.107961
-131.33855,500,602.107971
-132.88107,500,602.107975
-141.65277,500,612.144083
-131.15561,500,612.144123
-125.00704,500,612.14413
-133.59607,500,612.144134
-130.45015,500,622.783571
-144.01567,500,622.783606
-127.82738,500,622.783613
-131.18301,500,622.783617
-134.9177,500,633.199551
-137.75755,500,633.199587
-131.74774,500,633.199593
-136.58012,500,633.199597
-126.03386,500,644.793798
-128.52597,500,644.79384
-135.31049,500,644.793847
-124.950386,500,644.79385
-131.69363,500,655.346647
-136.73251,500,655.346686
-120.16297,500,655.346693
-130.08043,500,655.346697
-128.13515,500,665.372846
-131.65732,500,665.372889
-133.28676,500,665.372895
-129.61885,500,665.3729
-127.98645,500,676.106635
-138.25446,500,676.106678
-128.52452,500,676.106684
-132.42357,500,676.106688
-132.704,500,688.092968
-123.90403,500,688.093008
-130.91411,500,688.093014
-126.32052,500,688.093018
-125.824715,500,697.923619
-122.051765,500,697.923659
-135.15575,500,697.923666
-135.82797,500,697.92367
-134.44817,500,708.207047
-126.916016,500,708.207087
-126.647606,500,708.207093
-125.829155,500,708.207098
-124.68543,500,718.017239
-130.42381,500,718.017282
-117.5369,500,718.017288
-132.87045,500,718.017292
-129.63182,500,731.080818
-123.348724,500,731.080859
-130.64978,500,731.080866
-129.08348,500,731.08087
-125.287476,500,743.494834
-121.45229,500,743.494872
-131.40146,500,743.494879
-130.76749,500,743.494883
-125.29299,500,754.71357
-141.05875,500,754.713609
-128.02588,500,754.713615
-128.19704,500,754.713619
-125.473366,500,764.246267
-127.157906,500,764.246307
-136.11423,500,764.246314
-126.96944,500,764.246317
-126.063705,500,776.51277
-114.990364,500,776.512817
-126.28389,500,776.512823
-125.61863,500,776.512827
-135.32887,500,786.259831
-129.80658,500,786.259874
-128.68112,500,786.259881
-134.14423,500,786.259886
-128.12462,500,796.236025
-126.23743,500,796.236068
-131.26056,500,796.236074
-136.65567,500,796.236078
-118.37599,500,805.82694
-128.88364,500,805.826979
-123.295685,500,805.826986
-134.89444,500,805.82699
-145.28981,500,817.769539
-131.92691,500,817.769579
-126.51039,500,817.769585
-132.6088,500,817.769589
-89.70244,500,829.308636
-133.03226,500,829.308677
-125.88639,500,829.308684
-122.993385,500,829.308688
-123.53387,500,839.685235
-127.53852,500,839.685275
-137.34607,500,839.685281
-123.69754,500,839.685285
-121.09647,500,849.285161
-122.20834,500,849.285201
-126.07677,500,849.285208
-129.46658,500,849.285212
-136.25468,500,860.91788
-138.70695,500,860.917917
-124.54642,500,860.917923
-122.47802,500,860.917928
-141.86014,500,870.603457
-118.57155,500,870.603499
-126.55705,500,870.603505
-101.28864,500,870.603509
-100.49201,500,880.564297
-135.25946,500,880.564337
-135.78539,500,880.564343
-141.26224,500,880.564348
-131.59267,500,891.342619
-133.04788,500,891.342666
-136.0424,500,891.342672
-122.88366,500,891.342676
-137.42339,500,902.614165
-144.85776,500,902.614205
-116.64915,500,902.614211
-146.67255,500,902.614215
-129.43324,500,912.499748
-125.81791,500,912.499796
-139.80702,500,912.499804
-141.35384,500,912.499808
-136.57106,500,922.287325
-124.64461,500,922.287367
-146.48755,500,922.287373
-127.322395,500,922.287377
-135.19359,500,958.165667
-126.37276,500,958.165706
-136.62994,500,958.165712
-119.65995,500,958.165716
-135.92737,500,970.106112
-125.430336,500,970.106153
-138.31306,500,970.10616
-152.55443,500,970.106164
-137.44342,500,979.920962
-115.8727,500,979.921
-122.796616,500,979.921005
-160.10349,500,979.92101
-143.4739,500,992.641251
-129.91106,500,992.64129
-120.88131,500,992.641296
-119.92326,500,992.6413
-22.000061,279,999.013426
-122.78046,500,1003.689729
-137.22089,500,1003.689767
-133.23964,500,1003.689774
-122.35138,500,1009.084708
-133.21306,500,1013.395588
-119.63843,500,1013.395626
-132.77026,500,1013.395632
-124.551796,500,1022.336695
-121.21547,500,1026.746835
-127.34161,500,1026.74688
-118.40169,500,1026.746886
-126.672066,500,1033.643629
-122.50465,500,1038.128048
-127.85069,500,1038.128089
-144.44653,500,1038.128095
-136.24864,500,1044.096521
-121.1044,500,1049.163498
-136.07887,500,1049.163535
-121.28323,500,1049.163541
-127.15029,500,1054.57573
-116.26899,500,1059.45779
-128.47945,500,1059.457831
-119.7481,500,1059.457838
-128.68153,500,1066.716307
-118.42411,500,1070.944317
-137.40384,500,1070.944352
-130.8031,500,1070.944358
-134.02164,500,1076.483375
-129.0784,500,1081.641204
-85.090454,500,1081.64124
-130.25093,500,1081.641247
-119.66132,500,1087.154561
-116.6212,500,1092.207582
-124.84223,500,1092.207622
-123.26775,500,1092.207628
-116.83516,500,1098.220024
-74.79172,500,1103.703542
-129.71838,500,1103.703584
-129.56459,500,1103.703611
-123.07538,500,1111.730106
-116.11678,500,1116.256358
-124.08034,500,1116.256396
-122.575424,500,1116.256402
-122.43226,500,1121.628639
-125.13418,500,1126.086571
-125.22205,500,1126.086612
-124.55549,500,1126.086619
-129.98402,500,1131.660751
-127.275635,500,1135.95892
-121.990944,500,1135.958956
-133.59572,500,1135.958962
-118.8412,500,1141.664693
-127.51622,500,1147.843359
-77.73604,500,1147.8434
-75.60542,500,1147.843406
-119.868385,500,1156.17114
-120.82352,500,1160.956526
-113.31624,500,1160.956562
-108.87215,500,1160.956568
-131.52295,500,1166.607382
-120.74374,500,1172.198415
-127.1112,500,1172.198453
-68.89622,500,1172.198459
-121.18707,500,1178.374606
-127.61793,500,1183.040124
-123.81727,500,1183.040161
-65.53358,500,1183.040167
-114.191765,500,1188.48058
-124.07028,500,1192.814934
-114.82911,500,1192.814971
-121.75081,500,1192.814977
