#{"t_start": 1788259739.8431396, "env_id": "None"}
r,l,t
-823.01227,500,146.382008
-1031.241,500,146.38205
-833.14087,500,146.382057
-905.7436,500,146.382062
-864.0942,500,146.382067
-874.0431,500,146.382071
-988.4425,500,146.382075
-982.8213,500,146.38208
-911.6667,500,146.382084
-895.0691,500,146.382088
-930.21844,500,146.382092
-1002.83057,500,146.382096
-956.7837,500,146.382101
-901.4283,500,146.382105
-1005.6516,500,146.382109
-722.9838,500,146.382113
-925.30554,500,164.680508
-758.3774,500,164.681128
-846.81177,500,164.68117
-1037.033,500,164.681175
-840.6411,500,164.68118
-784.7292,500,164.681184
-917.9585,500,164.681188
-883.64514,500,164.681192
-378.23212,500,164.681197
-821.237,500,164.681201
-796.5417,500,164.681206
-906.35626,500,164.68121
-822.75397,500,164.681215
-940.32104,500,164.681219
-875.0211,500,164.681223
-1181.5249,500,164.681227
-769.1285,500,173.775635
-917.2107,500,173.775685
-809.4112,500,173.775693
-971.87744,500,173.7757
-848.44763,500,173.775711
-912.57776,500,173.775717
-893.6994,500,173.775723
-893.88617,500,173.775727
-825.09906,500,173.775732
-892.11096,500,173.775736
-844.30634,500,173.77574
-915.8763,500,173.775762
-942.4707,500,173.775766
-868.8958,500,173.77577
-813.58185,500,173.775774
-1011.81146,500,173.775777
-862.39703,500,182.820396
-1022.77466,500,182.82046
-932.04156,500,182.820476
-873.51263,500,182.820488
-887.5214,500,182.8205
-940.8646,500,182.820511
-837.891,500,182.820521
-820.964,500,182.820531
-809.08453,500,182.820542
-813.781,500,182.820555
-808.2356,500,182.820565
-891.4405,500,182.820575
-938.21155,500,182.820584
-977.8535,500,182.820594
-948.4147,500,182.820604
-924.85333,500,182.820614
-816.56024,500,191.876389
-837.43646,500,191.876441
-836.3485,500,191.87645
-890.04205,500,191.876456
-856.29315,500,191.876462
-805.52405,500,191.876467
-876.2613,500,191.876472
-952.50806,500,191.876478
-829.38446,500,191.876483
-775.3834,500,191.876488
-835.59186,500,191.876494
-866.43713,500,191.876499
-794.4025,500,191.876504
-956.65356,500,191.876509
-823.94183,500,191.876515
-927.015,500,191.87652
-782.6715,500,208.846457
-827.955,500,208.846508
-777.0853,500,208.846516
-798.8822,500,208.846522
-885.5552,500,208.846527
-878.17346,500,208.846532
-868.2837,500,208.846537
-583.9023,500,208.846541
-843.3359,500,208.846546
-938.23645,500,208.846551
-926.1252,500,208.846556
-863.17706,500,208.846562
-880.9187,500,208.846567
-930.70154,500,208.846571
-968.688,500,208.846577
-842.4073,500,208.846581
-893.1333,500,217.886018
-878.2529,500,217.886066
-812.3677,500,217.886074
-835.58215,500,217.886079
-814.6437,500,217.886083
-793.69556,500,217.886087
-792.64905,500,217.886091
-855.24994,500,217.886095
-766.44604,500,217.886099
-790.3989,500,217.886103
-862.3241,500,217.886108
-871.1778,500,217.886112
-801.16034,500,217.886116
-878.0939,500,217.886122
-809.99493,500,217.886125
-850.2858,500,217.886129
-906.2818,500,227.007432
-785.5142,500,227.007482
-916.7965,500,227.007491
-905.89343,500,227.007497
-838.0778,500,227.007503
-809.5593,500,227.007507
-819.3296,500,227.007512
-875.14825,500,227.007517
-762.0124,500,227.007522
-924.1493,500,227.007527
-869.2812,500,227.007532
-804.39557,500,227.007537
-898.8796,500,227.007541
-407.76813,500,227.007547
-818.83844,500,227.007551
-878.8572,500,227.007556
-843.2751,500,236.070246
-839.14996,500,236.070297
-801.62946,500,236.070305
-869.019,500,236.070311
-790.00916,500,236.070315
-759.84625,500,236.070319
-911.6648,500,236.070323
-845.96716,500,236.070328
-844.9521,500,236.070332
-789.1865,500,236.070336
-833.2247,500,236.070341
-939.3954,500,236.070345
-813.50867,500,236.070349
-835.9194,500,236.070353
-757.9908,500,236.070357
-895.9399,500,236.070361
-917.4677,500,252.992207
-895.06024,500,252.992253
-910.8016,500,252.992261
-857.7349,500,252.992266
-822.1747,500,252.992271
-841.5141,500,252.992275
-853.9362,500,252.99228
-811.20166,500,252.992284
-889.64197,500,252.992288
-837.7594,500,252.992293
-796.5987,500,252.992297
-923.9551,500,252.992301
-879.0258,500,252.992305
-835.3103,500,252.992309
-776.0891,500,252.992313
-911.8437,500,252.992317
-861.7679,500,261.967787
-855.1968,500,261.967831
-961.2904,500,261.967838
-875.763,500,261.967843
-791.31415,500,261.967848
-883.6996,500,261.967852
-1006.6812,500,261.967856
-864.895,500,261.96786
-802.48553,500,261.967864
-918.62476,500,261.967868
-835.17285,500,261.967872
-813.96466,500,261.967876
-848.09174,500,261.96788
-865.814,500,261.967884
-935.5427,500,261.967889
-807.9386,500,261.967893
-835.2874,500,270.976673
-860.96606,500,270.976726
-894.79456,500,270.976735
-918.7359,500,270.976741
-842.7761,500,270.976746
-908.3565,500,270.976751
-750.38416,500,270.976757
-977.7914,500,270.976763
-794.70154,500,270.976768
-852.29895,500,270.976773
-858.1081,500,270.976778
-813.15894,500,270.976783
-863.3493,500,270.976788
-794.84735,500,270.976794
-966.0049,500,270.976798
-900.8391,500,270.976804
-829.8185,500,279.958946
-754.1072,500,279.958992
-838.9735,500,279.958999
-853.65344,500,279.959003
-867.63855,500,279.959008
-964.6177,500,279.959012
-883.1754,500,279.959016
-921.4497,500,279.959028
-1006.0651,500,279.959032
-830.2986,500,279.959036
-875.57294,500,279.95904
-848.523,500,279.959044
-804.81195,500,279.959047
-901.02875,500,279.959051
-866.9334,500,279.959054
-934.2258,500,279.959058
-885.2532,500,298.435573
-881.66156,500,298.435627
-880.3006,500,298.435634
-903.98956,500,298.435639
-848.28595,500,298.435643
-852.4968,500,298.435647
-849.108,500,298.435651
-898.73627,500,298.435655
-852.98975,500,298.435658
-876.1393,500,298.435663
-812.9798,500,298.435666
-818.8569,500,298.43567
-768.26544,500,298.435673
-856.5723,500,298.435678
-981.2596,500,298.435682
-831.9937,500,298.435686
-848.42566,500,307.390761
-903.3471,500,307.39081
-785.8071,500,307.390819
-762.9211,500,307.390825
-875.6848,500,307.390831
-890.1899,500,307.390835
-806.9857,500,307.39084
-847.12946,500,307.390845
-908.29926,500,307.390851
-876.6729,500,307.390855
-949.1169,500,307.39086
-897.92017,500,307.390865
-871.4491,500,307.390869
-873.9609,500,307.390874
-783.54645,500,307.390879
-881.7387,500,307.390884
-881.84485,500,316.48367
-885.92377,500,316.48373
-796.1247,500,316.483741
-860.7371,500,316.483747
-877.09247,500,316.483753
-765.1019,500,316.483757
-925.72797,500,316.483762
-826.37317,500,316.483767
-915.6217,500,316.483772
-437.45752,500,316.483777
-870.39185,500,316.483782
-991.816,500,316.483787
-865.1986,500,316.483792
-806.0986,500,316.483796
-901.7262,500,316.483801
-880.85474,500,316.483805
-833.82367,500,325.60956
-785.54474,500,325.609612
-822.62006,500,325.60962
-895.1547,500,325.609626
-971.1125,500,325.609631
-930.5521,500,325.609636
-817.5403,500,325.609642
-913.6171,500,325.609646
-896.71857,500,325.60965
-843.3414,500,325.609654
-845.6661,500,325.609658
-871.62537,500,325.609661
-676.0451,500,325.609665
-866.4684,500,325.60967
-856.54645,500,325.609674
-857.54724,500,325.609678
415.1459,381,342.440096
-816.6413,500,344.622593
-982.2368,500,344.622639
-895.88763,500,344.622646
-823.0729,500,344.62265
-871.4667,500,344.622655
-760.0838,500,344.622659
-746.4728,500,344.622663
-932.52893,500,344.622667
-807.1971,500,344.62267
-889.5465,500,344.622675
-861.01056,500,344.622679
-903.8274,500,344.622683
-856.324,500,344.622687
-925.1241,500,344.62269
-992.5554,500,344.622694
-837.1394,500,351.471199
-875.5259,500,353.619113
-915.7633,500,353.619156
-895.6262,500,353.619163
-827.9598,500,353.619169
-874.8781,500,353.619173
-871.68835,500,353.619178
-871.985,500,353.619182
-801.624,500,353.619187
-848.74365,500,353.619191
-848.18976,500,353.619195
-866.42566,500,353.6192
-808.03284,500,353.619204
-991.25024,500,353.619208
-940.9519,500,353.619212
-839.2789,500,353.619215
-859.2186,500,360.447899
-850.1868,500,362.644855
-921.57166,500,362.644898
-817.83496,500,362.644905
-938.07825,500,362.64491
-884.6003,500,362.644916
-876.8333,500,362.64492
-834.57477,500,362.644924
-748.252,500,362.644928
-819.552,500,362.644932
-771.2872,500,362.644936
-817.8407,500,362.64494
-890.09424,500,362.644944
-937.2304,500,362.644948
-776.84106,500,362.644952
-852.9572,500,362.644956
-905.61646,500,369.469151
-872.3491,500,371.649956
-859.3514,500,371.650018
-854.2008,500,371.650042
-727.16284,500,371.650057
-786.82385,500,371.650069
-870.85333,500,371.65008
-840.91364,500,371.65009
-804.333,500,371.650101
-872.76447,500,371.650111
-774.57874,500,371.650121
-837.0095,500,371.650131
-923.53973,500,371.650141
-915.2966,500,371.650151
-930.907,500,371.650162
-834.77075,500,371.650172
-927.58704,500,385.743866
-925.8333,500,387.953653
-834.4706,500,387.953692
-754.2797,500,387.953698
-926.10516,500,387.953702
-889.3463,500,387.953714
-873.71075,500,387.953718
-818.4386,500,387.953722
-858.9461,500,387.953726
-889.27655,500,387.95373
-864.7152,500,387.953735
-874.1162,500,387.95374
-887.143,500,387.953744
-906.9741,500,387.953748
-902.862,500,387.953752
-928.16125,500,387.953756
-829.4043,500,394.800785
-870.30945,500,396.944663
-911.8347,500,396.944713
-904.9007,500,396.944721
-846.7592,500,396.944737
-867.60394,500,396.944741
-777.72614,500,396.944745
-901.13904,500,396.944749
-889.36206,500,396.944753
-842.9221,500,396.944757
-898.6602,500,396.94476
-875.108,500,396.944764
-885.8565,500,396.944768
-922.9761,500,396.944772
-763.32764,500,396.944776
-847.2646,500,396.944779
-896.85004,500,403.815741
-868.7055,500,405.980317
-875.5261,500,405.980364
-837.81494,500,405.980373
-989.69763,500,405.980379
-834.8819,500,405.980384
-841.31134,500,405.980389
-861.9446,500,405.980394
-928.34216,500,405.9804
-875.09106,500,405.980405
-943.402,500,405.98041
-891.49927,500,405.980415
-858.5345,500,405.98042
-871.00385,500,405.980425
-871.5647,500,405.98043
-942.8508,500,405.980435
-881.19946,500,412.874064
-812.07745,500,415.042266
-858.2583,500,415.042308
-833.3623,500,415.042313
-847.1421,500,415.042317
-910.06586,500,415.042322
-895.8685,500,415.042326
-821.4304,500,415.04233
-917.80286,500,415.042334
-819.97675,500,415.042338
-850.8101,500,415.042342
-874.0844,500,415.042346
-876.55817,500,415.04235
-815.1738,500,415.042354
-873.91406,500,415.042357
-863.83716,500,415.042361
-906.86523,500,421.885953
-872.4878,500,432.728193
-862.9853,500,432.728242
-809.6864,500,432.728249
-836.61224,500,432.728254
-888.36163,500,432.728258
-862.75977,500,432.728262
-934.53503,500,432.728266
-911.8425,500,432.728271
-909.7997,500,432.728274
-877.2994,500,432.728278
-765.3869,500,432.728282
-865.80597,500,432.728287
-790.42957,500,432.72829
-830.1674,500,432.728295
-918.55774,500,432.728299
-847.4132,500,439.61877
-912.8036,500,441.774428
-912.3525,500,441.774474
-902.8805,500,441.774481
-819.8496,500,441.774487
-824.9738,500,441.774493
-913.8999,500,441.774498
-973.35034,500,441.774503
-827.96454,500,441.774508
-859.6137,500,441.774513
-814.2976,500,441.774518
-845.4051,500,441.774523
-903.5387,500,441.774529
-867.1056,500,441.774534
-876.8249,500,441.774538
-876.9559,500,441.774543
-842.5331,500,448.578672
-828.6672,500,450.757613
-848.03345,500,450.757658
-898.99554,500,450.757664
-839.6088,500,450.757669
-866.0298,500,450.757673
-897.36536,500,450.757677
-921.71234,500,450.757681
-891.5272,500,450.757685
-858.3583,500,450.757689
-885.39197,500,450.757693
-845.08594,500,450.757697
-809.0555,500,450.7577
-816.24506,500,450.757709
-872.3234,500,450.757715
-948.1832,500,450.75772
-789.3302,500,457.630025
-756.9058,500,459.798876
-869.7913,500,459.798922
-802.5553,500,459.79893
-789.3065,500,459.798935
-850.72,500,459.79894
-852.23987,500,459.798945
-809.48395,500,459.798951
-809.7152,500,459.798956
-840.22705,500,459.798961
-869.3546,500,459.798965
-826.14655,500,459.79897
-884.0187,500,459.798975
-886.83374,500,459.798979
-953.34515,500,459.798984
-976.7378,500,459.798989
-800.7495,500,466.679487
-743.30774,500,477.413979
-841.7272,500,477.414032
-886.61743,500,477.414039
-779.8775,500,477.414044
-858.51764,500,477.414048
-984.2049,500,477.414052
-831.2587,500,477.414056
-737.6094,500,477.414059
-921.077,500,477.414063
-922.7558,500,477.414067
-844.6376,500,477.414071
-832.0788,500,477.414075
-873.6376,500,477.414078
-846.29205,500,477.414082
-889.32733,500,477.414086
-830.4566,500,484.295673
-855.0072,500,486.484076
-840.1681,500,486.484125
-815.887,500,486.484133
-799.6318,500,486.484139
-907.421,500,486.484145
-848.47327,500,486.48415
-776.4071,500,486.484155
-812.39417,500,486.48416
-834.15576,500,486.484164
-865.51056,500,486.484169
-765.71533,500,486.484174
-859.07745,500,486.484179
-892.92755,500,486.484185
-907.0478,500,486.484189
-789.63666,500,486.484194
-789.73914,500,493.303912
357.84357,402,493.693244
-826.55927,500,495.507404
-846.0011,500,495.507454
-907.3374,500,495.507462
-771.81244,500,495.507468
-853.40265,500,495.507473
-911.3917,500,495.507478
-927.9127,500,495.507483
-804.7509,500,495.507488
-811.6291,500,495.507493
-789.6031,500,495.507498
-941.5781,500,495.507503
-786.3329,500,495.507508
-818.3998,500,495.507513
-779.59436,500,495.507518
-883.5443,500,502.356065
-846.88715,500,502.747846
-905.0129,500,504.562164
-804.096,500,504.562207
-971.47784,500,504.562213
-774.0553,500,504.562218
-854.4507,500,504.562222
-821.2516,500,504.562227
-782.297,500,504.562231
-774.55896,500,504.562235
-808.1442,500,504.562239
-824.593,500,504.562243
-825.0348,500,504.562247
-820.7511,500,504.562252
-837.70447,500,504.562256
-827.29645,500,504.56226
-726.05176,500,539.08584
-810.9492,500,539.482329
-801.1807,500,550.614803
-782.00806,500,550.614856
-828.71826,500,550.614865
-845.4641,500,550.614871
-340.29007,500,550.614875
-772.0883,500,550.614879
-749.8251,500,550.614883
-838.60565,500,550.614888
-862.4031,500,550.614892
-797.724,500,550.614896
-763.4359,500,550.6149
-804.93024,500,550.614904
-872.5626,500,550.614908
-779.79895,500,550.614912
-766.2553,500,557.490919
-757.299,500,557.875353
-801.0853,500,559.688539
-833.9583,500,559.68859
-795.2645,500,559.688598
-858.16864,500,559.688604
-840.4047,500,559.688611
-765.51556,500,559.688616
-807.488,500,559.688621
-788.9165,500,559.688626
-762.05743,500,559.688632
-821.1652,500,559.688636
-802.31866,500,559.688642
-910.4311,500,559.688647
-814.722,500,559.688652
-910.1728,500,559.688657
-936.4899,500,566.57047
-782.13586,500,566.964825
-836.1011,500,568.754779
-895.67316,500,568.754824
-834.11176,500,568.754831
-735.7513,500,568.754835
-752.1565,500,568.754839
-787.07904,500,568.754843
-842.21027,500,568.754848
-852.349,500,568.754852
-834.1719,500,568.754858
-746.9672,500,568.754862
-850.00916,500,568.754866
-828.4927,500,568.75487
-769.3486,500,568.754874
-872.5866,500,568.754877
-888.78845,500,575.627343
-817.8655,500,576.021026
-822.38684,500,577.820917
-927.22577,500,577.820963
-829.2678,500,577.820972
-927.675,500,577.820978
-811.05444,500,577.820983
-849.11646,500,577.82099
-788.3336,500,577.820994
-834.8098,500,577.820999
-788.5525,500,577.821004
-942.99677,500,577.821007
-803.924,500,577.821011
-804.16003,500,577.821015
-823.8188,500,577.821019
-809.20483,500,577.821023
-857.31134,500,584.682055
-783.4197,500,585.091032
-773.5135,500,586.903422
-886.2519,500,586.903473
-858.3168,500,586.903486
-866.5261,500,586.903492
-862.87134,500,586.903496
-807.5064,500,586.9035
-756.711,500,586.903505
-826.24475,500,586.903509
-832.6958,500,586.903515
-676.0035,500,586.903519
-826.29315,500,586.903523
-790.707,500,586.903527
-774.87225,500,586.903531
-784.4132,500,586.903535
-769.72906,500,601.993776
-815.08295,500,602.382792
-860.2735,500,604.204359
-965.9097,500,604.204419
-769.2683,500,604.204429
-852.8972,500,604.204435
-798.7493,500,604.204441
-868.1909,500,604.204446
-849.7019,500,604.204451
-780.05084,500,604.204458
-644.5918,500,604.204463
-830.8387,500,604.204468
-852.0596,500,604.204473
-776.0776,500,604.204479
-772.9257,500,604.204484
-797.68866,500,604.204489
-888.1607,500,611.091353
-817.0002,500,611.482062
-812.71136,500,613.310521
-798.52057,500,613.310571
-814.1295,500,613.310579
-866.07416,500,613.310584
-815.32275,500,613.310589
-838.79034,500,613.310593
-925.6226,500,613.310597
-796.77734,500,613.310601
-753.5194,500,613.310606
-798.3662,500,613.31061
-830.173,500,613.310614
-844.6145,500,613.310619
-779.96106,500,613.310622
-890.49176,500,613.310626
-666.0439,500,620.225083
-855.6969,500,620.617211
-782.76935,500,622.422851
-810.6414,500,622.422894
-786.1544,500,622.422902
-794.7665,500,622.422907
-510.665,500,622.422912
-859.5812,500,622.422916
-815.5319,500,622.42292
-772.9259,500,622.422924
-791.4815,500,622.422928
-836.15814,500,622.422932
-762.8426,500,622.422936
-878.8138,500,622.42294
-745.7396,500,622.422944
-837.9062,500,622.422948
854.23694,92,624.130664
-850.6883,500,629.35645
-825.2145,500,629.741141
352.81387,424,630.159349
-855.6982,500,631.573966
-682.8054,500,631.574016
-798.57544,500,631.574025
-771.2074,500,631.574032
-872.1239,500,631.574038
-801.5214,500,631.574042
-808.52765,500,631.574046
-776.23773,500,631.57405
-738.1176,500,631.574055
-768.2381,500,631.574069
-780.9082,500,631.574073
-810.41046,500,631.574077
-831.88416,500,640.990676
-809.08185,500,646.272683
-655.763,500,646.678763
-880.6351,500,647.094894
-810.16095,500,648.518287
-835.79956,500,648.518337
-782.8195,500,648.518345
-833.754,500,648.518351
-764.4679,500,648.518357
-756.465,500,648.518362
-748.2088,500,648.518367
-759.00366,500,648.518373
-843.40717,500,648.518378
-762.0739,500,648.518384
-800.48975,500,648.518389
-801.04156,500,648.518393
-812.3374,500,650.187027
535.98737,293,651.675771
-888.4777,500,655.802702
-867.75775,500,656.229007
-864.46893,500,657.657018
-816.43713,500,657.657066
-785.12067,500,657.657074
-811.4273,500,657.65708
-881.5489,500,657.657086
-421.84793,500,657.657091
-694.6969,500,657.657096
-788.77057,500,657.657102
-798.02216,500,657.657108
-801.88043,500,657.657113
-782.0814,500,657.657117
-890.9852,500,657.657123
-802.53503,500,659.33426
-806.68445,500,660.829389
-814.92316,500,664.941301
-812.4185,500,665.362822
-799.4445,500,666.761492
-793.5906,500,666.761536
-767.622,500,666.761544
-878.83936,500,666.76155
-825.77563,500,666.761556
-769.5657,500,666.761561
-770.6472,500,666.761566
-771.54407,500,666.761572
-758.1495,500,666.761578
-786.6442,500,666.761583
-835.4119,500,666.761588
-765.2757,500,666.761592
-757.17865,500,668.444929
-911.53656,500,669.943885
-835.3035,500,674.057876
-798.99164,500,674.472504
-866.423,500,675.860149
-802.09265,500,675.860197
-800.82214,500,675.860205
-776.1224,500,675.860211
-908.59814,500,675.860217
-745.1897,500,675.860222
-777.01685,500,675.860227
-846.1768,500,675.860232
-790.20154,500,675.860239
-806.25775,500,675.860244
-834.55817,500,675.860249
-798.206,500,675.860253
-906.5528,500,677.526954
-797.5702,500,687.003781
-769.068,500,691.169138
-851.6535,500,691.582315
-816.1252,500,693.003107
-850.123,500,693.003156
-600.66846,500,693.003165
-828.74994,500,693.003171
-799.0034,500,693.003177
-784.36725,500,693.003181
-784.74426,500,693.003186
-818.21277,500,693.003191
-806.7991,500,693.003195
-779.7227,500,693.003199
-818.6765,500,693.003203
-785.20544,500,693.003207
-610.8332,500,694.683473
-817.12537,500,696.223344
-813.029,500,700.392342
-831.0104,500,700.817168
-919.3921,500,702.265856
-898.44196,500,702.265902
-765.3436,500,702.265913
-818.3764,500,702.265919
-758.8741,500,702.265925
-776.28394,500,702.26593
-764.34894,500,702.265936
-775.8489,500,702.265941
-873.5362,500,702.265946
-833.5432,500,702.265951
-825.95605,500,702.265956
-702.55554,500,702.265961
-341.06766,500,703.974458
761.8335,157,705.159016
-788.87946,500,705.476725
-778.9046,500,709.581395
-801.4757,500,709.993046
-788.4723,500,711.388014
-817.1153,500,711.388075
-799.8682,500,711.388091
-838.39526,500,711.388103
-812.26715,500,711.388114
-845.23505,500,711.388124
-814.99414,500,711.388134
-782.99805,500,711.388144
-842.647,500,711.388154
-796.3335,500,711.388164
-786.5872,500,711.388174
-883.8298,500,713.059967
-760.42737,500,714.244688
-808.84875,500,714.568127
-840.5923,500,718.712396
-760.9701,500,719.118999
426.70547,435,719.332876
-821.05493,500,720.565606
-757.06573,500,720.565653
-802.2995,500,720.565661
-835.1871,500,720.565666
-789.1437,500,720.565673
-758.82544,500,720.565678
-782.2669,500,720.565684
-820.3964,500,720.565689
-828.79095,500,720.565694
-566.6253,500,720.565699
-786.0682,500,722.258979
-489.91068,500,723.464686
-783.3798,500,732.765575
637.1166,234,733.882052
-793.71484,500,736.92893
-808.3653,500,737.34652
-796.7947,500,737.576512
-792.32574,500,738.809373
-717.9474,500,738.809416
-784.94556,500,738.809422
-760.096,500,738.809427
-838.8489,500,738.809431
-826.9031,500,738.809435
-792.55054,500,738.809439
-796.3667,500,738.809443
-844.4338,500,738.809447
-791.5734,500,740.520274
-455.81815,500,741.71194
-805.8159,500,742.042697
-837.3279,500,743.146075
-870.93854,500,746.233685
-787.7079,500,746.658535
-778.1538,500,746.869524
-745.75653,500,748.082915
-835.6054,500,748.082973
-852.5915,500,748.08298
-772.55206,500,748.082985
-388.50085,500,748.082989
-808.4324,500,748.082994
-811.5368,500,748.082997
-829.5938,500,748.083001
-760.5756,500,748.083005
-515.8533,500,749.764667
-738.36664,500,750.941174
-459.50363,500,751.283334
-840.13226,500,752.370616
-819.54944,500,755.404928
-800.98285,500,755.816099
-890.23175,500,756.027573
-781.79346,500,757.228143
-780.16455,500,757.228191
-814.7823,500,757.2282
-825.8828,500,757.228207
-888.78516,500,757.228212
-891.66125,500,757.228218
-803.8243,500,757.228223
-828.4562,500,757.228229
-755.22253,500,757.228234
-803.1972,500,758.932343
-685.5781,500,760.136091
-837.20844,500,760.454996
-755.69165,500,761.548669
-809.0451,500,764.629341
-851.2901,500,765.073409
-783.97577,500,765.28968
-807.8326,500,766.536
-680.9703,500,766.536046
-443.89862,500,766.536055
-784.0696,500,766.536061
-584.3431,500,766.536067
-778.271,500,766.536072
-834.9269,500,766.536077
-505.45023,500,766.536083
-881.30695,500,766.53609
-757.54425,500,768.211944
-845.3048,500,769.394902
-871.8853,500,769.716439
-804.4576,500,779.508536
-856.59125,500,782.547639
-849.6626,500,782.952089
-864.78503,500,783.16985
-779.7883,500,784.356988
-813.4398,500,784.35703
-799.0564,500,784.357037
-770.85956,500,784.357042
-778.80426,500,784.357046
-758.5536,500,784.357051
-817.99774,500,784.357055
-829.9083,500,784.35706
-799.7908,500,784.357064
-761.16034,500,786.051057
-727.9458,500,787.238544
-852.4413,500,787.557351
-778.2566,500,788.66036
-794.3521,500,791.706287
-795.2186,500,792.120675
-779.5899,500,792.329328
-749.0125,500,793.527287
-804.5764,500,793.527329
-817.903,500,793.527336
-772.8151,500,793.527341
-754.08124,500,793.527346
-818.50433,500,793.52735
-859.7823,500,793.527354
-858.95526,500,793.527359
-638.82227,500,793.527364
-798.92004,500,795.184285
-758.4034,500,796.37616
-722.01514,500,796.704572
-657.61725,500,797.807829
-744.7769,500,800.867438
-785.00806,500,801.283005
-792.7264,500,801.512944
-766.82007,500,802.718155
-787.77124,500,802.718202
-785.68243,500,802.71821
-625.2802,500,802.718215
-799.99084,500,802.718221
-814.83325,500,802.718226
-877.66064,500,802.718231
-814.9279,500,802.718236
-795.65155,500,802.718242
-903.77606,500,804.390113
-821.3984,500,805.592649
-638.64307,500,805.932997
-728.25757,500,807.046434
-836.6679,500,810.078424
-798.52246,500,810.494005
-811.35205,500,810.722692
-879.0551,500,811.942183
-769.1949,500,811.942229
-760.19794,500,811.942235
-829.8966,500,811.942241
-782.4119,500,811.942245
-776.6738,500,811.942249
-778.7475,500,811.942254
-793.8871,500,811.942258
-730.5355,500,811.942262
-771.34155,500,813.618857
-789.6074,500,814.805789
-826.7007,500,815.147549
-815.23816,500,816.257724
-816.8387,500,827.81985
-764.04364,500,828.224754
-841.51654,500,828.446724
-781.6415,500,829.67069
-856.6997,500,829.670741
-734.653,500,829.670748
-812.8178,500,829.670753
-704.2065,500,829.670758
-634.0012,500,829.670762
-743.0839,500,829.670766
-804.0375,500,829.670772
-781.2975,500,829.670776
-815.3541,500,831.356892
-753.4592,500,832.545172
-754.3481,500,832.859652
-776.55457,500,833.946956
-772.35095,500,837.03419
-824.5996,500,837.473716
-567.42664,500,837.704236
-753.3264,500,838.893259
-829.69525,500,838.893303
-823.8149,500,838.89331
-831.6225,500,838.893315
-843.74115,500,838.893319
-776.5524,500,838.893323
-813.0197,500,838.893327
-817.08856,500,838.893331
-814.68225,500,838.893336
-851.50854,500,840.548737
-814.31,500,841.74163
