#{"t_start": 1787541640.827562, "env_id": "None"}
r,l,t
-1093.843,500,714.550907
-1053.2184,500,714.550955
-1223.3103,500,714.550962
-956.27625,500,714.550966
-1186.0878,500,714.55097
-1222.6029,500,714.550974
-1258.0098,500,714.550977
-1158.6287,500,714.550981
-919.4217,500,745.454262
-1075.0668,500,745.454316
-1039.9404,500,745.454323
-991.37036,500,745.454327
-1030.5416,500,745.454331
-932.99347,500,745.454335
-1092.7742,500,745.454339
-916.0588,500,745.454343
-1002.6821,500,777.056416
-1197.5875,500,777.056461
-1079.7568,500,777.056467
-1115.9106,500,777.056471
-1030.5985,500,777.056476
-1059.084,500,777.056479
-950.81714,500,777.056483
-1065.3688,500,777.056487
-868.2933,500,809.758586
-938.77747,500,809.75863
-1149.524,500,809.758637
-1039.8215,500,809.758641
-962.5048,500,809.758645
-942.1633,500,809.758648
-1024.5822,500,809.758651
-1051.3463,500,809.758655
-1010.61664,500,844.893702
-1011.2873,500,844.893746
-1141.3372,500,844.893753
-1007.61487,500,844.893757
-1217.8298,500,844.893761
-1032.8202,500,844.893765
-1127.3369,500,844.893768
-1075.4248,500,844.893772
-1109.2958,500,877.869394
-1050.3514,500,877.869441
-943.84595,500,877.869447
-1070.7145,500,877.869452
-923.3785,500,877.869456
-968.07513,500,877.86946
-1146.9064,500,877.869464
-1089.7325,500,877.869468
-1040.274,500,911.482093
-1102.0131,500,911.482141
-1004.5269,500,911.482147
-985.8122,500,911.482151
-1105.5911,500,911.482155
-1168.549,500,911.482158
-1208.3593,500,911.482162
-1137.837,500,911.482165
-1007.4978,500,944.4583
-949.3,500,944.458342
-1117.0402,500,944.458349
-1105.2677,500,944.458353
-1062.0989,500,944.458357
-947.79456,500,944.45836
-953.67523,500,944.458364
-1151.8167,500,944.458367
-1081.8414,500,979.772836
-1013.6529,500,979.772886
-1210.1389,500,979.772893
-1147.0312,500,979.772897
-880.886,500,979.772902
-1107.7955,500,979.772905
-888.1874,500,979.772909
-897.9309,500,979.772913
-1202.3762,500,1013.224509
-1054.338,500,1013.224555
-1014.1865,500,1013.224562
-940.1049,500,1013.224567
-899.82916,500,1013.224571
-855.47003,500,1013.224575
-983.93396,500,1013.224579
-878.1267,500,1013.224582
