#{"t_start": 1785973843.2789683, "env_id": "None"}
r,l,t
-51.82983,73,6.935972
-51.77439,86,7.300353
-52.182693,111,8.034458
-52.59145,106,10.260627
-53.84595,311,15.367566
-56.224514,375,18.205069
-51.13716,105,18.309387
-11.627952,500,18.629013
-50.779823,52,19.73445
-60.882435,404,21.467031
-51.91887,110,21.561128
-52.80535,156,23.240167
-51.751923,107,24.727002
-56.094143,307,32.187125
-9.577025,500,34.285088
-53.64621,334,34.371376
-52.614864,81,34.493181
-11.090996,500,35.885167
-50.92456,54,35.956078
-51.629936,205,40.127619
-58.795456,408,47.682724
-59.127785,484,48.252157
-13.431916,500,50.346729
-15.231314,500,54.680839
-58.839108,351,58.022322
-53.071228,183,60.096053
-7.8176875,500,62.858263
-11.470129,500,67.163428
-13.873049,500,74.728765
-12.908079,500,76.766843
-51.05238,102,77.710899
-6.497874,500,79.538687
-13.709133,500,81.746385
-55.67865,211,83.005755
-13.119709,500,92.157841
-9.655279,500,94.010432
-11.5929575,500,96.195698
-12.38899,500,97.382227
-53.834614,197,97.957557
-11.133243,500,108.67508
-61.134727,496,110.705664
-14.46639,500,111.994953
-14.1789465,500,112.505206
-9.719533,500,123.05432
-10.543943,500,124.997189
-13.399921,500,128.496073
-13.221584,500,129.093975
-13.005318,500,139.548223
-10.784235,500,141.506831
-9.225668,500,142.937337
-15.428936,500,143.551822
-9.598155,500,153.820299
-10.116697,500,155.878662
-8.562287,500,157.195661
-11.689099,500,157.77375
-15.676162,500,168.398429
-14.657299,500,170.429651
-15.059766,500,171.778574
-16.660242,500,172.338097
-13.5060215,500,183.06146
-10.81798,500,185.094517
-11.093471,500,186.482208
-14.562828,500,189.923658
-12.657562,500,200.594686
-14.827527,500,202.519274
-17.07879,500,203.823561
-12.759318,500,204.401443
-14.888467,500,214.970904
-14.046907,500,216.957973
-16.176947,500,218.305601
-14.236525,500,218.867594
-15.240779,500,229.54941
-11.258904,500,231.447539
-11.956903,500,232.729149
-16.057968,500,233.304364
-14.615621,500,244.125666
-13.579685,500,246.142355
-22.917603,500,247.388284
-16.767164,500,247.965608
-8.615511,500,260.805419
-13.963911,500,262.961601
-9.276087,500,264.327471
-23.65373,500,264.91724
-9.22538,500,275.756399
-18.498188,500,277.839881
-20.064772,500,279.25934
