#{"t_start": 1787039399.0866165, "env_id": "None"}
r,l,t
-1103.5868,500,16.769621
-1084.3151,500,16.769663
-1136.9899,500,16.76967
-1075.022,500,16.769674
-1169.8973,500,28.116669
-1335.8917,500,28.116717
-1252.6731,500,28.116727
-1211.0466,500,28.116732
-949.32086,500,40.061287
-1072.8535,500,40.061325
-1076.7375,500,40.061331
-1108.2427,500,40.061336
-949.3871,500,50.965538
-1160.4357,500,50.965577
-1222.8075,500,50.965584
-1044.0645,500,50.965588
-1215.7762,500,64.595636
-1085.0532,500,64.595677
-1057.069,500,64.595683
-1168.7493,500,64.595687
-1003.24567,500,76.438591
-1104.774,500,76.438629
-1074.1349,500,76.438635
-1223.2174,500,76.438639
-893.98444,500,88.05197
-1087.7733,500,88.052009
-1069.3611,500,88.052016
-1108.2141,500,88.05202
-1046.4967,500,99.228425
-1181.9365,500,99.228461
-1121.9901,500,99.228467
-1036.0175,500,99.228472
-1194.0299,500,112.316863
-986.72797,500,112.316901
-1211.3335,500,112.316908
-1252.3649,500,112.316912
-1068.8708,500,122.232309
-1172.2072,500,122.232348
-1176.9872,500,122.232354
-1090.8627,500,122.232358
-1114.9274,500,133.584408
-1338.5817,500,133.584445
-1033.7655,500,133.584451
-1083.843,500,133.584455
-1154.8179,500,143.742718
-992.0273,500,143.742756
-1042.2391,500,143.742762
-982.2248,500,143.742766
-1227.5106,500,155.142952
-1170.3126,500,155.142991
-1203.2058,500,155.142998
-1372.6207,500,155.143002
-1003.2697,500,165.852395
-1163.0259,500,165.852432
-1197.77,500,165.852438
-1064.8057,500,165.852442
-1347.4788,500,176.285199
-1055.0332,500,176.285237
-1022.09875,500,176.285268
-930.50134,500,176.285273
-1242.2239,500,187.532372
-1306.2705,500,187.532414
-1086.7941,500,187.53242
-1010.9044,500,187.532425
-1064.9142,500,199.706759
-1171.8665,500,199.7068
-1194.474,500,199.706806
-1073.5995,500,199.70681
-967.1364,496,209.658062
-1069.9175,500,209.790914
-1086.6727,500,209.790948
-1076.7979,500,209.790954
-1026.3688,500,221.249643
-1066.791,500,221.434405
-1147.7147,500,221.434439
-1357.4324,500,221.434445
-909.58813,500,232.266088
-1182.6578,500,232.39544
-1104.7488,500,232.395473
-1001.43054,500,232.39548
-1094.6116,500,244.847592
-1170.6409,500,245.005255
-992.4653,500,245.005288
-1084.9921,500,245.005294
-1116.1915,500,255.120869
-1258.3875,500,255.249535
-1269.0721,500,255.249564
-1242.2207,500,255.24957
-985.58856,500,265.012337
-1091.7319,500,265.168983
-1074.3005,500,265.169019
-1207.2708,500,265.169026
-989.53955,500,276.654561
-1148.8857,500,276.785421
-1127.9325,500,276.785454
-1146.8062,500,276.78546
-1251.3448,500,289.178364
-1216.8365,500,289.311176
-1079.3527,500,289.311208
-1146.9503,500,289.311214
-996.4066,500,299.876519
-1286.4744,500,300.02691
-1081.3352,500,300.026945
-1202.1259,500,300.026952
-1047.7443,500,310.679727
-1282.1577,500,310.83226
-1115.7772,500,310.832293
-1070.4161,500,310.832299
-1155.8481,500,320.718668
-1149.9855,500,320.848178
-1050.8175,500,320.848209
-1143.8792,500,320.848215
-1001.3871,500,333.261788
-1113.8772,500,333.389774
-1023.0679,500,333.38981
-988.9552,500,333.389817
-916.17914,500,344.194242
-928.2179,500,344.325246
-1054.623,500,344.325276
-1094.3395,500,344.325282
-1171.2452,500,355.478285
-1079.3746,500,355.607525
-1107.5427,500,355.60756
-1062.6198,500,355.607566
-1040.6697,500,366.034511
-1102.4159,500,366.187999
-1199.4839,500,366.18803
-1163.8203,500,366.188036
-1115.9436,500,378.329892
-1194.3641,500,378.456575
-1194.721,500,378.456609
-1166.4706,500,378.456615
-1200.2509,500,388.188391
-1054.3602,500,388.317339
-1133.7504,500,388.31737
-1013.9015,500,388.317376
-1015.25183,500,399.259738
-965.6739,500,399.430099
-932.61523,500,399.430133
-1093.7798,500,399.430139
-1079.795,500,410.558132
-1119.0962,500,410.725852
-1065.2306,500,410.725887
-1014.0777,500,410.725893
-1104.3597,500,422.978095
-933.5619,500,423.115144
-969.7746,500,423.115177
-920.7348,500,423.115183
-976.8018,500,432.941498
-1071.2732,500,433.10527
-1069.8103,500,433.105306
-1111.0317,500,433.105312
-905.1247,500,443.651766
-1030.1663,500,443.801031
-1057.0568,500,443.801071
-1139.3956,500,443.801077
-1212.3232,500,454.51819
-1029.0295,500,454.654563
-1065.8977,500,454.654603
-964.4316,500,454.654608
-1092.852,500,496.113162
-1156.0507,500,496.277747
-1168.5548,500,496.277785
-1166.0621,500,496.277792
-923.39374,500,507.674643
-1258.7418,500,507.804781
-961.9395,500,507.804813
-1107.7119,500,507.804818
-1087.689,500,517.74095
-1074.1211,500,517.869511
-1112.0663,500,517.869542
-1227.7926,500,517.869548
-1058.7863,500,527.58693
-1269.8069,500,527.716408
-1035.3092,500,527.716439
-875.47736,500,527.716445
-1006.2517,500,539.269623
-1220.0787,500,539.399372
-922.36237,500,539.399402
-1076.579,500,539.399409
-1070.2366,500,551.425988
-1048.0577,500,551.587211
-1136.3569,500,551.587243
-1087.9056,500,551.587249
-1124.5491,500,563.142703
-1062.0381,500,563.272525
-1022.36914,500,563.27256
-1145.8105,500,563.272566
-1149.5704,500,573.93277
-999.12616,500,574.061911
-1003.20374,500,574.061947
-1004.2306,500,574.061954
-1026.7065,500,584.635292
-1162.1136,500,584.784643
-909.89453,500,584.784675
-938.5547,500,584.784681
-1012.5441,500,597.669032
-1146.9564,500,597.799398
-1026.7397,500,597.799429
-1162.6018,500,597.799435
-893.8658,500,607.926258
-908.4573,500,608.074661
-1002.3865,500,608.074697
-955.63794,500,608.074703
-1099.6273,500,618.815664
-947.43555,500,618.950781
-1049.2545,500,618.95082
-1029.0532,500,618.950832
-1060.0293,500,629.070259
-1017.8336,500,629.207075
-1009.04114,500,629.207108
-1085.2015,500,629.207115
-1003.7953,500,641.169475
-969.2687,500,641.308939
-949.9417,500,641.308971
-1002.2217,500,641.308977
-1183.1296,500,654.027495
-1104.6096,500,654.186443
-917.0649,500,654.186478
-1022.58325,500,654.186484
-1186.1094,500,664.481526
-1233.8423,500,664.617881
-1054.4747,500,664.617918
-1011.5159,500,664.617925
-929.26984,500,675.15881
-976.58185,500,675.286645
-982.233,500,675.286676
-903.533,500,675.286682
-902.8526,500,687.55258
-908.16406,500,687.684396
-1025.1544,500,687.684426
-913.4788,500,687.684432
-1075.094,500,699.532256
-1066.6932,500,699.659956
-1165.9163,500,699.65999
-1091.9229,500,699.659996
-1198.7567,500,710.39747
-876.8744,500,710.540365
-1053.011,500,710.540398
-1105.2185,500,710.540405
-961.40283,500,720.594985
-924.60016,500,720.727232
-913.57947,500,720.727265
-997.49915,500,720.727272
-894.0347,500,732.329362
-1024.4312,500,732.455316
-911.7458,500,732.455347
-977.5889,500,732.455353
-943.54987,500,741.957173
-976.0459,500,742.0824
-879.0912,500,742.082431
-1031.4047,500,742.082437
-1177.2568,500,752.40718
-925.7412,500,752.566868
-968.9451,500,752.566903
-1007.7519,500,752.56691
-964.38245,500,762.527601
-901.0081,500,762.666288
-997.36084,500,762.666323
-1033.5817,500,762.66633
-1068.7635,500,776.113998
-983.1935,500,776.242818
-1127.0188,500,776.242855
-1230.0336,500,776.242861
-995.821,500,786.243922
-1018.22253,500,786.370689
-956.03625,500,786.370723
-1078.5747,500,786.370729
-941.1278,500,796.363173
-1080.6686,500,796.49174
-893.5308,500,796.491776
-1124.3582,500,796.491782
-961.0357,500,806.002063
-1054.4893,500,806.131409
-942.54156,500,806.13144
-1050.0688,500,806.131446
-1026.629,500,817.583002
-1146.2104,500,817.709438
-1080.0122,500,817.70947
-905.63477,500,817.709476
-1034.4814,500,827.65805
-1136.1984,500,827.815095
-1078.8141,500,827.815127
-1138.9923,500,827.815133
-1084.6523,500,837.662143
-1086.4359,500,837.789597
-1071.1395,500,837.789629
-1089.2432,500,837.789634
-1112.7911,500,848.470252
-1179.8031,500,848.635946
-998.0682,500,848.635989
-1148.4869,500,848.635996
-960.03705,500,862.18098
-994.14014,500,862.311724
-1136.2032,500,862.311758
-1179.8995,500,862.311765
-974.581,500,872.907642
-972.70825,500,873.041725
-945.4726,500,873.04176
-1204.7767,500,873.041766
-1042.1694,500,883.378865
-963.03046,500,883.524499
-1065.7131,500,883.524537
-968.83453,500,883.524544
-1029.5797,500,894.283511
-1111.074,500,894.461196
-1009.76263,500,894.461242
-1157.9359,500,894.461249
-1172.386,500,907.967305
-911.59705,500,908.096795
-1026.6278,500,908.096834
-947.83655,500,908.096841
-953.4266,500,919.116378
-955.84015,500,919.268692
-970.2202,500,919.268724
-1024.3204,500,919.26873
-1134.3746,500,929.749815
-984.2655,500,929.883813
-1020.74585,500,929.883853
-954.6538,500,929.883861
-1044.4121,500,970.91578
-908.4218,500,971.049158
-1025.5833,500,971.049189
-1075.6268,500,971.049195
-920.2893,500,984.486305
-996.15265,500,984.613944
-1006.67084,500,984.613975
-913.79224,500,984.61398
-991.1844,500,994.736031
-1064.5868,500,994.871935
-1080.5709,500,994.871971
-1142.9454,500,994.871977
-1232.5586,500,1004.908702
-957.8881,500,1005.047844
-1203.5386,500,1005.047894
-1059.7339,500,1005.0479
-1061.4249,500,1015.798115
-1096.3086,500,1015.972598
-1109.0914,500,1015.972632
-1056.5977,500,1015.972638
-1070.0658,500,1026.60036
-1036.7358,500,1026.725117
-1085.6993,500,1026.725151
-1042.6343,500,1026.725157
-1107.51,500,1038.67887
-1098.0084,500,1038.810912
-1063.1296,500,1038.810945
-1130.758,500,1038.810951
-336.55377,209,1042.86891
-1171.3428,500,1049.803654
-901.9798,500,1049.80369
-897.2565,500,1049.803696
-906.7582,500,1054.378925
-1039.0897,500,1060.285115
-1148.4478,500,1060.285153
-1067.4363,500,1060.28516
-1065.9425,500,1064.363416
-1046.9034,500,1070.619639
-1009.5296,500,1070.619676
-1047.7611,500,1070.619682
-1107.4595,500,1077.35586
-924.30597,500,1084.616377
-1044.8345,500,1084.616412
-980.32465,500,1084.616418
-1107.5776,500,1089.44336
-1098.0284,500,1096.3423
-905.5865,500,1096.342339
-1000.3463,500,1096.342347
-1023.937,500,1100.770626
-1048.3871,500,1106.932623
-1057.808,500,1106.93266
-999.7429,500,1106.932667
-1163.6935,500,1111.527491
-1068.5867,500,1117.540164
-1151.1204,500,1117.540202
-967.28436,500,1117.540208
-1167.3977,500,1123.216552
-1111.1353,500,1130.841995
-1058.7977,500,1130.84203
-1075.4812,500,1130.842037
-999.806,500,1135.476857
-989.71,500,1141.789396
-948.3985,500,1141.789432
-1112.0078,500,1141.789438
-1008.89984,500,1146.373714
-983.49994,500,1153.587368
-1087.0193,500,1153.587407
-1061.1938,500,1153.587413
-1174.339,500,1158.841555
-1004.44794,500,1165.2644
-1085.086,500,1165.26444
-918.12537,500,1165.264446
-868.9152,500,1171.748495
-876.6115,500,1178.270609
-1088.602,500,1178.270646
-1025.4762,500,1178.270652
-953.2739,500,1182.524237
-926.029,500,1189.258105
-960.0037,500,1189.25814
-1045.1053,500,1189.258146
-974.9428,500,1193.880913
-1099.5465,500,1201.172348
-974.68744,500,1201.172384
-913.69257,500,1201.172391
-918.848,500,1205.375553
-929.9836,500,1211.101256
-907.92786,500,1211.101294
-908.4421,500,1211.1013
