#{"t_start": 1787030407.630339, "env_id": "None"}
r,l,t
-520.3657,500,16.608948
-446.30048,500,16.608989
-353.02588,500,16.608995
-538.848,500,16.608999
-322.30737,500,27.282369
-543.2436,500,27.282415
-357.54208,500,27.282422
-328.3036,500,27.282427
-337.70117,500,38.701572
-518.4153,500,38.701615
-342.3559,500,38.701621
-448.74625,500,38.701625
-431.59323,500,49.021629
-277.49026,500,49.02167
-590.39355,500,49.021677
-331.63748,500,49.021681
-558.68353,500,61.593368
-438.28906,500,61.593414
-543.3599,500,61.593421
-427.78964,500,61.593426
-596.0835,500,72.812761
-272.99323,500,72.812804
-236.0041,500,72.812811
-256.8187,500,72.812815
-569.1608,500,84.010252
-449.25638,500,84.010296
-431.1038,500,84.010302
-350.191,500,84.010306
-517.8122,500,95.225929
-596.60846,500,95.225976
-276.41446,500,95.225983
-302.80222,500,95.225988
-337.31396,500,108.472982
-595.75415,500,108.473026
-603.9416,500,108.473032
-360.73267,500,108.473037
-298.98273,500,119.412404
-249.23811,500,119.412447
-156.02419,500,119.412454
-362.94006,500,119.412458
-346.7549,500,129.8842
-383.82434,500,129.884244
-433.1143,500,129.884251
-154.94241,500,129.884255
-293.48886,500,140.411254
-395.31345,500,140.411293
-447.9498,500,140.4113
-414.4849,500,140.411304
-428.4306,500,152.345907
-456.7203,500,152.345951
-394.9018,500,152.345958
-233.16385,500,152.345962
-466.8821,500,162.619045
-232.8856,500,162.619089
-190.65414,500,162.619095
-402.58334,500,162.6191
-249.98773,500,173.062309
-327.3856,500,173.062348
-309.58176,500,173.062355
-380.51315,500,173.062359
-383.3837,500,184.228512
-399.90805,500,184.228553
-301.6161,500,184.228559
-525.788,500,184.228564
-239.01785,500,196.654412
-153.95103,500,196.654452
-133.8367,500,196.654459
-405.2746,500,196.654463
-240.48076,500,207.507699
-154.75388,500,207.50774
-427.7559,500,207.507747
-363.82217,500,207.507751
-209.6171,500,218.691003
-292.38992,500,218.691042
-246.22061,500,218.691049
-276.4592,500,218.691053
-379.45007,500,229.126957
-372.09894,500,229.126995
-242.55115,500,229.127001
-258.9125,500,229.127005
-346.66577,500,242.048174
-265.40817,500,242.048213
-137.474,500,242.048219
-283.0218,500,242.048223
-187.26454,500,252.80524
-232.26433,500,252.805295
-178.64853,500,252.805302
-338.97446,500,252.805306
-0.24349594,103,255.016596
-117.68535,500,263.401544
-345.77432,500,263.401583
-247.19328,500,263.40159
-256.67444,500,265.774496
-382.8129,500,274.01994
-403.79904,500,274.019978
-147.97148,500,274.019984
-282.3838,500,276.182775
-214.75105,500,287.448267
-157.89047,500,287.448318
-389.52954,500,287.448329
-398.17563,500,289.716256
-347.39902,500,297.987702
-250.18164,500,297.987742
-373.19516,500,297.987748
-386.9409,500,300.077519
-361.1113,500,307.935262
-240.01865,500,307.935303
-166.53584,500,307.935309
-240.25291,500,309.925214
-164.39128,500,317.497101
-132.46222,500,317.497145
-214.10791,500,317.497152
-367.8278,500,319.510406
-383.51944,500,330.966917
-463.2299,500,330.966959
-237.39053,500,330.966966
-183.84741,500,333.7584
-188.51767,500,342.201014
-254.83113,500,342.201058
-314.4734,500,342.201065
-333.4547,500,344.566293
-302.2533,500,352.578172
-281.66132,500,352.578235
-265.335,500,352.578241
-188.1335,500,354.618573
-329.6398,500,363.118718
-334.78525,500,363.118757
-127.95492,500,363.118763
-299.3649,500,365.322501
-293.48648,500,376.75425
-190.39929,500,376.754292
-264.91284,500,376.7543
-249.57808,500,379.026193
-507.3394,500,387.888334
-384.38608,500,387.888373
-360.03625,500,387.88838
-238.7653,500,390.919373
-367.58224,500,399.288683
-419.64243,500,399.288721
-226.15736,500,399.288727
-254.3802,500,401.732972
-199.03278,500,410.479394
-149.6983,500,410.479433
-340.6139,500,410.479439
-216.32913,500,412.866425
-186.1536,500,424.485686
-178.31529,500,424.485726
-208.68982,500,424.485734
-416.67435,500,426.585026
