#{"t_start": 1788145740.2049062, "env_id": "None"}
r,l,t
-867.4425,500,24.824507
-974.062,500,24.824592
-935.07434,500,24.824601
-1234.4169,500,24.824607
-1035.5375,500,40.134135
-1129.7853,500,40.13418
-1117.6785,500,40.134187
-1178.2664,500,40.134191
-1000.0266,500,55.861374
-1249.5562,500,55.861421
-1228.5823,500,55.861428
-1172.6208,500,55.861432
-958.8097,500,70.286715
-1068.9923,500,70.286757
-1154.5717,500,70.286764
-1205.6587,500,70.286768
-1033.8733,500,89.22103
-1175.6832,500,89.221073
-1105.1079,500,89.22108
-1177.5657,500,89.221084
-1085.566,500,105.147613
-1016.00134,500,105.147664
-998.2807,500,105.147671
-903.6994,500,105.147676
-1108.5111,500,121.301953
-889.57007,500,121.301998
-1151.2423,500,121.302005
-986.5613,500,121.302009
-988.79034,500,137.618909
-981.35803,500,137.618954
-1086.4076,500,137.61896
-1012.31744,500,137.618966
-1041.3735,500,155.024611
-969.05444,500,155.024658
-1044.9073,500,155.024665
-966.0002,500,155.024671
-1283.71,500,170.261593
-943.2707,500,170.261637
-981.79016,500,170.261644
-839.0761,500,170.261649
-1221.4037,500,186.487372
-1152.1764,500,186.487417
-1011.0536,500,186.487424
-1060.5891,500,186.487429
-967.9275,500,202.193575
-902.04846,500,202.193617
-1075.0376,500,202.193624
-992.5237,500,202.19363
-1167.3918,500,218.512435
-1038.5778,500,218.512482
-1015.1476,500,218.512489
-1136.5934,500,218.512493
-1072.5455,500,233.623053
-1088.234,500,233.623092
-1037.0323,500,233.623099
-1038.6007,500,233.623104
-1353.1497,500,248.557692
-951.63544,500,248.557738
-976.23834,500,248.557744
-1291.9983,500,248.557748
-881.66534,500,263.223636
-908.68353,500,263.22368
-864.47723,500,263.223686
-1006.2881,500,263.223691
-913.84064,500,280.050509
-1366.3561,500,280.050565
-1035.3738,500,280.050574
-1055.2468,500,280.050579
-1038.072,500,295.731643
-1021.2281,500,295.731797
-910.2001,500,295.731812
-1182.9849,500,295.731817
-1034.5419,500,311.77127
-1124.5201,500,311.771318
-965.82245,500,311.771325
-948.4871,500,311.77133
-889.4382,500,327.785211
