#{"t_start": 1786338903.8756936, "env_id": "None"}
r,l,t
-247.64308,500,19.118737
-301.6396,500,19.118824
-165.42847,500,19.118834
-170.38641,500,19.118839
-111.489685,500,33.584451
-113.70167,500,33.584622
-194.97583,500,33.584645
-125.091286,500,33.584657
-120.858086,500,48.071047
-88.95536,500,48.071132
-357.6451,500,48.071142
-170.34,500,48.071146
-149.61244,500,62.592172
-217.59082,500,62.592236
-223.88121,500,62.592245
-225.62035,500,62.59225
-129.38142,500,79.418908
-288.3611,500,79.418985
-238.02919,500,79.418993
-345.79498,500,79.418998
-219.51529,500,93.815032
-244.3832,500,93.815446
-185.13132,500,93.815543
-188.09976,500,93.815567
-229.55804,500,108.878278
-153.7664,500,108.87834
-219.29507,500,108.878349
-244.75053,500,108.878353
-225.37238,500,123.752212
-193.55548,500,123.752299
-92.87796,500,123.752309
-311.926,500,123.752314
-236.33624,500,141.427555
-161.1722,500,141.427619
-186.39828,500,141.427628
-173.09518,500,141.427633
-23.78373,257,148.922795
-165.59254,500,156.130995
-202.76259,500,156.131249
-198.14655,500,156.13127
-184.81303,500,163.659929
-127.13171,500,170.848482
-208.05272,500,170.848544
-88.478966,500,170.848553
-184.98712,500,178.299249
-193.14375,500,185.310305
-197.4413,500,185.310379
-235.74031,500,185.310388
-129.83986,500,195.133002
-225.47853,500,202.322868
-135.3899,500,202.322927
-245.50925,500,202.322935
-137.63379,500,209.642534
-167.38725,500,216.703759
-98.674255,500,216.703823
-160.44914,500,216.703832
-106.91872,500,224.414059
-259.22128,500,231.475194
-139.86436,500,231.475255
-251.96622,500,231.475264
-202.57281,500,238.969034
-75.28831,500,246.050157
-163.35092,500,246.050226
-192.25406,500,246.050235
-220.79893,500,256.868249
-290.15146,500,264.04241
-256.78806,500,264.042472
-155.19475,500,264.04248
-246.91714,500,271.624774
-108.10558,500,278.781911
57.453594,500,278.782013
-147.81967,500,278.782024
-229.08377,500,286.347361
-117.68148,500,293.79844
162.65613,500,293.798505
-191.53346,500,293.798513
-161.55493,500,301.218781
-186.46664,500,308.39823
-161.36858,500,308.398293
-187.84657,500,308.398302
-135.39351,500,318.104589
-100.68228,500,325.168649
-148.5713,500,325.168709
-161.20946,500,325.168717
-72.427315,500,332.644901
-141.76419,500,339.951513
-96.96448,500,339.951571
-132.83209,500,339.951585
-189.64633,500,347.411369
-80.23323,500,354.596332
-267.59567,500,354.596446
-273.7003,500,354.596457
-73.08149,500,362.154215
-86.592964,500,369.224874
-95.93327,500,369.22494
-131.22316,500,369.224948
-90.101395,500,376.4393
-177.41019,500,386.045455
-198.24728,500,386.045552
-75.72385,500,386.045561
-183.21996,500,393.608595
-204.53696,500,400.661984
-75.08183,500,400.662042
201.52606,500,400.66205
-91.85942,500,408.047545
-152.77492,500,415.11436
-113.04867,500,415.114438
-157.28783,500,415.114446
26.978987,500,422.725813
-184.01624,500,430.001845
-193.93475,500,430.001902
-1.9366106,500,430.00191
-105.042786,500,437.639504
-131.72734,500,447.28452
169.16174,500,447.284577
-143.56874,500,447.28459
-98.603935,500,454.745896
-152.23343,500,461.940877
-136.12828,500,461.94097
-152.49036,500,461.940992
-115.97303,500,469.371068
-84.07014,500,476.424633
-122.79194,500,476.424699
-191.7895,500,476.424708
-175.89911,500,483.817506
-106.0011,500,491.059204
-202.8767,500,491.059268
-121.59991,500,491.059277
-84.90199,500,498.557878
-151.11156,500,508.154953
-97.977135,500,508.155046
-148.29303,500,508.155056
-193.19127,500,515.711957
257.22824,500,522.517701
-175.54869,500,522.517749
-98.79261,500,522.517756
-143.67879,500,529.229081
-141.32115,500,534.402656
-124.42171,500,534.402705
-117.916275,500,534.402724
-103.84443,500,541.013087
-145.0574,500,547.415792
690.99084,500,547.415838
-82.521286,500,547.415845
-171.82892,500,553.536734
-110.51498,500,561.577212
586.9609,500,561.577259
-105.63899,500,561.577267
-169.31937,500,566.875455
-132.6526,500,572.83194
-113.25713,500,572.832013
-88.26627,500,572.832021
-170.23262,500,578.371443
-145.77888,500,583.221304
-101.14043,500,583.221358
-115.9317,500,583.221365
-180.76479,500,588.484594
-109.284355,500,593.504238
-151.46046,500,593.504287
-144.52101,500,593.504295
-137.8376,500,627.821087
746.1945,500,634.760279
-125.78736,500,634.760329
-140.082,500,634.760337
-100.23951,500,640.865206
243.51326,500,646.494848
-214.34587,500,646.494896
456.1981,500,646.494903
-123.22763,500,651.932989
-153.47577,500,657.417944
683.785,500,657.41799
-101.03227,500,657.417998
-160.27719,500,662.807278
-185.78368,500,667.773276
-160.13647,500,667.773329
-172.39308,500,667.77334
-82.542274,500,674.665222
-167.92657,500,680.139813
469.33994,500,680.139862
-130.13808,500,680.139869
772.6352,500,687.535952
-125.410255,500,693.701977
-173.61954,500,693.702028
-106.17163,500,693.702036
-146.561,500,699.235009
-41.745537,360,701.384162
-242.9458,500,704.481035
586.26465,500,704.481085
-168.94312,500,710.019246
233.70518,500,712.44075
-98.18433,500,715.282459
-131.76297,500,715.282515
-224.71552,500,720.326529
-247.47266,500,722.31894
-128.34715,500,725.096118
-174.91174,500,725.096165
-172.8224,500,732.83722
-175.04132,500,734.965766
219.54929,500,738.015393
-144.93387,500,738.015441
-148.66786,500,743.170646
-266.19763,500,745.27073
-251.04993,500,748.122185
-109.756165,500,748.122231
-146.58156,500,753.669333
727.97986,500,756.280437
-193.22125,500,759.271781
-157.31488,500,759.271828
-148.2518,500,765.25952
-151.03052,500,767.366273
-155.92363,500,770.184764
-153.41473,500,770.184814
-123.05488,500,777.115548
-38.48614,283,777.72618
-151.64536,500,779.280014
-134.05461,500,782.068058
-127.372345,500,787.905196
-195.09662,500,788.475655
-92.439026,500,790.29006
-210.50401,500,793.145851
-135.76805,500,798.138135
-150.80547,500,798.674157
-174.0095,500,800.170718
-228.50105,500,802.915247
-140.95815,500,808.129706
-217.79214,500,808.652469
-109.42403,500,810.336849
-117.98937,500,813.063648
-195.3328,500,820.15336
-218.16617,500,820.688368
-177.75223,500,822.231511
229.1,500,825.356625
1064.6718,500,831.07938
475.44583,500,831.63055
-109.50831,500,833.14125
-174.79112,500,835.972803
615.4322,500,842.067205
-192.23083,500,842.68188
-180.57773,500,844.250055
653.4334,500,847.382979
840.5599,500,853.244827
