#{"t_start": 1787287169.3220582, "env_id": "None"}
r,l,t
-1723.0822,500,549.55813
-1793.8568,500,549.558137
-1585.359,500,558.997323
-1807.8236,500,562.092229
-1919.5807,500,562.092266
-1821.7749,500,562.092272
-1717.4753,500,569.558412
-1950.6108,500,572.412302
-1813.9939,500,572.412339
-2068.1309,500,572.412346
-1728.0199,500,579.346896
-1841.4111,500,582.186415
-1696.9075,500,582.186448
-1614.3867,500,582.186454
-1890.6091,500,588.859902
-1971.6447,500,591.745494
-1875.561,500,591.745528
-1796.8586,500,591.745535
-1847.5574,500,601.056947
-1776.7449,500,604.029876
-1880.5857,500,604.029915
-1625.8542,500,604.029932
-1614.3519,500,611.501199
-1828.2628,500,615.542891
-1700.3481,500,615.542927
-1997.5607,500,615.542933
-1879.7341,500,622.324353
-1619.2809,500,625.314868
-1901.0292,500,625.314906
-1859.9344,500,625.314912
-1581.7965,500,632.532098
-2051.7761,500,635.957873
-1667.5433,500,635.957909
-1785.2339,500,635.957915
-1931.0314,500,644.193454
-1793.2489,500,647.136434
-1890.8978,500,647.136469
-1758.5829,500,647.136476
-1910.1382,500,654.435944
-1996.3599,500,657.547093
-1708.4888,500,657.54713
-1609.7747,500,657.547136
-1954.8744,500,664.399472
-1588.33,500,667.327831
-1631.4095,500,667.327867
-1867.9678,500,667.327874
-1906.3754,500,674.466978
-1756.5336,500,677.52457
-1913.6027,500,677.524606
-1801.862,500,677.524613
-1716.3744,500,686.91572
-1771.9081,500,689.837576
-1817.7323,500,689.837613
-1996.5555,500,689.837619
-1787.677,500,696.931853
-1653.5531,500,700.572376
-1894.7393,500,700.572416
-1930.5012,500,700.572422
2345.751,209,705.06913
-1894.4087,500,707.827869
-1766.8822,500,711.008234
-1595.3018,500,711.008275
-1821.197,500,715.202134
-1576.6364,500,717.992404
-1753.8958,500,720.899405
-1783.0146,500,720.899441
-1602.6313,500,725.295156
-1694.4404,500,729.571498
-1732.6718,500,733.39404
-2023.0603,500,733.394076
-1737.7662,500,737.516397
-2267.0771,500,740.38
-1802.2777,500,743.279525
-2009.9287,500,743.279564
-2026.4713,500,747.539086
-1606.7004,500,750.376365
-1609.8873,500,753.321382
-1348.8386,500,753.32142
-2118.9456,500,757.497905
-2049.4766,500,760.269408
-2075.4868,500,763.649884
-1678.8297,500,763.649919
-1737.7251,500,767.939341
-2069.1475,500,772.444866
-1872.4832,500,775.714286
-1762.5013,500,775.71432
-1832.2731,500,780.026945
-1801.9639,500,783.677577
-1791.011,500,786.681847
-1788.0193,500,786.681882
-2005.8093,500,791.157396
-1870.8241,500,793.881993
-1963.4471,500,796.823194
-1709.9778,500,796.82323
-1734.2124,500,801.215586
-1752.7532,500,804.566399
-1933.3124,500,808.655806
-1803.8778,500,808.655843
-1857.3722,500,814.478154
-1626.1031,500,819.829822
-1811.65,500,823.140972
-1871.272,500,823.141005
-1899.4318,500,828.277242
-1706.5062,500,831.055917
-1944.798,500,834.096064
-1900.3302,500,834.0961
-1475.8984,500,839.634535
-2024.1387,500,842.673904
-1741.871,500,845.710549
-2148.0325,500,845.710585
-2021.8801,500,849.772859
-1539.8353,500,852.850146
-1908.5681,500,856.184398
-1859.3666,500,856.184434
-1575.6373,500,860.958269
-2170.797,500,864.116041
-1681.4923,500,868.609388
-1573.6997,500,868.609426
-1814.5978,500,872.741358
-1521.9618,500,875.613709
-2027.2927,500,878.706943
-1862.4481,500,878.706983
-1922.3118,500,883.47138
-1377.869,500,886.319368
-1722.0983,500,890.000178
-1975.7047,500,890.000215
-1919.9673,500,894.342052
-1817.916,500,897.122056
-1843.5667,500,900.069606
-1965.3918,500,900.06964
-1781.4214,500,904.87746
-1968.8436,500,908.33676
-1838.5692,500,912.966672
-1766.9601,500,912.966711
-1646.2229,500,917.040348
-1747.7399,500,920.161321
-1949.9834,500,923.219448
-1852.1263,500,923.219484
-1873.7501,500,927.551913
-833.8678,500,930.574013
-1850.7688,500,933.744579
-1831.5568,500,933.744616
-1951.4299,500,965.272982
-1688.2179,500,968.443316
-1694.1581,500,971.416269
-1799.2306,500,971.416306
-1865.3278,500,975.686152
-1796.4971,500,978.708191
-1608.2314,500,983.106567
-1906.0729,500,983.106606
-1875.0837,500,987.252352
-1789.7448,500,990.349926
-1980.8104,500,993.335649
-1829.9045,500,993.335686
-1867.3925,500,997.534365
-1838.1903,500,1000.500083
-1582.6388,500,1003.781143
-1873.2114,500,1003.78118
-1659.3175,500,1008.357389
-1697.481,500,1012.123351
-1915.6128,500,1016.038589
-1585.5128,500,1016.038621
-1595.0746,500,1021.440085
-1928.1781,500,1024.337017
-1665.006,500,1027.226801
-1664.4808,500,1027.226834
-1850.2659,500,1032.851912
-1756.6449,500,1035.810447
-1761.7917,500,1038.699993
-1609.6935,500,1038.700028
-1923.2546,500,1042.86997
-1689.0159,500,1045.730891
-1695.1025,500,1048.607447
-1590.9557,500,1048.607488
-1727.9116,500,1052.842056
-1679.9976,500,1055.839356
-1771.7594,500,1059.131823
-1827.1141,500,1059.13186
-1711.1196,500,1063.259702
-1922.1842,500,1066.069147
-1577.5393,500,1068.999604
-1680.4897,500,1068.99964
-2114.3975,500,1074.939376
-1790.6584,500,1078.245488
-1691.1967,500,1081.700791
-1714.7013,500,1081.700827
-1837.3484,500,1085.790993
-1661.5769,500,1088.595001
-1755.622,500,1091.622735
-1730.151,500,1091.622772
-1817.9873,500,1095.962835
-1859.2004,500,1098.935774
-1696.0072,500,1101.799928
-1810.3336,500,1101.799966
-1825.6938,500,1105.853294
-1795.0798,500,1108.696879
-1686.0695,500,1111.988694
-1509.9004,500,1111.988729
-1692.1722,500,1118.411662
-1556.5833,500,1121.589333
-1694.0165,500,1124.554997
-1721.6709,500,1124.555032
-1594.169,500,1128.624848
-1644.1447,500,1131.456207
-1903.0647,500,1134.515971
-1133.6797,500,1134.516007
-1769.0583,500,1139.438396
-1769.9641,500,1142.78871
-1794.596,500,1146.3462
-1712.4691,500,1146.346237
-1435.1512,500,1151.052818
-1359.772,500,1154.496809
-1779.6324,500,1157.350136
-1490.8877,500,1157.350171
-1782.1237,500,1163.189981
-1572.4036,500,1166.094125
-1679.263,500,1169.241966
-1704.9215,500,1169.242011
-2009.3344,500,1173.508623
-1715.7445,500,1177.177964
-1962.1603,500,1180.214792
-1718.4641,500,1180.214829
-1755.0178,500,1184.311393
-1844.9523,500,1187.102766
-1640.5173,500,1190.196212
-1444.7993,500,1190.196249
-1795.7837,500,1194.542329
-1599.612,500,1197.729836
-1692.2013,500,1200.783435
-1651.8711,500,1200.78347
-1764.9442,500,1208.251768
-1601.4288,500,1211.723691
-1645.4379,500,1215.142196
-1762.1066,500,1215.142238
-2023.7424,500,1220.454244
-1619.0122,500,1223.854795
-1693.5845,500,1227.30137
-1611.0852,500,1227.301415
-1852.4946,500,1232.597458
-2026.4513,500,1235.844792
-2053.7058,500,1238.994505
-1766.4271,500,1238.994542
-1299.984,500,1243.614921
-1781.3058,500,1246.69893
-1739.8663,500,1249.956888
-1450.9598,500,1249.956931
-1835.3622,500,1254.36659
-1699.38,500,1258.778126
-1885.4683,500,1261.759667
-2005.7148,500,1261.759707
-1981.0043,500,1266.417623
-2037.047,500,1269.978799
-1716.0459,500,1272.855667
-1633.5521,500,1272.855699
-1738.4106,500,1276.967995
-1652.3293,500,1279.841083
-1607.1372,500,1282.782047
-1927.9502,500,1282.78208
-2010.873,500,1286.970459
-1730.963,500,1289.914701
-1588.6205,500,1293.026431
-1181.8759,500,1293.026467
-1538.3605,500,1297.102851
-1533.4478,500,1302.207551
-1822.1213,500,1305.193495
-1641.5426,500,1305.19353
-1684.5504,500,1309.440812
-1740.285,500,1312.455756
-1870.2034,500,1315.459068
-1495.0428,500,1315.459109
-1652.8525,500,1320.176214
-1828.1438,500,1323.051817
-1800.6276,500,1326.114737
-1897.4692,500,1326.114771
-1841.0419,500,1330.189544
-2044.1328,500,1333.054156
-1672.8342,500,1336.038882
-1702.0985,500,1336.038926
-1783.9429,500,1340.396775
-1848.4657,500,1345.383319
-1738.8502,500,1348.865743
-2084.861,500,1348.86578
-1272.5905,500,1353.385631
-1683.4781,500,1356.208054
-1714.2266,500,1359.27687
-1595.3167,500,1359.276906
-1877.0311,500,1363.906822
-1445.742,500,1367.170089
-1611.54,500,1370.899685
-1853.0104,500,1370.899722
-1857.5424,500,1375.237671
-1708.4451,500,1378.077543
-1718.8247,500,1381.221449
-1752.0593,500,1381.221485
-1737.606,500,1386.463815
-1456.4827,500,1389.856558
-1369.1501,500,1394.975367
-1671.8617,500,1394.975409
-1538.4323,500,1399.618766
-860.4891,500,1402.742668
-1797.6492,500,1405.917224
-1531.3903,500,1405.917261
-1670.6134,500,1437.346909
-1868.5042,500,1440.280888
-1832.8336,500,1443.333282
-1860.9166,500,1443.333319
-1534.9581,500,1447.922794
-1662.7927,500,1450.731414
-1670.8057,500,1453.776223
-1690.9363,500,1453.77626
-2131.5193,500,1457.869127
-1174.0011,500,1460.794871
-1663.3638,500,1465.42398
-1889.2421,500,1465.424016
-1668.6938,500,1469.674328
-2052.135,500,1472.818135
-2117.682,500,1475.781536
-2200.0244,500,1475.781571
-2014.5735,500,1479.867404
-1487.0406,500,1483.021211
-1691.8232,500,1485.91051
-1563.7551,500,1485.910546
-1899.1724,500,1490.317375
-1676.5591,500,1493.039478
-1800.4375,500,1496.13789
-1829.9601,500,1496.137949
-1625.646,500,1500.172134
-2007.9011,500,1502.924718
-2084.5674,500,1507.546195
-1700.4869,500,1507.546228
-1807.0525,500,1511.724094
-2102.5696,500,1514.960812
-1762.1317,500,1517.998327
-1599.3678,500,1517.998365
-1823.134,500,1522.137902
-1968.4124,500,1524.859714
-1917.0997,500,1527.834598
-1660.3616,500,1527.834636
-1764.0574,500,1532.250245
-1662.3536,500,1535.635715
-1857.9227,500,1538.701074
-1667.0577,500,1538.70111
-1759.4178,500,1542.901033
-1837.1627,500,1545.963263
-1948.3333,500,1548.827914
-1889.4938,500,1548.827951
-1856.161,500,1554.444413
-1616.6138,500,1557.296728
-1800.2975,500,1560.677179
-1660.8586,500,1560.677215
-1530.3799,500,1565.388622
-1563.3794,500,1568.396779
-1220.7728,500,1571.474004
-1663.5453,500,1571.474038
-1824.8202,500,1575.55412
-1845.3169,500,1578.320522
-1619.501,500,1581.274441
-1725.5038,500,1581.274477
-1714.6631,500,1585.435085
-1665.419,500,1588.283606
-1689.3844,500,1591.297713
-1624.0072,500,1591.297749
-1666.8864,500,1597.088851
-1535.244,500,1600.32977
-1904.2102,500,1603.518191
-1854.9645,500,1603.518225
-1902.357,500,1608.036219
-1915.6254,500,1611.082898
-1793.1831,500,1614.040915
-1623.8943,500,1614.040952
-1654.1368,500,1618.420236
-1817.4353,500,1621.374766
-1856.2031,500,1624.631775
-1769.697,500,1624.63181
-1726.0795,500,1628.807979
-1785.455,500,1631.605376
-1717.0979,500,1634.589503
-1826.5704,500,1634.58954
-1857.7749,500,1640.657085
-1655.2427,500,1643.754404
-1800.5162,500,1646.59164
-1589.3417,500,1646.591675
-1616.5315,500,1651.307981
-1659.2925,500,1654.419432
-1762.715,500,1657.610509
-1627.9382,500,1657.610544
-1698.6581,500,1661.871866
-1749.1775,500,1665.109741
-1812.3126,500,1668.091665
-1522.6075,500,1668.091702
-1809.9042,500,1672.333348
-1558.5256,500,1675.546986
-1826.1174,500,1678.871726
-1803.5609,500,1678.871764
-1730.2914,500,1684.936316
-2018.8551,500,1687.79352
-1439.9454,500,1691.256939
-1673.0203,500,1691.256974
-1845.342,500,1695.780806
-1826.8838,500,1698.618463
-1667.5653,500,1701.687719
-1589.7042,500,1701.687756
-1709.1743,500,1705.79123
-1709.2806,500,1708.566091
-1727.6786,500,1711.694972
-1658.6118,500,1711.695011
-1777.4268,500,1716.06907
-1525.9386,500,1719.638831
-1657.9327,500,1722.748951
-1539.6709,500,1722.748987
-1651.581,500,1727.08281
-1724.504,500,1731.38184
-1601.6268,500,1734.338437
-1676.3506,500,1734.338475
-1705.7375,500,1738.455661
-1857.7996,500,1741.969897
-1596.1013,500,1744.911709
-1981.4672,500,1744.911741
-1746.5881,500,1748.978844
-1738.8049,500,1751.798444
-1442.5293,500,1754.769168
-1864.8638,500,1754.769206
-1620.6354,500,1758.807296
-1613.7975,500,1761.619802
-1713.184,500,1764.450353
-1810.057,500,1764.45039
-1822.7213,500,1768.587648
-1785.6982,500,1773.182405
-1760.5841,500,1776.265151
-1941.6056,500,1776.265183
-1775.936,500,1780.24772
-1856.0497,500,1783.006298
-1797.5342,500,1786.023627
-2075.6487,500,1786.023662
-1781.3063,500,1790.222002
-1865.1892,500,1793.561771
-1755.5065,500,1796.465569
-1992.9778,500,1796.465605
-1750.3304,500,1800.683578
-1778.663,500,1803.520309
-1860.6927,500,1806.364698
-1613.1978,500,1806.364731
-1732.6868,500,1810.745882
-1755.3927,500,1816.482082
-1702.2673,500,1819.33907
-1744.069,500,1819.339109
-1802.5735,500,1823.883513
-1866.888,500,1827.153158
-1655.4043,500,1830.990689
-1795.469,500,1830.990724
-1649.9783,500,1835.704801
-1676.2655,500,1838.500764
-1839.9207,500,1841.562975
-1793.0786,500,1841.563012
-1744.5543,500,1845.953198
-1620.2335,500,1848.704519
-1802.782,500,1851.558366
-1796.3463,500,1851.558404
-1844.6986,500,1855.752738
-1988.4801,500,1858.648663
-1628.7638,500,1863.099039
-1579.0992,500,1863.099075
-1726.1067,500,1892.818099
-1689.551,500,1896.023906
-1773.6841,500,1898.864518
-1664.1404,500,1898.864556
-1487.2662,500,1902.898054
-1880.8033,500,1905.683748
-1647.7272,500,1908.52891
-1523.9221,500,1908.528943
-1474.9076,500,1912.665807
-1731.5581,500,1915.529996
-1679.7189,500,1918.474118
-1940.5326,500,1918.474178
-1648.0691,500,1922.601485
-1788.183,500,1925.774554
-1632.5067,500,1931.686083
-1603.8729,500,1931.686121
-1886.4142,500,1936.563795
-1751.8594,500,1939.344115
-1494.953,500,1942.211568
-1635.5345,500,1942.211605
-1648.8324,500,1946.254114
-1698.3357,500,1949.011689
-1591.7975,500,1951.93161
-1605.4471,500,1951.931646
-1465.2598,500,1956.052233
-1754.883,500,1958.818291
-1781.2616,500,1961.641143
-1713.1978,500,1961.641178
-1706.0408,500,1966.009927
-1667.4816,500,1969.231127
-1733.6975,500,1974.210775
-1567.5211,500,1974.210811
-1576.2372,500,1978.335102
-1754.4717,500,1981.295028
-1615.7982,500,1984.172867
-1661.0695,500,1984.172904
-1688.4796,500,1988.270188
-1743.9634,500,1991.158478
-1749.489,500,1994.263499
-1505.5986,500,1994.263535
-1545.5994,500,1998.45021
-1680.2162,500,2001.2925
-1785.3217,500,2004.123809
-1565.1648,500,2004.123844
-1539.2421,500,2008.346699
-1673.7467,500,2011.289324
-1536.1499,500,2014.378173
-1845.248,500,2014.378208
-1810.8562,500,2020.905161
-1687.235,500,2023.882173
-1576.6357,500,2026.775459
-1276.0356,500,2026.775495
-1484.8236,500,2030.89396
-1689.5581,500,2033.661523
-1808.4341,500,2036.653423
-1715.974,500,2036.653458
-1672.6359,500,2041.205056
-1650.1101,500,2044.082662
-1893.469,500,2046.931932
-1659.4813,500,2046.93197
-1921.5664,500,2051.548024
-1647.9297,500,2054.280774
-1685.3613,500,2057.137032
-1717.9135,500,2057.137067
1895.5131,305,2057.452999
-1656.7625,500,2066.819779
-1671.4792,500,2069.862747
-1744.9978,500,2069.862786
-1503.9594,500,2070.155314
-1528.9305,500,2077.552555
-1847.8618,500,2080.548981
-1572.9333,500,2080.549016
-1700.9221,500,2080.82899
-1636.1614,500,2087.613592
-1583.5247,500,2091.220556
-1563.6014,500,2091.220589
-1605.8387,500,2091.562189
-1696.2145,500,2099.39514
-1616.9484,500,2102.354636
-1607.9745,500,2102.35467
-1532.4905,500,2102.668686
-1605.7943,500,2110.863894
-1604.6394,500,2113.728906
-1653.0374,500,2113.728944
-2100.9907,500,2114.16529
2269.1992,243,2119.199631
-1375.2837,500,2121.396912
-1829.1154,500,2124.384131
-1565.7152,500,2124.689827
-1574.8762,500,2129.282842
-1565.5448,500,2131.452005
-1601.8214,500,2134.705771
-1668.5911,500,2134.986551
-1743.0945,500,2139.957777
-1825.4473,500,2142.135508
-1696.1161,500,2144.994072
-1836.84,500,2145.363854
-1739.5452,500,2152.777058
-1537.2192,500,2154.889561
-1904.4132,500,2157.825461
-1690.2463,500,2158.16224
-1662.302,500,2163.138798
-1566.6003,500,2165.461244
-1807.0323,500,2168.296563
-1865.2545,500,2168.610295
-1645.939,500,2173.18778
-1704.1407,500,2175.674509
-1675.6929,500,2178.852794
-1858.4824,500,2179.147882
-1660.4603,500,2183.591791
-1612.0277,500,2186.327188
-1585.6101,500,2189.194319
-1581.1965,500,2189.483593
-1324.369,500,2196.986264
-1611.845,500,2199.508203
-1553.4578,500,2203.16666
-1657.5139,500,2203.610945
-1100.9823,500,2209.415536
-1560.8595,500,2211.482255
-1635.2981,500,2214.425506
-1745.5122,500,2214.721683
-1653.9551,500,2219.180073
-1733.9333,500,2221.367251
-1604.9628,500,2224.266596
-1667.8613,500,2224.580966
-1752.6055,500,2229.097999
-1901.0795,500,2231.463967
-1730.7577,500,2234.622079
-1715.7772,500,2234.997885
-1865.8478,500,2239.372912
1938.2039,288,2242.135919
-1731.3561,500,2243.131166
-1677.9271,500,2245.964512
-1711.9038,500,2250.831769
-1847.0829,500,2252.08625
-1618.4808,500,2253.084672
-1535.485,500,2256.123477
-1700.3687,500,2260.840161
-1640.1462,500,2262.240899
-1771.6652,500,2263.671777
-1611.6439,500,2267.246465
-1822.9875,500,2273.16994
-1752.0527,500,2274.325019
-1767.7568,500,2275.385541
-1591.5973,500,2278.473638
-1605.8083,500,2283.936649
-1642.4895,500,2285.425175
-1684.1096,500,2288.240404
-1555.4556,500,2291.248843
-1810.1698,500,2296.850562
-1568.3236,500,2297.97784
-1640.1517,500,2298.956503
-1630.7809,500,2301.758785
-1770.3683,500,2306.849779
-1935.2632,500,2308.075681
-1853.9233,500,2309.237787
-1290.0837,500,2312.65989
-1519.8905,500,2317.426939
-1746.848,500,2318.583232
-1712.1226,500,2319.541943
-1685.002,500,2322.369122
-1749.9912,500,2351.536591
-1748.2557,500,2352.753967
-1785.7544,500,2353.76518
-1930.6,500,2359.230073
-1616.9967,500,2364.231259
-1636.2328,500,2365.627317
-1834.2574,500,2366.707895
-1806.6528,500,2370.315064
-1750.0315,500,2375.658062
-1566.9861,500,2376.953346
-1646.4437,500,2377.910164
-1559.6555,500,2381.00363
-1664.8676,500,2386.031999
-1716.5774,500,2387.272676
-1674.9581,500,2388.309767
-1729.448,500,2391.271319
-1780.2377,500,2396.108597
-1670.0454,500,2397.439255
-1839.8226,500,2398.540608
-1624.0446,500,2403.179652
-1639.0919,500,2407.912728
-1630.607,500,2409.045085
-1716.7761,500,2409.996273
-1672.7151,500,2412.852002
-1618.5416,500,2417.751241
-1677.9222,500,2418.901689
-1551.3628,500,2420.132658
-1750.2706,500,2423.156152
2006.6084,277,2426.21674
-1319.0137,500,2428.737075
-1648.3778,500,2430.193262
-1721.1544,500,2434.161591
-1540.4008,500,2437.478934
-1597.1865,500,2439.747695
-1505.0576,500,2440.975247
-1855.2454,500,2447.080341
-1889.815,500,2449.690637
-1663.4188,500,2452.151821
-1771.7303,500,2453.295688
-1657.1763,500,2457.119067
-1698.0226,500,2459.89878
-1712.2148,500,2462.808488
-1331.2292,500,2464.281317
-1712.7445,500,2468.158845
-1812.9857,500,2470.733822
-1654.6775,500,2473.095312
-1604.9946,500,2474.232514
-1688.7494,500,2477.982521
-1755.8043,500,2480.660605
-1803.8065,500,2483.207337
-1621.363,500,2484.536175
-1549.4055,500,2491.191247
-1769.2701,500,2493.928826
-1712.5446,500,2496.204181
-1103.5691,500,2497.410469
-1627.786,500,2501.252265
-1629.2482,500,2503.773433
-1601.7941,500,2506.042987
-1821.6084,500,2507.182683
-1807.8258,500,2511.062997
-2008.746,500,2514.184443
-1986.5586,500,2517.309459
-1685.3376,500,2519.062109
-1829.7932,500,2523.094517
-1645.5355,500,2525.708331
-1679.8204,500,2528.04206
-2094.5164,500,2529.194024
-1791.8009,500,2533.144264
-1750.4741,500,2537.108375
-1700.5151,500,2539.376621
-1698.1027,500,2540.656402
-1943.4729,500,2544.572733
-1607.486,500,2547.078429
-1617.7397,500,2549.398469
-1675.5482,500,2550.70679
-1766.956,500,2554.528435
-2039.0818,500,2557.025491
-1648.8296,500,2559.282097
-1619.274,500,2560.624879
-1915.1079,500,2564.455424
-1664.7036,500,2566.953804
-1800.4084,500,2569.140268
-1664.9393,500,2570.328625
-2194.9001,500,2574.373961
-1802.3868,500,2578.728054
-1819.9375,500,2581.004575
-1741.17,500,2582.239006
-1925.4976,500,2586.312089
-2057.0837,500,2588.956166
-1783.7384,500,2591.651077
-1789.8545,500,2592.925014
-1909.5258,500,2596.846819
-1902.9093,500,2599.346253
-1927.383,500,2601.664963
-2006.6755,500,2602.86692
-1319.8832,500,2607.393723
-1638.0973,500,2609.988361
2543.7249,137,2610.168635
-1770.3365,500,2612.584175
-2076.3293,500,2614.224299
-1867.9534,500,2621.491543
-1721.2416,500,2621.663503
-1752.564,500,2625.261264
-1802.4988,500,2626.423054
-1668.58,500,2633.015347
-1983.487,500,2633.222095
-1829.2909,500,2635.395445
-1720.675,500,2636.581807
-1781.6323,500,2643.017398
-1547.8392,500,2643.188127
-1732.1996,500,2645.275576
-1861.3344,500,2646.484082
-1942.2917,500,2652.783364
-1576.3486,500,2652.957242
-1771.6447,500,2655.050851
-1718.2738,500,2656.284222
-1704.7982,500,2662.534684
-1716.8788,500,2662.707013
-1683.4414,500,2666.572956
-1904.8628,500,2667.765745
-2143.4138,500,2674.483894
-1686.4885,500,2674.702584
-2023.0326,500,2676.774214
-1649.7686,500,2677.973256
-1781.1659,500,2684.225542
-2135.488,500,2684.391788
-1832.0349,500,2686.474851
-1816.4685,500,2687.670235
-1545.9164,500,2694.296332
-1818.5701,500,2694.482815
-2052.9915,500,2696.54605
-1540.286,500,2697.722339
-1739.0951,500,2704.572616
-1715.5126,500,2704.747216
-2008.7058,500,2708.377918
-1932.6497,500,2709.529979
-1588.0149,500,2716.642215
-1630.4983,500,2716.815037
-2142.2937,500,2719.743879
-1632.2283,500,2720.964773
-1863.575,500,2727.74472
-1743.9755,500,2727.954354
-1961.6006,500,2730.00219
-1862.7223,500,2731.176183
-1845.3636,500,2738.427543
-1271.0421,500,2738.629279
-1834.5928,500,2740.816189
-1277.8342,500,2742.135499
-1744.3079,500,2748.452528
-1821.8975,500,2748.621993
-1967.5659,500,2750.668283
-1862.619,500,2754.626107
-1743.0355,500,2760.977223
-1525.5046,500,2761.146666
-1665.2216,500,2763.283152
-1777.2334,500,2764.531023
-1715.8043,500,2771.632822
-1660.8683,500,2771.859014
-1244.0331,500,2774.065269
