#{"t_start": 1784617009.6591253, "env_id": "None"}
r,l,t
-81.468094,99,93.863583
-96.42764,121,95.834636
-130.9043,135,99.6993
-126.99558,194,100.149886
-68.96399,93,100.968538
-32.65673,46,101.216489
-88.96496,273,101.771321
-32.447247,42,101.961875
-27.220375,31,102.420312
-6.781614,8,102.591191
-40.78212,65,103.276376
-45.741383,100,103.313679
232.55617,32,103.952729
-53.238102,73,104.09008
-41.57778,54,104.43589
-29.758732,33,104.764088
-32.262367,48,104.952259
-164.02477,244,105.027518
-14.553566,27,105.565404
-6.2466993,69,105.848533
-48.57194,53,106.042358
-16.640167,28,106.156111
-21.382906,37,106.621202
-31.882889,42,107.005117
-42.647842,61,107.305478
-21.860313,35,107.365846
-33.25521,48,108.061525
-29.233599,53,108.499903
-32.69483,43,108.964811
-31.553396,93,109.350862
-12.0484085,21,109.466279
-24.524626,35,110.076086
-29.526278,42,110.374244
-161.64395,265,110.469557
-23.53588,32,111.208211
-29.91217,32,111.265172
-17.310005,26,111.788639
-43.128086,102,112.429619
-119.575035,185,112.642756
-27.113735,48,112.863306
-60.470505,83,113.158658
-15.695549,33,113.703532
-31.522818,52,113.801555
-26.880892,44,113.907039
-25.692837,41,114.311253
-37.13076,59,115.407632
-25.681948,61,115.576899
-54.96096,70,115.893954
-36.457737,57,115.935347
-12.86865,18,115.97564
-27.313454,30,116.817223
-37.1448,59,117.517525
-39.740143,74,117.574156
-31.237963,41,117.765277
-37.64195,79,117.918132
-13.598228,19,117.95412
5.6884365,39,118.555845
-50.655422,71,119.01645
-19.386974,31,119.201042
-59.440495,84,119.631865
-58.203472,86,119.705654
-15.145518,29,119.82004
-18.061123,38,119.856294
-16.728905,42,120.565436
-22.040598,48,120.821744
-33.827286,56,121.02649
-60.749966,101,121.77685
-52.259983,70,122.078214
-24.318933,32,122.450121
48.268566,94,123.029228
-52.088436,81,123.983782
-30.525187,69,124.117826
-25.998644,60,124.443232
-58.60089,180,124.82547
-21.396908,46,125.102202
-20.616962,34,125.197257
-16.872633,30,125.909665
-65.414474,92,126.049094
-35.999218,52,126.088207
-14.676368,17,126.421881
-24.73787,35,126.67758
-40.833393,73,126.774424
-28.256968,42,127.294817
9.618855,22,127.766035
-78.33189,94,128.113437
-28.670156,39,129.062976
42.469578,67,129.410666
-37.85754,74,130.715233
-123.69337,198,131.211757
-56.652138,83,131.211796
-158.02794,222,131.730102
-22.95841,48,131.895857
-21.075087,27,131.967693
-18.12548,30,132.708074
-32.531258,40,132.936014
-45.603672,92,133.578469
-37.99851,61,134.208499
-79.88211,121,134.680444
-53.633472,55,134.816319
-16.78675,22,135.26878
-32.95675,44,135.613903
-70.049866,101,136.279743
-112.51053,181,136.819709
-33.751923,91,137.116443
-34.97052,55,137.428684
-50.31748,89,137.428724
-35.282887,37,137.891623
-16.16133,31,138.078771
-26.036636,38,138.672228
-22.967377,51,139.094016
-54.56907,113,139.169702
-18.38476,37,139.455361
-47.489456,98,139.4554
-18.673405,26,139.662738
-25.376755,54,140.545789
-30.843859,58,140.640242
-31.761114,52,140.737052
-10.016064,12,140.832652
79.324554,106,141.382118
-29.158024,39,141.476966
-30.85494,43,141.648324
-32.822014,50,141.884245
-13.909558,27,141.98347
-12.404808,14,142.202896
-30.083326,38,143.063064
-42.38321,63,143.063101
-47.45131,67,143.464489
-27.029678,34,143.788253
-69.1316,105,143.788296
-34.8664,50,144.111641
-19.640472,26,144.317739
-18.417908,21,144.564326
-23.22651,40,144.65906
-18.062372,23,144.916003
-18.42353,26,145.347055
-36.774033,83,145.418073
-18.639946,38,145.584058
-15.03583,22,148.370769
-20.791964,38,148.893631
-12.271319,20,148.960277
-47.701393,73,149.28393
-14.894818,20,149.475609
-13.280962,18,149.814256
-29.3122,72,149.976842
-9.010538,16,150.264639
-41.646988,55,150.406051
-11.052277,19,150.556765
-9.20677,12,150.764287
-13.9275255,25,151.019749
-12.33623,16,151.26527
-43.81707,78,151.783863
-30.591448,41,151.824917
-17.031158,29,152.146244
-36.384113,41,152.306834
-14.864052,19,152.433296
-15.929525,20,152.78224
-18.373543,34,153.33185
-32.461174,64,153.540916
-8.153379,11,153.578287
-16.450699,22,154.032597
-17.848755,23,154.089515
-19.679916,67,154.31942
-60.439114,88,154.435843
-16.168816,21,154.511566
-6.168292,7,154.610093
-15.058855,19,154.765688
-22.30709,28,155.199786
-18.399712,24,155.28199
-34.274506,40,155.405259
-8.092842,9,155.600473
-19.336843,26,155.856469
59.40591,89,156.067686
-36.533947,53,156.370213
-13.431292,41,156.502924
-17.453188,33,156.653251
-9.798869,10,156.961697
-22.472933,33,157.341323
-35.148045,48,157.341359
-14.011883,18,157.443202
-11.858084,12,157.668136
-30.189205,40,157.668183
-21.935293,31,158.132504
-18.432114,42,158.535232
-36.597485,45,158.619505
-16.55373,23,158.657328
-11.897939,16,158.914589
-55.53186,81,159.148423
-18.682606,26,159.205171
-13.251383,16,159.280192
-13.8578615,20,159.695755
-17.664406,28,159.773304
-19.919897,30,159.870315
-36.24826,58,159.946295
-10.92737,14,160.045695
-11.119664,13,160.180727
-13.102776,15,160.297547
-16.144653,25,160.374883
-9.7535305,15,160.413057
-13.998802,17,160.633341
-9.58378,12,160.735449
-12.007799,18,160.792712
-15.548892,24,160.995599
-14.718774,25,161.211469
5.6050158,7,161.370029
-15.036396,26,161.564184
-31.077621,52,161.929837
-21.81895,26,161.929876
-45.278282,60,162.065169
-22.848234,31,162.241826
-10.0185585,15,162.27863
-21.18769,29,162.692807
12.314009,27,162.852235
-28.424503,44,162.910116
-9.592329,10,162.947875
-33.17832,46,163.27775
-22.667103,31,163.545441
-24.54442,32,163.639452
-15.525804,16,163.889086
-28.485275,48,163.97231
-26.652939,44,164.22804
-29.880133,30,164.534435
-9.96511,17,164.609522
-24.981384,29,164.609557
-25.098732,46,164.666612
-8.904837,14,164.920593
-12.015285,15,164.957725
-14.597106,21,165.056679
-19.223392,28,165.28721
-16.185043,21,165.495194
-24.222818,27,165.552272
-11.896056,26,165.841228
-33.707603,48,165.972458
-12.806132,23,166.329641
-33.71353,44,166.446155
-14.499479,28,166.915736
-37.75621,54,167.114008
-12.200125,21,167.366093
-12.818467,19,167.519724
-36.99446,56,167.63332
-59.33998,100,167.689316
-15.708805,21,168.146268
-26.720482,29,168.184571
-29.888609,37,168.222576
-20.55754,35,168.440853
-19.69585,24,168.73111
-22.598042,30,168.843506
-19.6282,23,168.960336
-23.741629,36,169.018141
-14.896279,17,169.243525
-28.1193,46,169.76037
-24.853226,38,169.836108
-26.195936,46,169.996332
-31.159735,36,170.052902
-16.675627,21,170.268996
-21.037657,38,170.68121
-24.160715,33,170.717602
-16.236359,23,170.775407
-34.243565,47,171.070409
-11.523433,17,171.107858
-14.809362,30,171.420677
-19.95787,30,171.719666
-35.761177,54,171.873507
-12.1932955,23,172.218082
-31.467064,52,172.218118
-13.7131405,18,172.277112
-25.932308,42,172.353422
-10.039158,14,172.544618
-8.980987,15,172.855524
-26.242065,56,173.527306
-38.79983,60,173.689903
-31.837534,41,173.879002
-2.6540952,66,173.914818
-17.16052,24,174.398202
-22.364693,29,174.507899
-29.135536,44,174.67917
-7.49984,12,174.802244
-32.77737,62,174.970172
-14.709188,23,175.232701
-18.619432,36,176.086762
-13.344109,69,176.405289
-56.802177,87,176.463492
-47.45013,67,176.541986
-21.880245,35,176.855536
-16.597364,25,176.971281
-17.599087,25,177.028521
-33.500114,46,177.511183
-26.500711,27,177.549354
-14.4397,25,178.03651
-42.07856,58,178.231047
-28.768879,39,178.366881
-9.995111,19,178.463955
-11.621592,16,178.792111
-19.112406,33,178.948425
-13.8389015,16,179.270145
-75.09496,117,179.363109
-14.733718,26,179.363143
-37.18398,49,179.439422
-11.058483,15,179.634542
-15.188083,27,179.942426
-7.185006,8,180.148332
-19.358345,33,180.184605
-28.187681,40,180.280066
-34.315006,33,180.396679
-11.587202,13,180.496324
-13.686557,17,180.599242
-17.699593,22,180.826877
-18.268852,25,181.095198
-18.618572,23,181.331364
-22.440132,41,181.503099
-14.519904,20,181.750719
-39.921825,62,181.80597
-32.30635,51,182.196913
-28.089281,39,182.358086
-23.863005,27,182.415597
-20.729528,35,182.571297
-16.03548,20,182.687821
-9.1982565,15,182.783965
-10.937166,17,182.95911
-8.122168,13,182.996212
-10.333302,12,183.072302
-27.009178,48,183.565781
-27.782623,28,183.722979
-11.024817,18,184.096493
-23.743313,44,184.234895
-25.133116,50,184.469191
-11.423496,21,184.81776
-10.005742,13,184.856414
-22.079872,37,185.157718
-15.30587,21,185.375748
-42.702938,66,185.513911
-27.606932,37,185.718666
-22.136421,43,186.094436
-19.896893,39,186.227609
-24.94233,41,186.395309
-27.359987,37,186.508152
-20.586985,24,186.625411
-15.890588,20,186.840798
-11.491044,17,186.998468
-20.150606,35,187.275992
-21.40324,27,187.614032
-39.268314,66,187.710995
-9.975493,11,187.877052
-13.196908,17,188.086738
-28.67874,43,188.256736
-20.982615,27,188.449693
-10.645628,25,188.642348
-11.2521715,17,188.642387
-12.869265,29,189.217523
1.1351805,111,189.27306
-35.511677,60,189.707585
-56.834824,66,190.001158
-27.147387,38,190.111606
-20.457201,20,190.213431
-24.924646,45,190.270136
-10.278692,17,190.466846
-13.851922,21,190.719397
-15.490496,24,190.757082
-23.420982,38,191.008356
-15.793214,20,191.231733
-25.084675,41,191.462709
-27.732386,27,191.679214
-24.355312,33,192.012792
-11.450248,16,192.058551
-7.540565,8,192.265318
-31.628199,42,192.446171
-7.4161124,9,192.484255
-58.817413,80,192.659868
-12.20388,13,193.002772
-18.00699,25,193.102865
-22.307186,27,193.146087
-46.814556,56,193.432599
-19.313278,24,193.721877
-27.349129,41,193.972011
-31.424202,38,194.258466
-16.18417,29,194.332112
-33.833088,64,194.541246
-15.142615,20,194.69399
-6.9784384,11,194.787817
36.883316,26,194.902821
-22.440367,46,194.977865
-11.75367,15,195.053854
-8.129982,12,195.245302
-12.922118,20,195.490272
-16.57235,31,195.490309
-12.0192995,14,195.781632
-30.728508,44,195.876806
-13.162951,20,195.933308
-11.9075575,18,197.741919
-15.677979,16,197.817018
-8.541956,14,197.817057
-30.569122,56,198.044687
-7.443159,8,198.219069
-15.650764,20,198.256564
-24.35373,33,198.488506
-16.029243,16,198.585686
-27.959234,36,198.623081
-13.722772,19,198.703483
-7.870626,13,198.819195
-8.851371,12,198.895952
-15.954652,20,199.093526
-9.852394,11,199.154655
-14.947792,20,199.194338
-5.958255,8,199.309396
-25.876417,30,199.529927
-21.452467,31,199.954736
-10.345584,19,200.053355
-27.722536,37,200.136721
-15.495465,17,200.455516
-12.4542885,15,200.506291
-13.590288,17,200.650331
-30.22559,50,200.725063
-16.701048,23,201.19946
-14.987923,22,201.286518
-14.224952,30,201.369758
-16.332176,30,201.563294
-17.05692,20,201.792038
-8.136356,12,201.883121
-11.228118,13,202.218011
-26.80247,31,202.255829
-30.249424,38,202.294334
-12.468905,15,202.598266
-17.709536,34,202.79166
-24.986998,30,202.974271
-21.926924,35,203.120852
-12.119396,15,203.158662
13.238098,29,203.295692
-8.872302,10,203.539943
-11.037557,20,203.619932
-17.313541,22,203.719647
-24.148304,29,203.719684
-9.51053,12,203.853571
-8.77523,14,204.026736
-15.64858,20,204.184016
-14.511443,19,204.300428
-21.657476,29,204.336948
-17.343136,23,204.567039
-9.766451,14,204.623285
-22.57048,30,204.895561
-11.191652,13,204.895598
-15.589744,26,204.957634
6.3111734,16,205.265388
-23.037172,28,205.305118
7.2270975,17,205.363561
-11.211793,20,205.401896
-11.23769,13,205.672379
-12.903635,17,205.712207
-8.555874,12,205.980774
-8.17037,14,206.020624
-22.38648,35,206.224179
-10.794665,12,206.27948
-34.97245,44,206.372756
-8.864258,12,206.506216
-20.600515,31,206.734576
-11.928095,15,206.878778
-14.38418,25,206.878814
-5.3712215,7,207.032549
-9.706768,14,207.33242
-37.85704,47,207.47224
-24.538488,29,207.549655
-22.850962,35,207.586996
-6.9677067,13,207.69099
-7.916035,13,207.969984
-17.416176,19,208.031574
-14.947603,17,208.082623
1.9865313,12,208.355953
-9.3035965,16,208.499926
-11.421635,13,208.671628
-12.092623,23,208.709253
-29.886606,42,208.87867
-7.8395925,13,209.001606
-15.817927,25,209.116007
-10.585228,12,209.172554
-18.035622,28,209.396254
-15.235428,20,209.693007
-10.531929,16,209.808227
-19.02497,38,209.940309
-12.755257,18,210.217072
-34.815346,45,210.217107
-9.228041,17,210.332902
24.412014,32,210.431082
-10.201603,11,210.488294
-13.377431,18,210.647901
-7.9819784,9,210.707258
-19.842203,25,210.918263
-6.9182277,11,210.957228
-13.5364275,19,211.093334
-14.467045,32,211.188223
-10.66139,17,211.32266
-14.267137,23,211.480798
-12.388963,17,211.581749
-6.695314,12,211.858025
-19.02917,33,211.858063
-17.530495,27,211.971654
-20.964851,28,212.149065
-10.71671,16,212.33444
-11.354601,24,212.434947
-17.9222,23,212.680775
-11.159533,16,212.718292
-24.61408,38,212.776193
-11.597109,16,213.045357
-18.463116,29,213.103023
-14.640026,24,213.255059
-13.229633,15,213.388279
-20.251608,32,213.486114
-14.162645,19,213.687573
-14.88085,30,213.785296
-11.661487,18,213.906162
-17.372812,26,214.295848
-11.835326,22,214.431892
9.059995,57,214.725176
-22.430338,42,214.783418
-13.551003,16,214.837109
-11.400155,21,214.83714
-9.639978,17,215.205373
-7.924001,8,215.390597
-19.742708,26,215.435094
-19.969564,31,215.508954
-11.932141,19,215.945474
-22.069407,30,216.156522
-11.377498,17,216.556767
-37.086945,55,216.791093
-57.28628,84,216.851514
-33.863136,40,216.966557
-10.4244175,18,217.267313
-18.271595,28,217.309125
-12.8514,20,217.399323
-11.800585,18,217.487291
-16.938732,18,217.837581
17.949715,40,218.322607
-31.93521,54,218.707496
-23.532427,52,218.707533
-22.76892,40,218.70754
-20.42192,25,218.878433
-11.388178,16,219.051925
-16.866976,21,219.176033
-17.683498,23,219.232973
-10.96328,12,219.353627
-14.293899,21,219.390209
-8.969055,9,219.565997
-12.638451,19,219.644741
-8.946368,12,219.681603
-9.694239,10,219.815449
-14.893866,19,220.080923
-29.733494,39,220.140232
-10.895875,13,220.492937
-26.303715,36,220.530938
-14.442408,22,220.678211
-17.256836,23,221.053763
-19.723333,28,221.150581
-25.536812,58,221.211004
-16.759762,31,221.387012
-3.519446,15,221.427141
-13.774666,19,221.620985
-14.614991,21,221.725696
-9.252827,21,222.165662
-18.757421,29,222.165699
-24.759705,34,222.266717
-8.207439,12,222.463965
-19.07209,24,222.805196
-21.844765,41,222.805233
-14.647974,20,223.045107
-10.787482,13,223.192667
-20.632917,38,223.362787
-20.148804,35,223.816403
-17.992598,23,223.858633
-23.170752,29,224.190091
-24.719606,40,224.238952
-12.46456,17,224.38682
-13.012646,17,224.431638
-5.751045,15,224.695041
-11.800844,16,224.896562
-18.015844,22,225.114191
-21.628613,28,225.16289
-14.548835,24,225.488436
-14.169846,25,225.658464
-17.853653,22,225.760449
-23.68515,28,225.937914
-12.978386,18,225.937952
-8.131339,12,226.056882
-6.0997467,9,226.179209
-25.703133,29,226.415872
-7.2226543,9,226.41591
-19.865807,26,226.604946
-15.110792,25,226.705251
-9.5455885,13,226.752875
-9.626408,11,227.000108
-9.113028,11,227.042841
-16.273155,20,227.148138
-23.240877,39,227.384989
-11.686501,14,227.467439
-6.574812,27,227.702089
-23.822655,30,227.766847
-10.228704,12,227.806577
-7.6326733,8,227.953092
-16.571915,24,228.082256
-20.520323,24,228.455248
-17.425217,31,228.651219
-15.514241,23,228.691583
-16.549824,29,228.751226
-10.984837,15,228.870045
-11.638177,15,229.090647
-11.426471,16,229.090693
-6.2357645,12,229.180626
-10.537322,18,229.242834
-9.971163,13,229.429958
-11.752892,14,229.48672
-8.784997,11,229.486758
-7.7278786,10,229.524902
-10.034432,12,229.755721
-11.288978,13,230.036638
-6.471893,27,230.098246
-21.282066,33,230.253114
-11.008751,16,230.408154
-17.24183,23,230.60438
93.80177,62,230.862075
-12.547029,23,230.945807
-29.625927,44,231.250159
-15.174156,17,231.328931
-14.5111265,31,231.580416
-10.366983,13,231.641094
-24.536535,46,231.697989
-11.407037,14,231.950516
-24.801401,27,232.300431
-36.00341,48,232.428781
-25.108305,34,232.428818
-19.153864,23,232.559393
-19.02037,26,233.030428
-21.84111,27,233.15686
-21.322044,33,233.339381
-20.804022,33,233.477331
-9.983275,12,233.518738
-14.843995,22,233.701957
-9.258918,16,233.835461
-9.735492,14,233.978261
-13.580252,28,234.316648
-13.291472,24,234.413302
-13.711178,23,234.641395
-15.505524,33,234.8671
-8.92351,11,235.011981
-20.135485,25,235.209388
-24.970911,32,235.325291
-8.841551,16,235.325328
-14.687904,18,235.749455
-24.015368,33,235.881221
-17.338821,29,235.969113
-6.4457493,9,236.181116
-13.575813,17,236.218259
-19.730791,43,236.386394
-3.3923426,20,236.62032
-11.357434,23,236.720347
-12.79873,18,236.79734
-20.886654,41,236.858568
-9.634457,13,236.957174
-8.487558,10,237.18065
-20.724949,22,237.278562
-14.142774,17,237.278597
-9.00842,12,237.493026
-21.430222,28,237.493062
-19.49406,26,237.84603
-15.328106,18,237.88823
-12.843239,21,237.969503
-9.708615,12,238.238616
-32.200035,44,238.297519
-15.430545,19,238.72485
-18.095661,37,238.724889
-14.083243,22,238.771492
-26.427382,40,238.88938
-8.746479,15,239.342267
-12.794468,19,239.342306
-11.492645,18,239.342313
-16.473274,22,239.432755
-13.120136,14,239.729587
-9.429575,15,239.79076
-8.992142,13,239.845376
-13.581868,27,240.183129
-7.38921,15,240.255609
-12.152558,19,240.415948
-17.997784,30,240.778779
-19.909035,22,240.877475
-14.344917,22,241.080698
-6.3682184,8,241.134334
-11.987328,14,241.489573
-12.848213,18,241.640693
-20.610456,38,241.868068
-18.713284,21,242.092648
-10.959309,19,242.183127
-8.823662,12,242.451301
-12.704187,14,242.751639
-44.526073,95,242.913728
-19.878798,35,243.02788
-10.067008,13,243.06578
-11.836084,14,243.258428
-28.079062,54,243.258464
-11.980582,12,243.336752
-9.89296,11,243.515578
-8.640343,15,243.61306
32.81003,18,243.751712
-8.658321,11,243.790841
-7.6537294,11,243.891594
-35.13164,43,244.205841
-9.154592,17,244.507091
-19.604315,24,244.57658
-15.024812,19,245.141138
-21.100807,31,245.504191
-8.53615,11,245.832092
-12.999211,23,245.89473
-29.87368,72,246.062695
-9.868968,15,246.216268
-13.526153,14,246.254069
-8.276791,10,246.33309
-36.477295,73,246.430076
-13.429016,18,246.666229
-5.2223988,13,246.734436
-20.69193,22,246.772906
-18.177929,24,246.907469
-8.053438,10,247.142141
-13.438798,18,247.17974
-15.443651,19,247.236266
-10.072137,13,247.467115
-14.693297,32,247.46716
-16.913513,22,247.707677
-13.253144,18,247.898277
-12.965246,19,247.945093
-16.936504,30,247.98596
-6.7716312,8,248.173082
-13.430346,22,248.305357
-11.810581,19,248.42741
-12.196863,15,248.592325
-10.359692,14,248.805505
-11.121424,21,248.862007
-28.291048,35,248.918122
-7.0017548,8,249.012479
-11.529214,27,249.21694
-10.779614,17,249.296897
-11.488615,21,249.508826
-22.361774,31,249.619605
-11.800465,13,249.675386
-14.30993,16,249.67542
-21.186436,17,249.952058
-11.556829,14,250.013936
-12.026252,19,250.114222
-17.211014,19,250.154208
-5.167204,7,250.2266
-6.3797317,10,250.424803
-19.563677,27,253.390826
-10.047988,11,253.390865
-16.43017,21,253.428311
-10.849928,22,253.50383
-8.561773,10,253.658236
-8.283167,12,253.696564
-11.189087,15,253.772624
-9.215473,12,253.977138
-13.125857,14,254.091805
19.735397,24,254.223468
-5.9921913,42,254.454199
-16.989597,23,254.58801
-9.737989,19,254.643825
-13.343649,17,254.83551
-22.541355,44,254.950558
-13.672057,18,255.007893
-10.506332,17,255.045434
-6.2094336,9,255.082799
-7.906556,11,255.252822
-6.858759,9,255.252856
-9.47665,12,255.353237
-12.949533,16,255.497187
-8.207151,11,255.646071
-15.563034,20,255.780464
-9.042953,12,255.943862
-15.932288,28,256.189213
-11.231292,21,256.302989
-17.332155,42,256.358097
-17.554058,26,256.637165
-19.587889,20,256.746453
-11.48815,18,256.803048
-15.55665,29,257.061299
-8.797244,16,257.117361
-8.971135,19,257.23029
-26.49935,31,257.38133
-12.668236,14,257.481364
-10.220702,12,257.560881
-18.572233,21,257.639612
-8.57428,10,257.718737
-10.444737,14,257.94073
-8.370346,14,257.9976
-10.264474,14,258.053491
-8.781346,9,258.203191
-21.107435,30,258.258084
-12.531733,17,258.444606
-11.528744,13,258.593844
-12.797943,17,258.650639
-10.922772,13,258.799983
-23.20282,36,258.858119
-9.752258,15,258.971999
-7.270267,10,259.047883
-14.605813,22,259.184406
-16.543484,22,259.464066
-12.173781,14,259.505687
-12.865705,30,259.570323
-15.894008,23,259.611523
-7.4905763,10,259.837866
-12.14752,16,259.94647
-16.820284,19,260.008219
-10.821612,18,260.068382
-6.9594574,11,260.233624
-9.614244,17,260.32011
-6.07443,8,260.483888
-11.848011,18,260.561815
-18.382145,23,260.639852
-11.074154,13,260.700456
-11.961079,19,260.98962
-9.365999,15,261.050216
-11.074825,14,261.09177
-14.043249,30,261.353267
-13.195707,16,261.431002
-10.029401,14,261.431043
-6.159786,8,261.569863
-20.81955,24,261.6839
-2.256671,19,261.861712
-11.141798,15,261.930369
-20.909977,25,262.03131
-8.863483,10,262.131949
-9.857087,19,262.169848
-9.568583,16,262.454691
-10.4312935,11,262.552973
-11.804553,14,262.609716
-8.323635,9,262.704708
-15.125289,21,262.704741
-8.046371,12,262.861333
-14.492957,15,263.039652
-13.749806,19,263.075958
-13.604345,17,263.112702
16.68459,8,263.265404
-15.77464,19,263.390728
-6.496304,10,263.390763
-12.0177355,17,263.817996
-12.875239,14,263.818034
-6.699958,9,264.061222
-24.735737,34,264.140446
-18.865162,26,264.178711
-11.617214,17,264.302063
17.0874,15,264.505236
-15.028953,21,264.601479
-20.651886,28,264.814444
-23.257565,24,264.85335
-12.107313,17,264.909256
-11.109435,15,264.967
-7.4822235,8,265.103016
17.577902,10,265.197155
-16.148973,20,265.335063
-17.16647,21,265.398325
-12.523974,15,265.674222
-10.837622,14,265.823046
-24.25645,30,265.942043
-10.4524765,13,265.999236
-15.076437,27,266.094121
-9.056284,12,266.131685
-9.386747,11,266.228307
-10.776165,13,266.403625
-9.057064,15,266.484041
-14.356947,21,266.521639
-8.530096,17,266.63646
-11.918314,16,266.788606
-10.127537,19,266.959934
-11.621597,20,266.959997
-14.47707,16,267.151766
-17.608528,28,267.265835
-8.269434,18,267.366383
-15.41843,20,267.423546
-8.874544,9,267.501294
-9.119633,16,267.558737
-7.6194444,9,267.615654
-9.143838,10,267.745378
-7.6331873,9,267.820329
-11.432468,14,267.896107
-7.241073,10,268.024539
-23.736479,28,268.143003
-9.679163,18,268.301054
-8.856966,11,268.301093
-6.170926,7,268.341252
-8.673384,12,268.572099
-12.249057,30,268.650505
-14.715974,19,268.75095
-12.673516,19,268.791077
-7.12414,7,268.852869
-8.001812,10,269.018799
-15.910916,22,269.141483
-8.018126,16,269.417145
-13.95579,25,269.417188
-16.946909,21,269.65214
-30.8309,35,269.715793
-11.812387,14,269.775842
-11.442516,12,269.953176
-17.157999,25,270.031684
-10.876911,15,270.15043
-14.919542,17,270.150466
-7.8864813,8,270.275983
-7.354097,11,270.276029
-11.725299,14,270.510333
-12.755615,21,270.678762
-17.444504,21,270.778525
-10.960148,16,270.900293
-12.235446,28,270.960588
-13.330294,20,271.165249
-11.408582,17,271.203034
-11.484185,18,271.387463
-19.985575,26,271.540308
-13.046072,22,271.757598
-13.596374,26,271.833746
-14.300385,22,271.970243
-10.809069,16,271.970281
-5.9881353,8,272.066238
-9.339064,11,272.066274
-10.829935,12,272.328215
-11.90842,15,272.428632
-16.497372,20,272.486421
-7.601959,9,272.582648
-6.7810802,7,272.779098
-14.690223,31,272.779136
-13.424159,19,272.919239
-14.823958,18,272.957804
-9.632696,11,273.055711
-14.288285,15,273.278853
-10.151274,15,273.317869
-10.443796,13,273.404311
-11.913306,25,273.441591
-4.8117685,7,273.540783
-4.976353,7,273.60045
-12.823919,15,273.727208
-5.8697815,6,273.962096
-12.911901,14,274.003542
-6.9654818,7,274.176275
-17.71128,19,274.224528
-9.3319235,11,274.350727
-6.762062,7,274.457181
-17.73697,32,274.457219
-8.220839,13,274.607997
-9.489954,10,274.737271
-6.902272,13,274.815417
-17.411457,21,274.938856
-9.397253,12,275.042175
-11.649581,14,275.165062
-13.799338,23,275.207902
-6.53573,7,275.261711
-12.148892,16,275.376095
-14.721024,18,275.61498
-12.380558,19,275.693976
-15.037939,18,275.797929
-9.618959,13,275.989973
-9.59715,11,276.028224
-8.265937,9,276.084334
-11.8807745,16,276.401687
-42.410416,47,276.40173
-14.368608,19,276.520385
-8.506083,12,276.679383
-10.365668,11,276.795537
-13.421554,16,276.795572
13.092054,39,276.936571
-13.648012,21,277.171278
-12.974992,18,277.209711
-11.836664,13,277.248991
-18.291023,22,277.328047
-12.435928,14,277.531682
-8.545999,13,277.64307
-14.328558,17,277.681898
-15.681072,19,277.722866
-10.231184,11,277.844248
-7.1400313,7,277.902424
-10.302102,15,278.060637
-8.531832,8,278.101875
-14.880508,20,278.182208
-12.4230795,20,278.34316
-9.061737,13,278.402678
-17.274174,20,278.585887
-12.361114,18,278.623222
-11.31353,16,278.781029
-18.908588,24,278.91994
-10.761372,16,278.97671
-14.909675,19,279.091274
-5.1919537,6,279.091309
-9.696654,11,279.266542
-14.21221,19,279.266577
-8.451675,9,279.328631
-11.177752,13,279.433253
-14.173935,17,279.666348
-13.217643,18,279.742039
-13.6250925,15,279.778753
-14.2097,23,279.834646
-8.73329,10,280.008822
-15.05473,19,280.180404
