#{"t_start": 1788162666.64734, "env_id": "None"}
r,l,t
-937.7957,500,26.069953
-812.6011,500,26.069996
-929.97845,500,26.070003
-885.54535,500,26.070008
-812.2103,500,40.49379
-946.6578,500,40.493835
-763.88385,500,40.493842
-885.4828,500,40.493846
-801.9782,500,54.598697
-805.13055,500,54.598739
-980.8769,500,54.598745
-823.98627,500,54.59875
-811.0276,500,70.331422
-881.7,500,70.331465
-795.7197,500,70.33147
-858.28613,500,70.331475
-739.90906,500,87.660465
-785.90765,500,87.660513
-922.4551,500,87.660519
-842.198,500,87.660523
-849.3872,500,102.22952
-919.1296,500,102.229564
-956.03784,500,102.229571
-821.41595,500,102.229576
-818.68164,500,116.767422
-799.63,500,116.767467
-847.71075,500,116.767473
-755.5809,500,116.767478
-801.97687,500,132.720926
-850.32434,500,132.720968
-750.07654,500,132.720974
-875.35034,500,132.720979
-806.34357,500,151.687541
-968.4898,500,151.687586
-842.1845,500,151.687593
-754.50806,500,151.687597
-754.8226,500,168.695794
-742.6666,500,168.695837
-830.82635,500,168.695843
-911.606,500,168.695847
-834.3595,500,185.110708
-733.0575,500,185.110751
-721.04834,500,185.110756
-787.57996,500,185.110761
-918.15454,500,201.779702
-895.36505,500,201.779747
-887.82196,500,201.779753
-847.42456,500,201.779757
-869.5054,500,219.855318
-786.40015,500,219.855364
-927.013,500,219.855372
-868.7318,500,219.855377
-761.93475,500,235.814372
-818.1704,500,235.814415
-853.5591,500,235.814422
-931.1063,500,235.814426
-778.8855,500,251.343347
-853.55994,500,251.343385
-844.8727,500,251.343391
-871.42065,500,251.343395
-805.14154,500,267.272323
-758.9176,500,267.272369
-807.20966,500,267.272377
-830.5232,500,267.272383
-773.8061,500,285.757327
-789.3168,500,285.757371
-769.01746,500,285.757377
-814.06104,500,285.757382
-681.3019,500,300.917544
-735.6764,500,300.917588
-742.1308,500,300.917593
-771.7321,500,300.917598
-799.27954,500,317.18241
-870.51434,500,317.182453
-847.10956,500,317.182459
-704.2706,500,317.182463
-764.0179,500,333.449487
-760.40356,500,333.449531
-662.67267,500,333.449545
-845.4249,500,333.449552
-812.6368,500,352.390435
-792.80835,500,352.390479
-858.88885,500,352.390486
-706.22754,500,352.390491
-982.9313,500,369.146274
-792.14307,500,369.146318
-961.8334,500,369.146324
-768.3728,500,369.146328
-1039.726,500,384.298164
-970.0823,500,384.298207
-948.6435,500,384.298213
-677.6798,500,384.298218
-1026.9985,500,400.638821
-981.90344,500,400.638863
-892.21,500,400.638869
-946.29297,500,400.638874
-780.4349,500,419.514346
-787.07355,500,419.514388
-827.1086,500,419.514394
-989.8679,500,419.514399
-852.1117,500,435.794736
-906.7236,500,435.794775
-871.3238,500,435.794782
-888.283,500,435.794786
-990.4004,500,451.655499
-773.2969,500,451.655548
-804.9086,500,451.655555
-851.0556,500,451.655561
-853.5824,500,468.069699
-771.7173,500,468.069743
-797.4906,500,468.069751
-886.046,500,468.069756
-775.5945,500,486.589598
-999.8506,500,486.589647
-902.0704,500,486.589653
-966.4147,500,486.589658
-830.804,500,501.622645
-795.63135,500,501.622686
-841.48926,500,501.622692
-825.6508,500,501.622696
-729.80444,500,517.259275
-870.23987,500,517.259321
-811.5768,500,517.259327
-734.9215,500,517.259331
-874.7728,500,532.912158
-890.3815,500,532.9122
-523.25995,500,532.912206
-758.02435,500,532.912211
-738.0842,500,552.387733
-876.333,500,552.387778
-656.7412,500,552.387784
-817.86115,500,552.387788
-836.8229,500,567.342121
-848.2279,500,567.342292
-905.884,500,567.342321
-936.83636,500,567.342326
-896.1436,500,582.088873
-924.03564,500,582.088916
-1101.0151,500,582.088922
-1002.1846,500,582.088927
-934.1769,500,597.402933
-758.0553,500,597.402975
-793.69366,500,597.402981
-777.2892,500,597.402986
-875.0065,500,615.897176
-918.7872,500,615.897221
-934.2445,500,615.897227
-955.631,500,615.897232
-788.08954,500,631.122715
-893.2258,500,631.122755
-918.22284,500,631.122761
-750.49615,500,631.122766
-909.7367,500,646.646301
-800.06573,500,646.646344
-987.20984,500,646.64635
-893.1487,500,646.646363
-786.88025,500,662.204772
-851.6995,500,662.204813
-922.83124,500,662.20482
-829.627,500,662.204826
-899.7135,500,717.966475
-783.3121,500,717.966516
-855.8794,500,717.966523
-995.74994,500,717.966528
-939.14453,500,732.782242
-948.0209,500,732.78229
-736.83185,500,732.782295
-808.3925,500,732.7823
-838.6794,500,748.28758
-728.6725,500,748.287627
-902.5532,500,748.287634
-862.24036,500,748.287638
-878.9272,500,764.016551
-831.791,500,764.016593
-842.2921,500,764.016599
-817.3281,500,764.016605
-932.01495,500,780.151453
-794.292,500,780.151498
-1063.1724,500,780.151504
-737.06067,500,780.151509
-952.97296,500,798.150717
-884.99,500,798.150761
-795.68774,500,798.150767
-738.65106,500,798.150773
-917.558,500,812.800881
-824.0464,500,812.800923
-955.9996,500,812.800931
-780.2845,500,812.800935
-845.6008,500,828.035362
-949.9977,500,828.035429
-929.48065,500,828.035438
-880.6288,500,828.035443
-1011.40485,500,843.833923
-811.28705,500,843.83397
-824.28827,500,843.833977
-840.28235,500,843.833982
-792.9032,500,863.537612
-914.79675,500,863.53766
-945.19946,500,863.537666
-850.1073,500,863.537671
-754.27856,500,880.146971
-924.4915,500,880.147016
-829.2213,500,880.147022
-818.891,500,880.147027
-825.3272,500,897.15695
-756.9805,500,897.156993
-716.36316,500,897.157
-887.59064,500,897.157004
-885.4972,500,914.877613
-747.6094,500,914.877657
-744.92523,500,914.877663
-950.7849,500,914.877668
-853.546,500,932.95083
-937.2202,500,932.95088
