#{"t_start": 1787112854.6763508, "env_id": "None"}
r,l,t
-125.65679,500,237.883837
-116.51413,500,237.883844
-137.30907,500,237.883848
-119.08753,500,249.062572
-133.94376,500,249.062613
-133.40317,500,249.062621
-136.85779,500,249.062625
-122.17599,500,261.285148
-99.01161,500,261.285187
-137.60526,500,261.285193
-142.8426,500,261.285197
-141.48045,500,271.495377
-129.31775,500,271.495415
-139.77591,500,271.495421
-123.48746,500,271.495425
-136.55136,500,284.613542
-128.1438,500,284.613581
-127.61609,500,284.613588
-128.58304,500,284.613592
-132.72246,500,295.91933
-128.36803,500,295.919368
-121.49211,500,295.919375
-135.35535,500,295.919379
-122.02346,500,308.047999
-134.64055,500,308.048037
-119.54954,500,308.048044
-128.85355,500,308.048048
-132.33861,500,318.718274
-123.572296,500,318.718313
-135.93509,500,318.71832
-136.88686,500,318.718324
-123.96861,500,331.460422
-124.845985,500,331.460462
-122.194405,500,331.460469
-121.78057,500,331.460473
-127.55697,500,342.313374
-128.6264,500,342.31341
-119.095856,500,342.313416
-128.21062,500,342.313421
-124.70564,500,353.481187
-125.16593,500,353.481225
-129.05144,500,353.481231
-127.39463,500,353.481236
-121.900314,500,364.574868
-132.28111,500,364.574902
-134.70224,500,364.574909
-125.80704,500,364.574913
-127.17712,500,377.0415
-126.11223,500,377.041542
-121.65798,500,377.041549
-142.56436,500,377.041553
-130.42413,500,387.474072
-131.78319,500,387.474121
-131.15846,500,387.474129
-142.07675,500,387.474133
-133.07253,500,398.471627
-131.87059,500,398.471665
-129.30963,500,398.471672
-122.50984,500,398.471676
-125.67153,500,409.120651
-119.12855,500,409.12069
-129.58754,500,409.120696
-130.63321,500,409.1207
-127.72161,500,420.536655
-117.283844,500,420.53669
-115.66983,500,420.536696
-136.83385,500,420.5367
-135.97226,500,430.696519
-128.14589,500,430.696556
-142.41862,500,430.696563
-124.29211,500,430.696567
-130.59921,500,442.107178
-136.0727,500,442.107216
-137.52191,500,442.107222
-125.58151,500,442.107226
-126.00777,500,452.070197
-135.11118,500,452.070232
-127.591286,500,452.070238
-123.05172,500,452.070242
-134.6912,500,490.552593
-126.89712,500,490.552633
-130.29626,500,490.55264
-121.86904,500,490.552644
-130.91223,500,500.372939
-124.98159,500,500.372976
-142.68526,500,500.372983
-136.2904,500,500.372987
-139.02505,500,510.312134
-129.86931,500,510.312171
-132.7463,500,510.312176
-137.10005,500,510.312181
-43.468204,359,517.206731
-135.19003,500,519.950355
-144.09009,500,519.950393
-128.2911,500,519.950399
-126.43903,500,526.9212
-141.97276,500,530.40782
-133.31221,500,530.407855
-144.65756,500,530.407861
-148.90477,500,539.582506
-128.56474,500,542.330303
-147.07587,500,542.330342
-142.18889,500,542.330348
-133.38615,500,550.002903
-141.27599,500,553.053964
-127.41886,500,553.054001
-130.36653,500,553.054007
-133.87698,500,561.52771
-129.47769,500,564.743791
-145.27275,500,564.743827
-138.60187,500,564.743833
-139.73569,500,572.183665
-135.88776,500,575.270941
-128.75285,500,575.270977
-136.27678,500,575.270983
-133.08,500,584.226373
-140.66876,500,587.332675
-136.97314,500,587.332711
-127.921524,500,587.332717
-138.283,500,595.026843
-135.02255,500,598.049836
-144.25873,500,598.04987
-150.29749,500,598.049877
-146.91667,500,605.192213
-138.8131,500,607.933888
-141.79002,500,607.933922
-129.624,500,607.933928
-138.34024,500,615.502518
-135.18549,500,618.266324
-143.18033,500,618.266363
-141.05511,500,618.266369
-135.78902,500,627.348875
-127.65895,500,630.157198
-127.41064,500,630.157235
-137.43306,500,630.157241
-133.78679,500,637.337538
-132.56114,500,640.597148
-132.2914,500,640.597181
-126.90532,500,640.597187
-146.00601,500,648.95932
-134.64677,500,652.131722
-133.81044,500,652.131757
-135.25195,500,652.131762
-133.96072,500,659.609498
-126.58237,500,662.629936
-125.58795,500,662.629973
-147.92165,500,662.629979
-135.74083,500,672.512043
-132.1757,500,675.481356
-132.07272,500,675.481391
-130.47957,500,675.481397
-124.02976,500,682.510509
-127.53461,500,685.396154
-146.06253,500,685.396188
-143.8185,500,685.396194
-135.9846,500,692.408749
-119.723495,500,695.166973
-123.016884,500,695.16701
-129.65099,500,695.167016
-127.515526,500,702.168185
-130.34816,500,704.956901
-127.55754,500,704.956936
-133.28021,500,704.956943
-127.152374,500,713.944658
-125.59429,500,717.063099
-136.7697,500,717.063134
-133.90942,500,717.06314
-139.69527,500,724.042039
-130.3586,500,726.737345
-137.55627,500,726.737382
-130.32146,500,726.737388
-124.49288,500,734.003268
-135.70172,500,736.753012
-136.69041,500,736.753049
-140.52663,500,736.753055
-128.1111,500,743.621986
-130.75385,500,746.457352
-129.79694,500,746.457393
-140.24078,500,746.4574
-125.12285,500,756.424447
-124.53335,500,759.381498
-134.91113,500,759.381532
-122.62784,500,759.381538
-131.09184,500,766.773109
-139.78296,500,769.627535
-133.09277,500,769.627572
-118.34411,500,769.627578
-133.68611,500,776.955743
-124.336296,500,779.694143
-130.77597,500,779.694176
-130.32211,500,779.694182
-128.89532,500,787.52979
-125.70228,500,790.219877
-129.33916,500,790.219914
-129.11137,500,790.219921
-126.489525,500,799.596792
-92.33806,500,802.566743
-123.28197,500,802.566779
-134.38411,500,802.566785
-124.26852,500,809.699814
-114.17172,500,812.527414
-129.60725,500,812.52745
-120.41855,500,812.527456
-142.34035,500,820.388127
-123.92215,500,823.461714
-129.64713,500,823.461758
-129.65938,500,823.461765
-125.46672,500,831.89139
-124.41213,500,835.072376
-130.30786,500,835.072426
-124.35354,500,835.072435
-132.63339,500,843.324731
-122.85858,500,849.279365
-132.9295,500,849.279406
-120.21816,500,849.279413
-85.23479,500,858.190658
-124.54673,500,862.312572
-125.61661,500,862.312618
-133.52179,500,862.312625
-130.55571,500,870.779043
-84.274254,500,874.151324
-131.64287,500,874.151364
-124.84325,500,874.15137
-98.66312,500,882.821493
-136.53558,500,886.066435
-129.89282,500,886.066476
-125.92101,500,886.066482
-128.36453,500,893.560752
-139.39432,500,898.754584
-94.667946,500,898.754622
-122.142334,500,898.754628
-122.99402,500,906.181938
-125.9593,500,909.571875
-124.13733,500,909.571912
-134.77296,500,909.571917
-123.9776,500,917.913455
-75.67291,500,921.505854
-121.22844,500,921.505891
-108.70393,500,921.505897
-126.539696,500,956.045826
-131.77542,500,959.633715
-129.44409,500,959.633759
-123.14704,500,959.633765
-127.33568,500,968.565542
-122.49847,500,973.838993
-73.082306,500,973.839034
-76.63466,500,973.83904
-90.59763,500,982.655025
-126.08612,500,985.910218
-123.35455,500,985.91026
-65.71365,500,985.910266
-138.80605,500,994.386945
-120.05518,500,997.961388
-126.16714,500,997.96143
-124.93351,500,997.961437
-129.08963,500,1006.10349
-125.70904,500,1009.724012
-132.57437,500,1009.724049
-119.982544,500,1009.724055
-125.48173,500,1018.304226
-136.02551,500,1021.848073
-127.75006,500,1021.848123
-122.306946,500,1021.84813
-122.71028,500,1032.867291
-134.16551,500,1036.403023
-135.28374,500,1036.403069
-129.75104,500,1036.403076
-127.279785,500,1043.864495
-125.40215,500,1047.006654
-134.9508,500,1047.006694
-101.72589,500,1047.006701
-129.0518,500,1054.779694
-132.0757,500,1058.326558
-128.03288,500,1058.326594
-128.2674,500,1058.3266
-128.51996,500,1065.523426
-142.63388,500,1068.386786
-136.2063,500,1068.386826
-67.50264,500,1068.386832
-121.13025,500,1077.106259
-137.51726,500,1080.163362
-73.95292,500,1080.163395
-131.08711,500,1080.163401
-118.09796,500,1088.465
-91.57415,500,1091.498305
-122.923744,500,1091.49834
-125.395096,500,1091.498346
-125.41677,500,1098.83877
-125.009415,500,1102.321634
-136.97069,500,1102.321676
-136.3304,500,1102.321683
-124.42627,500,1109.686106
-127.12151,500,1112.859792
-126.98163,500,1112.859828
-106.44221,500,1112.859834
-126.058815,500,1122.935933
-130.43954,500,1125.719228
-127.90303,500,1125.719264
-129.34302,500,1125.71927
-121.833206,500,1133.322446
-123.87316,500,1136.481763
-126.219826,500,1136.481801
-99.861465,500,1136.481808
-127.13546,500,1144.7527
-135.96707,500,1147.798776
-118.7613,500,1147.798811
-135.56003,500,1147.798818
-126.428986,500,1156.089768
-126.28739,500,1159.366234
-119.89501,500,1159.366277
-126.5505,500,1159.366284
-101.82594,500,1169.025692
-75.50976,500,1172.701203
-68.413124,500,1172.701245
-118.417915,500,1172.701252
-118.8663,500,1180.989932
-93.16842,500,1184.197055
-122.36752,500,1184.19709
-133.1825,500,1184.197102
-122.07192,500,1192.158229
-127.42141,500,1195.390184
-74.05331,500,1195.390218
-130.45935,500,1195.390224
-125.5488,500,1203.124572
-95.92894,500,1206.120786
-79.94777,500,1206.120822
-127.45165,500,1206.120829
