#{"t_start": 1787730601.1215084, "env_id": "None"}
r,l,t
-1056.5807,500,25.302651
-995.5074,500,25.302704
-1119.8778,500,25.30271
-1092.8873,500,25.302714
-982.3396,500,39.805581
-954.31805,500,39.805621
-1114.8619,500,39.805627
-1078.0834,500,39.805631
-975.3501,500,54.351975
-1144.282,500,54.352015
-1266.219,500,54.352023
-1057.7777,500,54.352028
-1281.5015,500,69.13162
-899.3994,500,69.13166
-1082.1173,500,69.131667
-1152.1718,500,69.131673
-966.6312,500,86.471531
-1151.2991,500,86.471572
-1000.554,500,86.471579
-1020.75287,500,86.471583
-1136.3307,500,102.424501
-1156.9906,500,102.424549
-883.0929,500,102.424556
-1183.6138,500,102.424561
-853.0163,500,118.41261
-916.12616,500,118.412651
-1101.0098,500,118.412657
-1017.5485,500,118.412662
-1110.2269,500,133.8558
-997.81616,500,133.855844
-1112.9215,500,133.85585
-1011.57446,500,133.855855
-823.5868,500,152.151553
-696.41077,500,152.151599
-824.3223,500,152.151607
-1117.8092,500,152.151611
-909.3395,500,168.003006
-1114.1359,500,168.003051
-992.85284,500,168.003058
-938.1497,500,168.003062
-896.635,500,183.482551
-1102.8563,500,183.482591
-917.1349,500,183.482598
-905.307,500,183.482604
-963.6247,500,199.916786
-1194.5197,500,199.916826
-910.7691,500,199.916833
-1224.8567,500,199.916837
-1033.765,500,216.196261
-901.8594,500,216.196305
-958.5183,500,216.196311
-1094.0846,500,216.196316
-831.35034,500,230.147196
-1017.2105,500,230.147239
-1039.1381,500,230.147246
-937.01025,500,230.14725
-1126.4708,500,244.248484
-1086.9514,500,244.248525
-837.9129,500,244.248532
-867.6629,500,244.248537
-1057.0977,500,258.213619
-1047.6013,500,258.213662
-1204.3088,500,258.213668
-1025.5645,500,258.213673
-879.5116,500,274.223562
-930.72125,500,274.223608
-905.52435,500,274.223615
-962.86694,500,274.22362
-1008.25934,500,289.085255
-808.4456,500,289.085303
-899.2383,500,289.085308
-1025.2561,500,289.085313
-991.87646,500,303.88144
-870.65985,500,303.881477
-1055.3448,500,303.881484
-944.3596,500,303.881488
-851.9506,500,318.927038
-1038.696,500,318.927078
-965.7449,500,318.927084
-1025.5137,500,318.927088
-979.0297,500,335.822012
-843.61194,500,335.822058
-931.1133,500,335.822065
-1071.0809,500,335.822071
-890.3799,500,350.55164
-934.02997,500,350.551683
-846.3194,500,350.551692
-1027.4219,500,350.551697
-795.10126,500,366.701392
-864.7166,500,366.701431
-1041.2283,500,366.701437
-982.0756,500,366.701442
-593.3578,396,379.515764
-1002.22974,500,383.035072
-886.4725,500,383.035115
-867.3416,500,383.035122
-1055.4464,500,398.159957
-905.0524,500,401.228382
-882.1854,500,401.22842
-978.7179,500,401.228426
-961.51404,500,412.859816
-864.7633,500,416.528027
-804.9874,500,416.528068
-826.279,500,416.528074
-945.76996,500,429.294099
-904.0026,500,432.826324
-948.1799,500,432.826363
-926.07587,500,432.82637
-1031.6711,500,444.789984
-1058.3232,500,448.297988
-952.87427,500,448.298035
-886.286,500,448.298042
-981.8214,500,463.595881
-853.02344,500,467.006589
-959.3798,500,467.006634
-867.3215,500,467.006642
-765.2907,500,479.129652
-941.6137,500,482.49825
-860.0402,500,482.498294
-823.16016,500,482.4983
-907.0561,500,494.756106
-854.7877,500,498.131788
-969.67535,500,498.131829
-802.06055,500,498.131835
-1040.2671,500,510.848544
-940.72424,500,514.157369
-895.2302,500,514.157406
-970.0962,500,514.157412
-864.71893,500,529.055532
-1006.3306,500,532.176826
-878.46136,500,532.176867
-853.60583,500,532.176874
-844.27515,500,544.528731
-1034.3513,500,548.107295
-879.5372,500,548.107334
-841.1924,500,548.10734
-944.88257,500,560.722274
-1158.7736,500,564.302218
-928.7166,500,564.302262
-843.6454,500,564.302269
-839.4824,500,577.096429
-937.6072,500,580.325066
-921.59937,500,580.32511
-1048.9059,500,580.325117
-810.9141,500,594.039463
-986.06744,500,600.776327
-891.00867,500,600.776374
-1031.7101,500,600.77638
-964.2939,500,614.427067
-795.6198,500,618.428764
-902.9223,500,618.428808
-917.1722,500,618.428816
-905.4903,500,632.658354
-1028.0146,500,636.321628
-1116.3878,500,636.321676
-897.2412,500,636.321684
-886.2839,500,650.215394
-935.3049,500,653.893257
-1122.4854,500,653.893297
-1018.1894,500,653.893303
-1023.536,500,712.519926
-1001.7964,500,718.106732
-1070.8019,500,718.106776
-856.62946,500,718.106783
-866.79376,500,730.895734
-927.9485,500,734.072735
-1056.5891,500,734.072778
-918.2802,500,734.072798
-915.3296,500,745.4561
-892.8228,500,748.772923
-911.76807,500,748.772971
-961.8913,500,748.772977
-892.44586,500,760.696053
-964.9551,500,764.317863
-977.0315,500,764.317904
-1040.795,500,764.31791
-746.88855,500,778.067717
-864.7791,500,781.95938
-940.8004,500,781.95942
-1033.219,500,781.959427
-1059.4633,500,798.51069
-1088.5521,500,802.082138
-1309.42,500,802.082179
-1088.9148,500,802.082186
-1127.4431,500,815.851885
-1009.28217,500,819.59377
-1294.2958,500,819.593812
-1063.1832,500,819.593818
-1093.1674,500,834.617412
-1240.353,500,838.794545
-1207.477,500,838.794588
-454.98352,500,838.794594
-1151.8539,500,852.707787
-1007.5991,500,856.23313
-1196.9894,500,856.233169
-1108.9432,500,856.233175
-1162.3777,500,872.686999
-1007.68353,500,876.503055
-933.8288,500,876.503093
-1106.0266,500,876.503099
-1161.8992,500,890.722537
-863.0333,500,894.583925
-1024.5105,500,894.583975
-1043.1583,500,894.583982
-975.9046,500,909.682533
-1018.1899,500,913.206856
-1059.0355,500,913.2069
-1149.366,500,913.206907
-974.79004,500,927.632623
-804.16833,500,931.826882
-1017.34784,500,931.826925
-869.15173,500,931.826931
-1066.9204,500,947.889592
-1088.6797,500,951.455105
-1046.5475,500,951.455146
-1370.7666,500,951.455154
-1047.1825,500,966.177145
-945.62085,500,970.306649
-858.15924,500,970.306691
-1166.8943,500,970.306697
-1073.9135,500,985.21349
-1071.278,500,989.523242
-1170.0745,500,989.523287
-1215.9965,500,989.523292
-1154.6484,500,1003.454301
-1396.2854,500,1006.884666
-943.3105,500,1006.884706
-860.4285,500,1006.884715
-942.23114,500,1023.739206
-994.1321,500,1027.221809
-1030.2528,500,1027.221852
-857.8334,500,1027.221858
-985.3675,500,1041.825844
-1050.9491,500,1045.650219
-973.3547,500,1045.650259
-744.5233,500,1045.650266
-880.8413,500,1060.812212
-942.79443,500,1064.430188
-1003.35266,500,1064.430234
-1143.9774,500,1064.430243
-872.1148,500,1078.753778
-894.4812,500,1082.301733
-922.9046,500,1082.301772
-1191.178,500,1082.301778
-1166.885,500,1099.355293
-973.8672,500,1102.491916
-858.6942,500,1102.49199
-1088.5662,500,1102.491997
-1061.7339,500,1117.073581
-1108.7235,500,1120.955666
-963.3271,500,1120.955709
-860.62836,500,1120.955715
-1015.8415,500,1135.611697
-1011.6849,500,1139.226752
-1043.0916,500,1139.226794
-846.2206,500,1139.226801
-903.31586,500,1153.061619
-979.40735,500,1156.666575
-950.78345,500,1156.666616
-1075.3834,500,1156.666623
-1002.96454,500,1173.545883
-866.6091,500,1176.826533
-880.5432,500,1176.826574
-1027.5472,500,1176.82658
-1088.4432,500,1191.210854
-975.4197,500,1195.240643
-969.14624,500,1195.240685
-854.47076,500,1195.240691
-951.2971,500,1208.947656
-902.9047,500,1212.832298
-1016.67236,500,1212.83234
-850.9303,500,1212.832347
-1010.2055,500,1225.855347
-1029.2281,500,1229.243855
-878.5454,500,1229.2439
-837.9142,500,1229.243906
-838.6637,500,1246.48009
-859.3084,500,1249.686634
-671.0859,500,1249.686677
-1033.8497,500,1249.686683
-830.0746,500,1264.346209
-947.91785,500,1268.393318
-680.313,500,1268.393363
-844.10315,500,1268.393371
-992.9132,500,1282.686364
-899.8833,500,1286.639203
-1073.4543,500,1286.639249
-870.1237,500,1286.639256
-836.3763,500,1299.933665
-998.1275,500,1303.994136
-928.8068,500,1303.994179
-830.3733,500,1303.994199
-809.65216,500,1320.367521
-1044.9658,500,1324.310125
-821.3098,500,1324.31017
-849.61774,500,1324.310177
-914.1408,500,1338.862779
-902.09564,500,1342.694441
-892.475,500,1342.694481
-868.1729,500,1342.694488
-939.36163,500,1357.034303
-909.2018,500,1360.817664
-865.4295,500,1360.817707
-940.2234,500,1360.817713
-826.9315,500,1374.376251
-856.5505,500,1378.21745
-862.1556,500,1378.2175
-931.979,500,1378.217531
-988.2276,500,1392.653443
-822.0177,500,1399.093185
-938.5397,500,1399.09323
-1047.9783,500,1399.093237
-868.5808,500,1411.339877
-821.3516,500,1414.619398
-827.8122,500,1414.61944
-1038.023,500,1414.619447
-926.2102,500,1426.761237
-646.07733,469,1429.083908
-916.5387,500,1430.070172
-828.9479,500,1430.070215
-887.9246,500,1496.691724
-835.21204,500,1498.887555
-902.53784,500,1499.842221
-1042.2998,500,1499.842264
-866.07605,500,1512.724212
-885.0105,500,1518.088595
-826.14233,500,1519.234096
-848.7281,500,1519.23414
-912.1085,500,1533.846405
-877.2123,500,1536.354803
-905.3264,500,1537.558379
-808.16943,500,1537.558425
-817.2723,500,1551.796632
-824.3542,500,1554.064302
-845.9439,500,1555.174046
-876.2219,500,1555.17415
-948.64465,500,1569.33201
-843.046,500,1571.929406
-966.748,500,1573.136784
-902.6853,500,1573.136823
-327.2987,243,1580.669202
-772.27515,500,1586.864063
-880.37103,500,1590.387638
-796.25824,500,1590.38768
-824.81976,500,1600.077152
-798.03424,500,1606.762351
-799.73413,500,1609.965598
-850.331,500,1609.965639
-823.8532,500,1617.637949
-816.04626,500,1624.372911
-848.38776,500,1627.657858
-822.38025,500,1627.6579
-834.7226,500,1635.013363
-892.69415,500,1642.531688
-597.04517,500,1646.463961
-792.15094,500,1646.464003
-794.39886,500,1654.348636
-852.86914,500,1660.905015
-845.1725,500,1664.953716
-864.2026,500,1664.953758
-774.638,500,1674.719583
-845.4956,500,1681.346422
-817.0885,500,1685.25186
-821.96313,500,1685.251902
-954.6702,500,1692.183512
-824.7485,500,1698.743518
-788.6568,500,1702.346428
-819.09546,500,1702.346489
-798.81647,500,1709.599161
-765.85974,500,1716.15864
-761.7353,500,1719.723655
-812.2336,500,1719.723697
-860.25616,500,1727.33155
-805.3974,500,1733.764638
-826.52966,500,1737.468186
-810.0782,500,1737.468227
-790.1273,500,1748.613865
-856.4959,500,1754.552485
-835.1162,500,1758.140882
-762.05634,500,1758.140922
-782.686,500,1766.053644
-762.82,500,1772.560429
-794.5777,500,1776.338773
-793.4682,500,1776.338817
-751.2794,500,1783.382187
-767.5134,500,1789.967826
-791.9677,500,1793.454494
-756.5153,500,1793.454534
-781.04376,500,1800.815634
-764.83295,500,1807.559021
-766.25165,500,1811.338773
-786.36456,500,1811.338816
-800.99567,500,1821.267316
-740.50006,500,1828.2585
-752.927,500,1832.220599
-782.9773,500,1832.22064
-756.94824,500,1839.38254
-794.26056,500,1845.82643
-805.92096,500,1849.881701
-779.7446,500,1849.881747
-776.61975,500,1856.861602
-759.5561,500,1863.854491
-754.38043,500,1867.792301
-789.30054,500,1867.792342
-770.0459,500,1875.265734
-781.5782,500,1881.342255
-753.0061,500,1884.377656
-777.4003,500,1884.377698
-756.9718,500,1893.235046
-807.6176,500,1898.849462
-764.5652,500,1902.097409
-740.0073,500,1902.09745
-761.2376,500,1908.851487
-760.43854,500,1914.543062
-748.42676,500,1918.500532
-723.7953,500,1918.500573
-818.96295,500,1926.050496
-768.74646,500,1932.287822
-755.0305,500,1935.636262
-782.4171,500,1935.636302
-783.1862,500,1942.904566
-800.2186,500,1948.898079
-810.9396,500,1952.762206
-755.3999,500,1952.762246
-755.9241,500,1960.265206
-780.5637,500,1969.216309
-748.25024,500,1972.541646
-750.0802,500,1972.541687
-783.86835,500,1978.887675
-775.0932,500,1984.778005
-743.78485,500,1988.046656
-774.1886,500,1988.046697
-763.41345,500,1994.926176
-751.6113,500,2000.786391
-753.0059,500,2004.686191
-728.4716,500,2004.686236
-745.7814,500,2012.461274
-756.5263,500,2019.02343
-738.18396,500,2022.675659
-732.13635,500,2022.675699
-744.08594,500,2030.019049
-761.2583,500,2039.137212
-758.20264,500,2042.391871
-752.54193,500,2042.391915
-812.39923,500,2048.979137
-743.15045,500,2054.85061
-753.98224,500,2058.392297
-745.0236,500,2058.392337
-743.9368,500,2065.570543
-746.0767,500,2071.058877
-726.41437,500,2074.16777
-759.54443,500,2074.167813
-731.9757,500,2080.687109
-759.8028,500,2087.146653
-754.4725,500,2090.766125
-748.0505,500,2090.766164
-763.5913,500,2098.172299
-747.46014,500,2107.804441
-753.00275,500,2111.00654
-775.86835,500,2111.006579
-759.07794,500,2118.403953
-723.4592,500,2124.580165
-715.3834,500,2128.098174
-749.1936,500,2128.098215
-759.3754,500,2135.215692
-725.3402,500,2141.690982
-734.2771,500,2145.33999
-729.11664,500,2145.340032
-754.45667,500,2152.293459
-746.2667,500,2158.218427
-740.0851,500,2161.826052
-745.81793,500,2161.826092
-756.1952,500,2169.75027
-758.21954,500,2179.110634
-747.6909,500,2182.480179
-736.7112,500,2182.480221
-724.20056,500,2189.181311
-719.08246,500,2194.922288
-727.2518,500,2198.193569
-736.4787,500,2198.19361
-704.5229,500,2257.031198
-719.42786,500,2262.568951
-739.2077,500,2265.763222
-748.805,500,2265.763269
-740.5759,500,2272.278653
-754.3834,500,2277.900341
-735.77875,500,2281.597641
-725.5163,500,2281.597684
-743.34204,500,2288.422361
-754.0903,500,2294.570446
-760.7891,500,2301.059156
-761.7981,500,2301.059199
-712.0518,500,2308.257112
-724.2051,500,2313.901242
-718.17676,500,2317.304707
-721.6641,500,2317.304747
-736.3988,500,2324.453751
-736.5254,500,2330.873321
-735.3858,500,2334.417252
-725.7176,500,2334.4173
-721.9879,500,2341.681486
-727.5184,500,2348.341468
-725.77045,500,2351.944305
-751.3538,500,2351.944345
-729.3053,500,2358.600859
-719.9826,500,2365.059623
-742.6971,500,2371.467801
-737.32965,500,2371.467844
-754.62744,500,2377.836685
-742.2822,500,2383.908873
-727.04236,500,2387.551353
-720.1549,500,2387.551394
-737.9706,500,2394.642065
-745.5468,500,2400.904307
-762.73804,500,2404.46891
-722.58966,500,2404.468958
-714.4747,500,2411.935513
-754.197,500,2417.933813
-723.8055,500,2421.376468
-704.726,500,2421.376535
-727.4606,500,2428.099479
-730.8513,500,2434.051597
-729.3661,500,2437.318184
-728.2558,500,2437.318252
-711.56036,500,2447.311532
-707.0203,500,2453.850774
-714.40063,500,2457.795302
-719.899,500,2457.795346
-714.13934,500,2464.565939
-710.2063,500,2471.04296
-732.3565,500,2474.728146
-723.19727,500,2474.728186
-731.2364,500,2481.86147
-711.25134,500,2488.631077
-717.69257,500,2492.500926
-717.41864,500,2492.500975
-715.6991,500,2499.448023
-724.623,500,2505.73038
-768.3793,500,2509.638576
-701.1411,500,2509.638618
-732.0612,500,2519.096536
-711.5868,500,2525.515167
-717.94055,500,2529.126197
-710.6135,500,2529.126236
-715.55237,500,2536.297492
-732.5551,500,2542.869344
-705.2842,500,2546.640726
-725.86536,500,2546.640769
-774.8865,500,2554.016461
-729.5165,500,2560.192803
-743.56305,500,2563.691406
-696.7234,500,2563.691447
-706.7337,500,2571.337438
-730.06744,500,2577.59415
-716.8169,500,2581.18355
-702.81635,500,2581.183592
-711.10754,500,2590.559469
-731.01465,500,2596.347394
-711.17847,500,2599.795312
-701.4961,500,2599.795353
-700.88837,500,2607.555341
-727.58386,500,2614.003818
-714.5412,500,2617.564363
-720.82355,500,2617.564404
-729.51215,500,2625.144257
-701.9424,500,2631.930716
-711.6199,500,2635.577469
-704.30084,500,2635.57751
-727.8638,500,2642.518127
-746.43146,500,2649.029162
-711.55133,500,2652.881127
-702.4413,500,2652.881167
-714.4506,500,2662.113791
-710.51385,500,2668.229483
-774.21564,500,2672.062868
-705.44354,500,2672.062911
-691.9967,500,2680.348602
-711.9457,500,2686.869547
-731.0706,500,2690.210626
-709.76086,500,2690.210669
-701.7063,500,2697.257766
-693.9133,500,2703.424083
-711.89667,500,2707.202949
-707.72754,500,2707.202991
-709.59467,500,2714.829814
-708.0975,500,2720.71805
-710.1042,500,2724.372109
-696.477,500,2724.37215
-724.68616,500,2731.711803
-714.3408,500,2739.993943
-719.8787,500,2743.600588
-716.7964,500,2743.600628
-707.1605,500,2751.180209
-721.5021,500,2757.315813
-718.52014,500,2760.862276
-704.6215,500,2760.862315
-708.39514,500,2768.53697
-702.6204,500,2775.643637
-713.2838,500,2779.606184
-705.0713,500,2779.606226
-715.27637,500,2787.460663
-701.43896,500,2794.033005
-713.93396,500,2797.695864
-720.17114,500,2797.695905
-713.9552,500,2804.779355
-708.33655,500,2814.116313
-732.6902,500,2817.80286
-715.38007,500,2817.802907
