#{"t_start": 1787730062.7488403, "env_id": "None"}
r,l,t
-1147.9008,500,21.788493
-1071.2223,500,21.788535
-1253.9923,500,21.788541
-998.02325,500,21.788546
-1127.9744,500,37.685679
-1071.462,500,37.685718
-1124.4042,500,37.685724
-1203.8556,500,37.685729
-945.8382,500,53.534817
-1060.709,500,53.534859
-1094.4193,500,53.534866
-1223.1074,500,53.53487
-1095.3456,500,69.755636
-952.78955,500,69.755674
-1163.6095,500,69.755681
-1078.3462,500,69.755685
-1057.4269,500,91.129307
-1085.7749,500,91.129356
-1403.7722,500,91.129363
-1115.0785,500,91.129367
-884.52686,500,109.024858
-1098.3114,500,109.024897
-985.5244,500,109.024903
-1335.6858,500,109.024907
-1009.72565,500,125.524747
-1299.047,500,125.524789
-1198.1611,500,125.524796
-1131.1888,500,125.524801
-1009.26697,500,142.817538
-872.97394,500,142.81758
-1023.4531,500,142.817586
-1068.6346,500,142.81759
-1051.9014,500,161.559911
-1014.6698,500,161.559957
-968.48395,500,161.559964
-1113.2664,500,161.559968
-1081.9872,500,180.451921
-902.7822,500,180.451965
-1126.3564,500,180.451971
-881.50885,500,180.451975
-961.5645,500,196.526305
-950.67084,500,196.52635
-1105.3156,500,196.526357
-1029.1239,500,196.526361
-1136.6094,500,211.86026
-976.43134,500,211.860303
-973.34845,500,211.86031
-999.7131,500,211.860314
-1034.2633,500,229.17102
-818.72577,500,229.171061
-940.37476,500,229.171067
-906.0847,500,229.171072
-983.3605,500,246.430804
-1059.3727,500,246.430839
-868.84265,500,246.430845
-982.03467,500,246.43085
-1021.36926,500,264.621009
-1096.531,500,264.621058
-924.8695,500,264.621065
-977.3733,500,264.621069
-1079.6475,500,283.388956
-989.9875,500,283.388995
-1157.28,500,283.389001
-1093.7721,500,283.389005
-1171.3588,500,304.310566
-1055.5237,500,304.310617
-864.11316,500,304.310624
-1116.919,500,304.310629
-904.4895,500,321.878455
-1089.6681,500,321.878494
-835.9243,500,321.878501
-938.08655,500,321.878505
-927.90015,500,339.469398
-842.2941,500,339.469442
-862.4569,500,339.469448
-1011.4706,500,339.469453
-991.4986,500,357.875378
-1018.12054,500,357.87542
-988.8877,500,357.875427
-1093.8823,500,357.875432
-991.4316,500,377.118863
-966.569,500,377.118906
-1070.704,500,377.118913
-910.115,500,377.118918
-1090.3806,500,395.130405
-915.3652,500,395.130442
-817.0288,500,395.130449
-939.3927,500,395.130454
