#{"t_start": 1788244869.6534286, "env_id": "None"}
r,l,t
-1241.7408,500,36.085032
-1226.2041,500,36.085092
-1345.3854,500,36.085099
-1367.6774,500,36.085105
-992.0273,500,52.316288
-990.0426,500,52.316361
-1429.539,500,52.316369
-1431.9686,500,52.316374
-1219.4447,500,68.303108
-1158.4092,500,68.303165
-924.956,500,68.303173
-959.634,500,68.303178
-1119.2695,500,84.027183
-1126.9738,500,84.027255
-1121.0568,500,84.027262
-1167.9612,500,84.027267
-1134.8208,500,102.758123
-1125.9482,500,102.758205
-1170.6797,500,102.758212
-1251.5767,500,102.758217
-1309.7285,500,118.638319
-1411.2885,500,118.638412
-1100.3462,500,118.63842
-1116.9071,500,118.638427
-1298.1487,500,135.021215
-985.23315,500,135.021265
-1159.1127,500,135.021271
-1422.0676,500,135.021276
-1217.2949,500,151.511592
-1225.9031,500,151.511668
-1106.2958,500,151.511675
-925.6894,500,151.511679
-931.6706,500,171.445325
-1368.3837,500,171.445398
-1127.0593,500,171.445407
-998.89685,500,171.445413
-780.0523,500,188.1575
-992.2034,500,188.157572
-1270.0309,500,188.157578
-1191.7247,500,188.157583
-967.68756,500,205.007242
-1306.965,500,205.00732
-1074.2762,500,205.007329
-1158.095,500,205.007333
-1148.9183,500,221.743636
-1120.7922,500,221.743706
-1196.396,500,221.743713
-1302.4397,500,221.743718
-1138.9618,500,241.295539
-887.02875,500,241.295588
-1187.625,500,241.295595
-1037.7048,500,241.295601
-1333.6421,500,258.140152
-1194.2174,500,258.140233
-1055.1256,500,258.140239
-1284.5287,500,258.140245
-890.22955,500,276.109354
-929.4688,500,276.109433
-1153.8511,500,276.109441
-982.45215,500,276.109446
-1336.582,500,293.219804
-1294.0405,500,293.219886
-1196.1644,500,293.219895
-1106.9878,500,293.219901
-1195.716,500,313.411583
-872.6287,500,313.411687
-1067.8691,500,313.411694
-861.3548,500,313.411699
-1191.9459,500,330.483911
-1013.4142,500,330.483956
-1148.8413,500,330.483962
-1208.594,500,330.483966
-1232.8715,500,347.467944
-1153.0945,500,347.467988
-1146.7568,500,347.467994
-987.5453,500,347.467999
-995.9842,500,363.941145
-1205.7241,500,363.94119
-1087.0065,500,363.941197
-973.54443,500,363.941201
-945.7442,500,381.983413
-903.931,500,381.98346
-1172.7372,500,381.983468
-946.55457,500,381.983473
-941.85565,500,398.130568
-1252.2312,500,398.130611
-1221.3788,500,398.130617
-1110.247,500,398.130621
-1265.1173,500,414.19476
-1211.1581,500,414.194806
-910.96704,500,414.194813
-860.23114,500,414.194818
-1081.5701,500,430.208649
-1019.2011,500,430.208696
-860.3851,500,430.208703
-1114.5923,500,430.208708
-1019.9381,500,449.505772
-1272.2872,500,449.505822
-1261.0094,500,449.505829
-1311.1459,500,449.505834
-1239.0115,500,465.521221
-1071.0952,500,465.521269
-823.882,500,465.521275
-1356.3722,500,465.521279
-938.2838,500,480.072554
-966.97473,500,480.072599
-932.3759,500,480.072606
-1449.9342,500,480.07261
-872.3345,500,496.615881
-1222.0267,500,496.615928
-963.69165,500,496.615935
-824.7409,500,496.61594
-1078.3928,500,515.20506
-1085.5206,500,515.205108
-1102.9686,500,515.205115
-1021.33203,500,515.20512
-921.793,500,531.960863
-902.2982,500,531.960904
-889.7249,500,531.96091
-993.0981,500,531.960915
-1251.7058,500,547.938403
-1136.034,500,547.938449
-1041.9209,500,547.938455
-1195.3425,500,547.93846
-1388.1456,500,563.20763
-946.3938,500,563.207673
-1029.1825,500,563.20768
-1172.9845,500,563.207685
-1079.4023,500,580.784514
-1011.4211,500,580.784559
-956.8394,500,580.784589
-1169.7173,500,580.784594
-882.863,500,596.275695
-805.12714,500,596.275742
-1028.5508,500,596.275749
-855.0898,500,596.275754
-1216.9001,500,611.674083
-1167.1956,500,611.674137
-737.6548,500,611.674146
-1207.3569,500,611.674152
-1182.7258,500,628.226192
-1089.8403,500,628.22624
-1098.3749,500,628.226248
-1132.234,500,628.226253
-984.92377,500,645.5094
-1098.1246,500,645.509444
-1191.8182,500,645.509451
-1152.5962,500,645.509455
-1252.9357,500,662.41997
-1157.9576,500,662.420041
-1054.5703,500,662.420068
-1037.595,500,662.420074
-1133.7234,500,678.940076
-1023.602,500,678.94013
-982.97797,500,678.940137
-1103.1245,500,678.940142
-1091.3391,500,695.147981
-952.1995,500,695.148033
-854.78186,500,695.148051
-1255.3425,500,695.148056
-1134.2405,500,759.304968
-855.8699,500,759.305025
-1076.575,500,759.305034
-980.2396,500,759.305038
-1078.6182,500,774.467433
-1199.1366,500,774.467475
-1016.74634,500,774.467481
-1143.7227,500,774.467486
-840.99475,500,789.081706
-978.88776,500,789.081753
-897.6891,500,789.081759
-1029.2649,500,789.081763
-947.38586,500,804.197836
-1054.434,500,804.197884
-1103.021,500,804.197891
-944.63385,500,804.197896
-966.21045,500,819.3204
-950.6206,500,819.320444
-892.8093,500,819.320451
-1202.9647,500,819.320457
-1056.7816,500,836.228964
-1148.935,500,836.229009
-1226.5026,500,836.229026
-1114.3093,500,836.229031
-1245.0608,500,850.526781
-902.96844,500,850.526828
-1398.1954,500,850.526835
-1097.6844,500,850.52684
-948.024,500,865.316236
-1240.5435,500,865.316282
-1222.7994,500,865.316289
-970.24097,500,865.316294
-1081.1993,500,880.008502
-841.7929,500,880.008548
-1088.0441,500,880.008555
-932.4559,500,880.00856
-1046.9192,500,897.868729
-1374.1096,500,897.868777
-1073.2115,500,897.868784
-1265.7316,500,897.868789
-1243.8326,500,912.91958
-1167.5435,500,912.919624
-1049.475,500,912.91963
-1022.4055,500,912.919635
-710.76025,500,928.784896
-987.48944,500,928.784944
-910.23975,500,928.78495
-1240.0963,500,928.784955
-1355.0803,500,944.764996
-1022.51404,500,944.765073
-937.91846,500,944.765088
-900.7064,500,944.765093
-988.1382,500,963.830316
-818.88947,500,963.830363
-879.9578,500,963.83037
-1123.5713,500,963.830375
-1057.0104,500,979.404828
-888.93835,500,979.404873
-1298.3923,500,979.404881
-780.9141,500,979.404886
-990.42267,500,993.632873
-949.3687,500,993.632916
-1079.198,500,993.632922
-1298.6488,500,993.632927
-1166.7856,500,1007.964929
-931.60004,500,1007.964976
-992.6985,500,1007.964982
-1063.9678,500,1007.964987
-1048.1375,500,1024.838962
-1014.0662,500,1024.839006
-1097.7927,500,1024.839012
-1098.5208,500,1024.839077
-1354.6162,500,1039.532957
-1218.388,500,1039.533002
-1201.4032,500,1039.533009
-1164.6638,500,1039.53302
-931.04846,500,1054.633612
-1145.0857,500,1054.633657
-1171.2742,500,1054.633663
-995.35016,500,1054.633667
-1066.3986,500,1068.960443
-1267.8517,500,1068.960489
-1358.7308,500,1068.960496
-1088.8246,500,1068.9605
-1182.1989,500,1085.345488
-861.43036,500,1085.345534
-1146.5504,500,1085.34554
-1082.5273,500,1085.345545
-1039.4257,500,1099.68438
-870.6155,500,1099.684428
-1022.9075,500,1099.684436
-1137.1783,500,1099.684443
-1240.2858,500,1113.19883
-897.5888,500,1113.198878
-1216.3265,500,1113.198884
-1182.3295,500,1113.198889
-1071.127,500,1127.474114
-1060.1073,500,1127.474158
-1045.0786,500,1127.474164
-1125.8179,500,1127.474169
-960.6779,500,1145.304509
-1206.9884,500,1145.304558
-1084.8723,500,1145.304587
-821.5264,500,1145.304595
-906.5386,500,1161.343515
-1070.2307,500,1161.343561
-1268.6592,500,1161.343567
-1180.8257,500,1161.343571
-941.64764,500,1176.459745
-1156.7909,500,1176.459794
-1077.008,500,1176.459801
-921.2787,500,1176.459806
-1204.7695,500,1192.548962
-954.7186,500,1192.549011
-1112.9143,500,1192.549026
-1147.0321,500,1192.549031
-1302.0469,500,1211.380314
-944.716,500,1211.380364
-914.5165,500,1211.38037
-1114.2969,500,1211.380375
-957.26,500,1226.14093
-1209.2506,500,1226.140975
-1062.8132,500,1226.140982
-1137.3766,500,1226.140988
-1225.288,500,1239.791728
