#{"t_start": 1788251195.485087, "env_id": "None"}
r,l,t
-945.53143,500,24.771472
-1013.60645,500,24.77152
-949.84894,500,24.771527
-973.89996,500,24.771533
-961.4336,500,38.286244
-991.99304,500,38.28628
-870.3647,500,38.286286
-923.3295,500,38.286291
-1006.9073,500,53.979542
-822.16095,500,53.979592
-1143.6752,500,53.979599
-1050.8914,500,53.979604
-985.97577,500,68.903599
-1060.5099,500,68.903644
-874.3992,500,68.90365
-979.9709,500,68.903656
-855.15125,500,87.795517
-897.74347,500,87.795565
-889.57007,500,87.795572
-865.33685,500,87.795577
-992.3834,500,103.55579
-954.62787,500,103.555844
-947.2418,500,103.555853
-963.08496,500,103.555857
-1013.8047,500,119.507855
-964.30804,500,119.507904
-974.8472,500,119.507912
-931.76105,500,119.507919
-983.9276,500,136.895129
-954.7085,500,136.895175
-854.531,500,136.895181
-1042.5006,500,136.895185
-874.3333,500,153.646344
-1035.8815,500,153.646396
-1052.3838,500,153.646403
-901.6679,500,153.646408
-913.9856,500,169.154211
-858.4263,500,169.154254
-973.2742,500,169.154261
-887.2259,500,169.154265
-1055.6068,500,185.511174
-866.34235,500,185.511218
-987.25775,500,185.511226
-957.5223,500,185.51123
-1045.4108,500,201.848942
-870.9216,500,201.848987
-938.58405,500,201.848994
-978.21295,500,201.848999
-991.57135,500,220.296818
-1023.3781,500,220.296865
-922.30035,500,220.296873
-919.48663,500,220.296877
-1014.37976,500,235.749474
-1061.9348,500,235.749516
-1104.0663,500,235.749523
-943.91364,500,235.749528
-1019.3564,500,252.325566
-948.6622,500,252.325606
-893.08734,500,252.325613
-999.44257,500,252.325618
-998.0911,500,267.772462
-947.04987,500,267.772505
-996.24695,500,267.772512
-879.2156,500,267.772517
-1013.0675,500,284.802701
-835.34375,500,284.802746
-906.21594,500,284.802753
-1045.4702,500,284.802758
-993.23663,500,302.927083
-795.95,500,302.927129
-970.9453,500,302.927135
-1004.12476,500,302.927141
-982.3675,500,320.380833
-926.67596,500,320.380897
-990.3123,500,320.380908
-815.74835,500,320.380915
-1012.2829,500,337.635379
-969.6228,500,337.635424
-951.1645,500,337.635432
-962.6181,500,337.635436
-923.41656,500,356.615767
-869.817,500,356.615811
-775.86694,500,356.615818
-1017.54034,500,356.615822
-967.4161,500,373.777079
-928.7907,500,373.777132
-920.97906,500,373.777139
-1028.3732,500,373.777144
-954.0967,500,391.16341
-901.27014,500,391.163461
-934.02405,500,391.163468
-977.7129,500,391.163473
-941.86017,500,409.699277
-866.5003,500,409.699323
-898.6913,500,409.69933
-928.2287,500,409.699335
-836.5536,500,429.322585
-877.06573,500,429.322632
-907.0443,500,429.32264
-684.33875,500,429.322644
-746.7477,500,447.631964
-915.9714,500,447.632009
-983.5913,500,447.632015
-810.49036,500,447.63202
-909.4658,500,465.110084
-934.16296,500,465.11013
-841.54,500,465.110138
-814.55817,500,465.110143
-874.8413,500,483.045559
-893.99963,500,483.045604
-764.62195,500,483.045612
-855.84033,500,483.045616
-833.9898,500,500.430239
-787.6182,500,500.430289
-963.14014,500,500.43032
-1015.69305,500,500.430326
-926.4632,500,517.585109
-813.5491,500,517.585155
-1086.718,500,517.585163
-920.9444,500,517.585168
-917.1476,500,533.874314
-898.4531,500,533.874367
-883.223,500,533.874376
-923.8407,500,533.87438
-894.5031,500,551.046958
-899.6096,500,551.047004
-893.5298,500,551.047012
-771.03156,500,551.047017
-968.2034,500,571.575429
-854.1033,500,571.575479
-900.0905,500,571.575487
-823.51685,500,571.575492
-930.0054,500,587.607
-809.1765,500,587.607044
-830.9475,500,587.607051
-886.49365,500,587.607056
-860.53656,500,603.515519
-875.1886,500,603.51559
-921.6985,500,603.515599
-1000.1343,500,603.515604
-938.591,500,619.761175
-854.9824,500,619.761223
-756.9078,500,619.761229
-829.2606,500,619.761233
-747.4584,500,638.949795
-827.83997,500,638.949855
-829.41223,500,638.949868
-897.2638,500,638.949879
-827.3495,500,654.467038
-783.33124,500,654.467083
-906.89734,500,654.467091
-948.7361,500,654.467096
-843.0019,500,670.134089
-868.5602,500,670.134133
-927.38367,500,670.134148
-839.7748,500,670.134153
-798.9583,500,685.865764
-907.89874,500,685.865809
-898.54193,500,685.865815
-887.8211,500,685.865819
-828.65137,500,751.180068
-773.2646,500,751.180111
-900.8138,500,751.180118
-530.9053,500,751.180123
-861.0614,500,766.192044
-753.6289,500,766.192089
-966.09766,500,766.192095
-844.5541,500,766.1921
-871.27576,500,781.690497
-908.73834,500,781.690545
-860.9886,500,781.690555
-830.00616,500,781.690561
-971.7054,500,798.916301
-746.1737,500,798.916378
-805.24634,500,798.916386
-650.7117,500,798.916391
-817.89844,500,815.214921
-884.26,500,815.214962
-886.41974,500,815.214968
-766.35443,500,815.214973
-765.6967,500,834.481671
-894.6366,500,834.481712
-781.4721,500,834.481718
-962.04034,500,834.481723
-744.60645,500,850.420109
-1015.6893,500,850.420155
-860.7665,500,850.420162
-862.6267,500,850.420167
-935.4265,500,866.349156
-869.29895,500,866.349198
-914.8226,500,866.349205
-882.598,500,866.34921
-1058.2823,500,883.65366
-836.05383,500,883.653708
-746.51483,500,883.653716
-783.8606,500,883.653722
-943.2354,500,902.44418
-822.0444,500,902.444225
-766.8646,500,902.444232
-745.41895,500,902.444237
-904.63354,500,918.693233
-833.24615,500,918.693276
-855.02136,500,918.693282
-886.8256,500,918.693286
-851.35614,500,935.015361
-802.7951,500,935.015478
-853.9355,500,935.015492
-776.83813,500,935.015497
-776.24756,500,952.595742
-941.5115,500,952.595785
-801.73505,500,952.595791
-982.57916,500,952.595796
-770.41876,500,973.363645
-775.32117,500,973.363689
-671.4495,500,973.363697
-826.1358,500,973.363701
-866.65857,500,991.041402
-850.4239,500,991.041447
-926.4918,500,991.041454
-911.23584,500,991.04146
-762.311,500,1008.636904
-746.8735,500,1008.636953
-780.50635,500,1008.636962
-791.9191,500,1008.636967
-842.3512,500,1025.279659
-885.1292,500,1025.279701
-833.224,500,1025.279708
-827.5473,500,1025.279713
-951.40625,500,1046.488139
-688.0464,500,1046.488186
-801.5528,500,1046.488193
-831.4087,500,1046.488198
-754.56,500,1063.934632
-888.5593,500,1063.934672
-902.82086,500,1063.934679
-871.38934,500,1063.934685
-854.9526,500,1081.10534
-847.4762,500,1081.105467
-885.0751,500,1081.105491
-946.9522,500,1081.105498
-840.7144,500,1098.328182
-882.24713,500,1098.328226
-821.84937,500,1098.328233
-1051.4131,500,1098.328238
-881.4921,500,1118.640131
-880.35895,500,1118.640177
-808.57,500,1118.640184
-850.37146,500,1118.640188
-867.94025,500,1136.86482
-340.01553,500,1136.864862
-747.10376,500,1136.86487
-767.2541,500,1136.864875
-855.5686,500,1153.866947
-900.00085,500,1153.867009
-815.1851,500,1153.867021
-877.17816,500,1153.867029
-756.86163,500,1171.881959
-844.8413,500,1171.882001
-808.9055,500,1171.882007
-825.6421,500,1171.882012
-870.4234,500,1191.037249
-784.7375,500,1191.037299
-843.2588,500,1191.037306
-781.58673,500,1191.037311
-783.31396,500,1209.648395
-871.8002,500,1209.648436
-898.983,500,1209.648443
-909.27356,500,1209.648448
-906.19165,500,1228.372604
-879.9342,500,1228.372648
-742.5226,500,1228.372655
-864.43066,500,1228.372659
-873.6069,500,1246.614664
-949.486,500,1246.614705
-777.4799,500,1246.614712
-810.43036,500,1246.614717
-906.3705,500,1267.058936
-867.82245,500,1267.05898
-797.61847,500,1267.058987
-793.372,500,1267.058992
-845.5017,500,1284.470178
-902.1045,500,1284.470224
-771.26874,500,1284.470231
-898.55774,500,1284.470236
-856.88416,500,1302.789625
-824.36456,500,1302.789672
-769.43005,500,1302.789678
-955.55695,500,1302.789683
-985.3223,500,1321.125164
-950.27893,500,1321.125208
-871.547,500,1321.125215
-899.1591,500,1321.12522
-834.58203,500,1342.7241
-766.63306,500,1342.724147
-465.1319,500,1342.724154
-922.53455,500,1342.724158
-844.8797,500,1358.673563
-927.354,500,1358.673606
-780.7755,500,1358.673613
-828.2546,500,1358.673618
-913.9587,500,1375.6467
-854.19617,500,1375.646744
-858.80975,500,1375.64675
-796.3641,500,1375.646755
-852.99677,500,1393.288643
-902.1774,500,1393.288689
-838.91376,500,1393.288696
-790.7865,500,1393.288707
-828.6656,500,1413.497021
-754.07056,500,1413.497068
-884.8215,500,1413.497075
-876.5982,500,1413.497081
-779.40784,500,1430.349554
-864.2602,500,1430.349597
-732.1342,500,1430.349604
-807.80524,500,1430.349608
-795.1436,500,1448.240532
-823.40186,500,1448.240573
-895.6676,500,1448.24058
-862.91736,500,1448.240587
-942.2517,500,1518.025305
-433.35855,500,1518.025367
-826.17084,500,1518.025377
-747.4987,500,1518.025382
-801.4466,500,1536.423134
-782.9617,500,1536.423179
-821.2928,500,1536.423185
-821.7638,500,1536.42319
-127.5316,151,1541.593419
-862.8223,500,1553.362647
-857.29126,500,1553.362693
-761.8254,500,1553.362701
-833.56305,500,1558.551385
-897.42163,500,1571.682606
-478.61417,500,1571.682655
-759.3449,500,1571.682661
-748.27716,500,1576.843542
-753.51746,500,1588.014354
-914.24695,500,1588.014407
-916.17017,500,1588.014414
-853.87836,500,1593.209342
-775.8162,500,1604.942104
-785.25134,500,1604.942148
-899.45996,500,1604.942154
-843.12195,500,1612.973459
-892.28015,500,1624.002866
-766.882,500,1624.00291
-823.3311,500,1624.002916
-840.45984,500,1629.329472
-769.4248,500,1640.745725
-880.16,500,1640.745768
-770.89655,500,1640.745773
-838.4699,500,1645.736595
-738.78723,500,1657.402076
-775.8783,500,1657.402121
-856.05475,500,1657.402128
-813.7681,500,1662.64027
-844.75903,500,1674.360081
-740.7873,500,1674.360125
-762.64984,500,1674.360132
-864.79474,500,1682.100222
-800.41693,500,1693.859494
-884.797,500,1693.859542
-824.22943,500,1693.859549
-775.76855,500,1699.045901
-710.8948,500,1711.74589
-821.2317,500,1711.745938
-834.2687,500,1711.745946
-881.38824,500,1717.077958
-863.66785,500,1728.630612
-766.4004,500,1728.630656
-740.0843,500,1728.630663
-832.04736,500,1733.98926
-874.0688,500,1746.38359
-815.7529,500,1746.383653
-787.64075,500,1746.383667
-728.59283,500,1754.688249
-735.64453,500,1766.116733
-838.66425,500,1766.116775
-763.81506,500,1766.116781
-786.7533,500,1771.439113
-768.45105,500,1783.3484
-780.55365,500,1783.348451
-829.28906,500,1783.348459
-759.806,500,1788.896696
-866.485,500,1801.607007
-728.455,500,1801.607054
-888.91284,500,1801.60706
-800.7782,500,1806.905153
-899.5884,500,1819.431855
-792.3106,500,1819.431898
-763.7527,500,1819.431904
-769.2174,500,1824.960633
-769.1071,500,1839.190422
-722.59705,500,1839.190468
-786.1317,500,1839.190474
-797.9052,500,1843.806187
-738.2491,500,1855.50455
-829.5706,500,1855.504601
-751.3099,500,1855.504608
-749.2346,500,1860.771797
-859.33453,500,1872.404769
-829.5854,500,1872.404815
-820.6206,500,1872.404822
-737.6356,500,1877.657818
-765.6429,500,1889.029499
-853.1544,500,1889.029548
-897.3356,500,1889.029556
-864.6576,500,1894.0649
