#{"t_start": 1788233346.781732, "env_id": "None"}
r,l,t
-966.41205,500,25.338341
-764.7004,500,25.338389
-1060.1587,500,25.338396
-974.4139,500,25.338401
-989.31683,500,39.554166
-941.32007,500,39.554205
-924.1565,500,39.554212
-935.4145,500,39.554216
-806.708,500,54.015827
-1028.3066,500,54.015871
-846.9662,500,54.015877
-783.715,500,54.015882
-895.95355,500,69.342386
-1024.3522,500,69.342431
-1034.0823,500,69.342439
-905.4653,500,69.342443
-933.33746,500,85.215383
-970.4494,500,85.215428
-992.0174,500,85.215434
-975.16003,500,85.215439
-958.22235,500,98.81868
-858.6855,500,98.818728
-1149.9006,500,98.818736
-804.07025,500,98.81874
-1009.0519,500,113.767012
-931.34546,500,113.76706
-868.6421,500,113.767066
-1018.67633,500,113.767071
-928.70746,500,128.028938
-939.8778,500,128.02898
-905.4372,500,128.028987
-909.54956,500,128.028992
-1014.1832,500,145.652293
-981.8882,500,145.652337
-1029.3134,500,145.652343
-935.46954,500,145.652348
-1019.05786,500,161.043254
-895.5128,500,161.043296
-1023.67633,500,161.043302
-769.83704,500,161.043306
-1068.5519,500,176.067377
-919.00214,500,176.067419
-1027.4504,500,176.067426
-1030.7463,500,176.067431
-1025.9574,500,191.206393
-961.8264,500,191.206436
-964.69806,500,191.206444
-883.1538,500,191.206453
-889.2864,500,208.865763
-797.36694,500,208.865809
-1025.7509,500,208.865817
-1139.2444,500,208.865821
-904.72015,500,223.446708
-980.7836,500,223.446764
-967.7522,500,223.44677
-909.0596,500,223.446775
-973.8523,500,239.483054
-987.9263,500,239.483099
-895.10016,500,239.483105
-909.08905,500,239.483109
-1059.2971,500,254.188786
-927.1751,500,254.188885
-990.7488,500,254.188898
-1041.0485,500,254.188902
-885.9742,500,271.810295
-830.17267,500,271.81034
-1000.5429,500,271.810347
-938.8602,500,271.810352
-864.34564,500,287.299502
-956.97833,500,287.299547
-895.9064,500,287.299553
-897.79974,500,287.299557
-985.345,500,302.493629
-859.0847,500,302.493675
-956.86804,500,302.493682
-933.86804,500,302.493686
-868.3607,500,318.150513
-973.5873,500,318.15056
-928.138,500,318.150578
-905.88367,500,318.150583
-911.486,500,336.650094
-880.39496,500,336.650138
-961.5587,500,336.650146
-854.33514,500,336.65015
-909.13806,500,351.942876
-955.2731,500,351.942923
-819.1747,500,351.94293
-830.6546,500,351.942934
-976.28815,500,366.422656
-993.2223,500,366.422706
-947.2467,500,366.422721
-939.0367,500,366.422726
-1124.8739,500,381.234106
-854.43353,500,381.234151
-866.88367,500,381.234158
-936.11536,500,381.234162
-901.02893,500,398.810697
-870.4779,500,398.81081
-896.66833,500,398.810825
-858.25653,500,398.81083
-979.7583,500,413.996137
-937.64734,500,413.996198
-884.2702,500,413.996212
-893.8959,500,413.996223
-812.4207,500,430.509825
-816.0382,500,430.509868
-879.2705,500,430.509875
-695.6195,500,430.50988
-861.4206,500,446.330449
-960.9871,500,446.330492
-820.0448,500,446.330498
-888.41125,500,446.330503
-804.0542,500,463.20062
-922.9166,500,463.200664
-725.02155,500,463.20067
-884.3387,500,463.200675
-870.635,500,478.234198
-989.14703,500,478.234241
-884.0355,500,478.234248
-875.4702,500,478.234252
-920.0143,500,492.85525
-854.39056,500,492.855294
-864.7818,500,492.855301
-887.23895,500,492.855306
-1016.7162,500,507.119832
-956.6277,500,507.11988
-942.498,500,507.119889
-947.0135,500,507.119894
-958.68524,500,526.242384
-959.6621,500,526.242429
-873.4322,500,526.242436
-385.0591,500,526.242441
-947.95807,500,542.268373
-974.4231,500,542.268419
-887.9411,500,542.268439
-834.01135,500,542.268444
-832.4224,500,558.174426
-849.30597,500,558.17447
-738.9898,500,558.174477
-887.62775,500,558.174481
-969.1134,500,574.26125
-911.0298,500,574.261292
-831.64124,500,574.261299
-835.3512,500,574.261303
-937.759,500,593.648776
-1024.7908,500,593.648824
-865.6561,500,593.64883
-1001.9772,500,593.648835
-1005.08795,500,608.445245
-837.9489,500,608.445297
-830.2782,500,608.445304
-882.598,500,608.445309
-927.5668,500,622.97638
-847.7476,500,622.976428
-826.51556,500,622.976434
-997.4254,500,622.976446
-895.3628,500,637.966623
-922.8518,500,637.966666
-973.5712,500,637.966673
-897.1955,500,637.966678
-934.6867,500,702.973655
-881.4638,500,702.973702
-907.6369,500,702.973717
-902.55066,500,702.973723
-820.44104,500,718.707392
-887.17847,500,718.707438
-799.3287,500,718.707446
-903.78973,500,718.70745
-872.3383,500,734.480699
-879.8947,500,734.480747
-889.61993,500,734.480754
-853.2476,500,734.480758
-836.1709,500,749.87581
-864.81384,500,749.875853
-899.0146,500,749.87586
-860.81384,500,749.875865
-931.02344,500,765.659084
-881.6334,500,765.659127
-877.6954,500,765.659133
-945.23517,500,765.659137
-806.576,500,783.479786
-903.50146,500,783.479837
-956.8433,500,783.479845
-895.17523,500,783.479851
-946.9556,500,799.522605
-919.2885,500,799.522647
-834.5648,500,799.522654
-833.3879,500,799.522658
-754.0815,500,815.846915
-991.0647,500,815.846959
-945.0126,500,815.846966
-791.0277,500,815.846971
-791.80963,500,831.941939
-716.0216,500,831.941985
-855.74316,500,831.94199
-611.1637,500,831.941995
-733.3488,500,852.082741
-866.96,500,852.082792
-623.5066,500,852.082802
-626.6517,500,852.082807
-810.5614,500,868.121187
-879.25885,500,868.121232
-744.4679,500,868.121239
-851.5786,500,868.121243
-857.4434,500,883.58611
-860.8429,500,883.58616
-1090.7684,500,883.586166
-834.31177,500,883.586171
-809.97784,500,898.832668
-1000.6975,500,898.832738
-881.28674,500,898.832757
-860.45276,500,898.832764
-863.9627,500,916.031329
-874.5224,500,916.031378
-859.7277,500,916.031385
-914.10754,500,916.031389
-876.7474,500,930.733391
-937.4128,500,930.733441
-828.9814,500,930.733448
-816.51654,500,930.733452
-850.6141,500,947.011197
-788.7279,500,947.011246
-1035.0714,500,947.011253
-510.68747,500,947.011258
-561.1477,500,963.002525
-912.8651,500,963.002571
-810.2148,500,963.002578
-858.90045,500,963.002582
-923.7162,500,980.362669
-782.1679,500,980.362778
-867.6335,500,980.362804
-934.4126,500,980.362811
-985.03723,500,995.064139
-811.1293,500,995.064187
-849.44916,500,995.064194
-878.70624,500,995.064198
